,labels_s4_DBSCAN_params1,labels_s4_DBSCAN_params10,labels_s4_DBSCAN_params11,labels_s4_DBSCAN_params12,labels_s4_DBSCAN_params13,labels_s4_DBSCAN_params14,labels_s4_DBSCAN_params15,labels_s4_DBSCAN_params16,labels_s4_DBSCAN_params17,labels_s4_DBSCAN_params18,labels_s4_DBSCAN_params19,labels_s4_DBSCAN_params20,labels_s4_DBSCAN_params5,labels_s4_DBSCAN_params6,labels_s4_DBSCAN_params7,labels_s4_DBSCAN_params8,labels_s4_DBSCAN_params9
BARI,-0.0003472301972616628,0.06500223643485432,0.029241674174581796,0.022367522066017533,0.4091539264336009,0.16225599522001743,0.14869922886884568,0.1384107910883935,0.0007378656800375717,0.0013903691623452443,0.037866220846358135,0.2628096676020658,0.026556817986012338,0.0010596926040714264,0.00040072488078077376,0.00018362388030014747,0.13299676393889145
