,labels_r15_MeanShift_params1,labels_r15_MeanShift_params10,labels_r15_MeanShift_params11,labels_r15_MeanShift_params12,labels_r15_MeanShift_params13,labels_r15_MeanShift_params14,labels_r15_MeanShift_params15,labels_r15_MeanShift_params16,labels_r15_MeanShift_params17,labels_r15_MeanShift_params18,labels_r15_MeanShift_params19,labels_r15_MeanShift_params2,labels_r15_MeanShift_params20,labels_r15_MeanShift_params21,labels_r15_MeanShift_params22,labels_r15_MeanShift_params25,labels_r15_MeanShift_params26,labels_r15_MeanShift_params3,labels_r15_MeanShift_params4,labels_r15_MeanShift_params5,labels_r15_MeanShift_params6,labels_r15_MeanShift_params7,labels_r15_MeanShift_params8,labels_r15_MeanShift_params9
ARI_nn,0.5937885496861623,0.465980253111316,0.2636754763368162,0.2636754763368162,0.4595883517204651,0.4600325731322479,0.46168923254353916,0.465980253111316,0.24380342536863725,0.2636754763368162,0.2636754763368162,0.5817672935100329,0.2636754763368162,0.2640437355495364,0.2640437355495364,0.2636754763368162,0.2636754763368162,0.6837398859996937,0.6855537318347045,0.2640437355495364,0.2640437355495364,0.4595883517204651,0.4600325731322479,0.46168923254353916
