,labels_wine_KMeans_params1,labels_wine_KMeans_params10,labels_wine_KMeans_params11,labels_wine_KMeans_params12,labels_wine_KMeans_params13,labels_wine_KMeans_params14,labels_wine_KMeans_params15,labels_wine_KMeans_params16,labels_wine_KMeans_params17,labels_wine_KMeans_params18,labels_wine_KMeans_params19,labels_wine_KMeans_params2,labels_wine_KMeans_params20,labels_wine_KMeans_params21,labels_wine_KMeans_params22,labels_wine_KMeans_params23,labels_wine_KMeans_params24,labels_wine_KMeans_params25,labels_wine_KMeans_params26,labels_wine_KMeans_params27,labels_wine_KMeans_params28,labels_wine_KMeans_params29,labels_wine_KMeans_params3,labels_wine_KMeans_params30,labels_wine_KMeans_params31,labels_wine_KMeans_params32,labels_wine_KMeans_params33,labels_wine_KMeans_params34,labels_wine_KMeans_params35,labels_wine_KMeans_params36,labels_wine_KMeans_params37,labels_wine_KMeans_params38,labels_wine_KMeans_params39,labels_wine_KMeans_params4,labels_wine_KMeans_params40,labels_wine_KMeans_params41,labels_wine_KMeans_params42,labels_wine_KMeans_params43,labels_wine_KMeans_params44,labels_wine_KMeans_params45,labels_wine_KMeans_params46,labels_wine_KMeans_params47,labels_wine_KMeans_params48,labels_wine_KMeans_params49,labels_wine_KMeans_params5,labels_wine_KMeans_params50,labels_wine_KMeans_params51,labels_wine_KMeans_params52,labels_wine_KMeans_params53,labels_wine_KMeans_params54,labels_wine_KMeans_params55,labels_wine_KMeans_params56,labels_wine_KMeans_params57,labels_wine_KMeans_params58,labels_wine_KMeans_params59,labels_wine_KMeans_params6,labels_wine_KMeans_params60,labels_wine_KMeans_params61,labels_wine_KMeans_params62,labels_wine_KMeans_params63,labels_wine_KMeans_params64,labels_wine_KMeans_params65,labels_wine_KMeans_params66,labels_wine_KMeans_params67,labels_wine_KMeans_params68,labels_wine_KMeans_params69,labels_wine_KMeans_params7,labels_wine_KMeans_params70,labels_wine_KMeans_params71,labels_wine_KMeans_params72,labels_wine_KMeans_params8,labels_wine_KMeans_params9
B,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.9590683557571803,0.7002519728018399,0.9590683557571803,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.9590683557571803,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7002519728018399,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.9590683557571803,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.9590683557571803,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.7123282910972364,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.9590683557571803,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.9590683557571803,0.6127172209960119,0.6127172209960119,0.6127172209960119,0.9590683557571803,0.9590683557571803
BH,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,129.0753340477886,65.28068951556865,129.0753340477886,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,129.0753340477886,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,65.28068951556865,44.76933054082477,44.76933054082477,44.76933054082477,129.0753340477886,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,129.0753340477886,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,44.76933054082477,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,129.0753340477886,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,33.86493339030128,129.0753340477886,33.86493339030128,33.86493339030128,33.86493339030128,129.0753340477886,129.0753340477886
D,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.38320148354477096,0.28139540111738115,0.38320148354477096,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.38320148354477096,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.28139540111738115,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.38320148354477096,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.38320148354477096,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.2726712368242434,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.38320148354477096,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.38320148354477096,0.21526076949912246,0.21526076949912246,0.21526076949912246,0.38320148354477096,0.38320148354477096
H,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.6605195141646484,0.9430446188201884,0.6605195141646484,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.6605195141646484,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,0.9430446188201884,1.6564130102309993,1.6564130102309993,1.6564130102309993,0.6605195141646484,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,0.6605195141646484,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,1.6564130102309993,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,0.6605195141646484,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,2.3151267893858876,0.6605195141646484,2.3151267893858876,2.3151267893858876,2.3151267893858876,0.6605195141646484,0.6605195141646484
DBCV,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.6055381132695349,-0.3933120032193855,-0.6055381132695349,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.6055381132695349,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3933120032193855,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.6055381132695349,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.6055381132695349,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.3954371962754896,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.6055381132695349,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.6055381132695349,-0.4341006287107764,-0.4341006287107764,-0.4341006287107764,-0.6055381132695349,-0.6055381132695349
I,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.112856599786454,1.0516804173036682,1.112856599786454,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.112856599786454,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,1.0516804173036682,0.6902371816536651,0.6902371816536651,0.6902371816536651,1.112856599786454,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,1.112856599786454,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.6902371816536651,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,1.112856599786454,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,0.5069847870138824,1.112856599786454,0.5069847870138824,0.5069847870138824,0.5069847870138824,1.112856599786454,1.112856599786454
C,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.1348441807942651,0.0996044000681315,0.1348441807942651,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.1348441807942651,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.0996044000681315,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.1348441807942651,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.1348441807942651,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.09365246083472344,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.1348441807942651,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.1348441807942651,0.10873920026828102,0.10873920026828102,0.10873920026828102,0.1348441807942651,0.1348441807942651
VIASCKDE,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.0371288059957858,0.037047222275810365,0.0371288059957858,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.0371288059957858,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.037047222275810365,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.0371288059957858,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.0371288059957858,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.033344146182533396,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.0371288059957858,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.0371288059957858,0.030795371540308883,0.030795371540308883,0.030795371540308883,0.0371288059957858,0.0371288059957858
COP,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.37686020771737494,0.3954325109518181,0.37686020771737494,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.37686020771737494,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.3954325109518181,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.37686020771737494,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.37686020771737494,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4287193057842493,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.37686020771737494,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.37686020771737494,0.4072738850847157,0.4072738850847157,0.4072738850847157,0.37686020771737494,0.37686020771737494
Sym,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004438077350441345,0.004491396021187032,0.004438077350441345,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004438077350441345,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.004491396021187032,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.004438077350441345,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.004438077350441345,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.003740873464930299,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.004438077350441345,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.004438077350441345,0.0032190952865249014,0.0032190952865249014,0.0032190952865249014,0.004438077350441345,0.004438077350441345
CS,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.600429889483171,1.564272785231154,1.600429889483171,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.600429889483171,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.564272785231154,1.776774710034965,1.776774710034965,1.776774710034965,1.600429889483171,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.600429889483171,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,1.776774710034965,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,1.600429889483171,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,2.045583456077638,1.600429889483171,2.045583456077638,2.045583456077638,2.045583456077638,1.600429889483171,1.600429889483171
SF,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.1304461459965931,0.06866728820851442,0.1304461459965931,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.1304461459965931,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.06866728820851442,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.1304461459965931,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.1304461459965931,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.02553548239968617,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.1304461459965931,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.1304461459965931,0.012264574379748816,0.012264574379748816,0.012264574379748816,0.1304461459965931,0.1304461459965931
SD,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,15.515455073797627,12.207193205142286,15.515455073797627,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,15.515455073797627,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,12.207193205142286,13.128711819609173,13.128711819609173,13.128711819609173,15.515455073797627,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,15.515455073797627,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,13.128711819609173,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,15.515455073797627,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,12.574065422724424,15.515455073797627,12.574065422724424,12.574065422724424,12.574065422724424,15.515455073797627,15.515455073797627
SDbw,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.7336922741864658,0.6649279758447026,0.7336922741864658,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.7336922741864658,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,0.6649279758447026,inf,inf,inf,0.7336922741864658,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7336922741864658,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7336922741864658,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7336922741864658,inf,inf,inf,0.7336922741864658,0.7336922741864658
XB*,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.5051283584563624,0.603799087477863,0.5051283584563624,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.5051283584563624,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,0.603799087477863,1.320034250446287,1.320034250446287,1.320034250446287,0.5051283584563624,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,0.5051283584563624,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.320034250446287,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,0.5051283584563624,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,1.4880991560391215,0.5051283584563624,1.4880991560391215,1.4880991560391215,1.4880991560391215,0.5051283584563624,0.5051283584563624
S,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.2987221815974774,0.3008938518500134,0.2987221815974774,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.2987221815974774,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.3008938518500134,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.2987221815974774,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.2987221815974774,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.25993667561623146,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.2987221815974774,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.2987221815974774,0.20493406161798236,0.20493406161798236,0.20493406161798236,0.2987221815974774,0.2987221815974774
DB,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3545115325279713,1.3086395800210653,1.3545115325279713,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3545115325279713,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.3086395800210653,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.3545115325279713,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.3545115325279713,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.7230661310580335,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.3545115325279713,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.3545115325279713,1.8195744541407248,1.8195744541407248,1.8195744541407248,1.3545115325279713,1.3545115325279713
CH,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,84.70850444407321,83.35112750771903,84.70850444407321,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,84.70850444407321,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,83.35112750771903,65.85204613361336,65.85204613361336,65.85204613361336,84.70850444407321,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,84.70850444407321,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,65.85204613361336,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,84.70850444407321,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,54.42460544594797,84.70850444407321,54.42460544594797,54.42460544594797,54.42460544594797,84.70850444407321,84.70850444407321
AD-S,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.18833947247300004,0.10210722959835829,0.18833947247300004,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.18833947247300004,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.10210722959835829,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.18833947247300004,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.18833947247300004,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.11087023638656346,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.18833947247300004,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.18833947247300004,0.06668304978014794,0.06668304978014794,0.06668304978014794,0.18833947247300004,0.18833947247300004
AD-DB,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.6710896211243467,1.994082076911808,1.6710896211243467,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.6710896211243467,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,1.994082076911808,2.1912465217726766,2.1912465217726766,2.1912465217726766,1.6710896211243467,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,1.6710896211243467,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1912465217726766,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,1.6710896211243467,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,2.1369852131471645,1.6710896211243467,2.1369852131471645,2.1369852131471645,2.1369852131471645,1.6710896211243467,1.6710896211243467
