,labels_ring_outliers_DBSCAN_params1,labels_ring_outliers_DBSCAN_params11,labels_ring_outliers_DBSCAN_params12,labels_ring_outliers_DBSCAN_params13,labels_ring_outliers_DBSCAN_params16,labels_ring_outliers_DBSCAN_params17,labels_ring_outliers_DBSCAN_params18,labels_ring_outliers_DBSCAN_params2,labels_ring_outliers_DBSCAN_params20,labels_ring_outliers_DBSCAN_params21,labels_ring_outliers_DBSCAN_params22,labels_ring_outliers_DBSCAN_params23,labels_ring_outliers_DBSCAN_params26,labels_ring_outliers_DBSCAN_params27,labels_ring_outliers_DBSCAN_params28,labels_ring_outliers_DBSCAN_params29,labels_ring_outliers_DBSCAN_params31,labels_ring_outliers_DBSCAN_params32,labels_ring_outliers_DBSCAN_params33,labels_ring_outliers_DBSCAN_params34,labels_ring_outliers_DBSCAN_params36,labels_ring_outliers_DBSCAN_params37,labels_ring_outliers_DBSCAN_params38,labels_ring_outliers_DBSCAN_params39,labels_ring_outliers_DBSCAN_params41,labels_ring_outliers_DBSCAN_params42,labels_ring_outliers_DBSCAN_params43,labels_ring_outliers_DBSCAN_params44,labels_ring_outliers_DBSCAN_params45,labels_ring_outliers_DBSCAN_params46,labels_ring_outliers_DBSCAN_params47,labels_ring_outliers_DBSCAN_params48,labels_ring_outliers_DBSCAN_params49,labels_ring_outliers_DBSCAN_params50,labels_ring_outliers_DBSCAN_params51,labels_ring_outliers_DBSCAN_params52,labels_ring_outliers_DBSCAN_params53,labels_ring_outliers_DBSCAN_params54,labels_ring_outliers_DBSCAN_params55,labels_ring_outliers_DBSCAN_params6,labels_ring_outliers_DBSCAN_params7
B,0.00011855033320415041,0.025742022856188602,0.028337811796443287,0.061348568754888234,0.30652121753773465,0.30652121753773465,0.02312344558064156,0.0002633975102720722,0.03195323579381006,0.32001696980964217,0.32001696980964217,0.32001696980964217,0.32001696980964217,0.32001696980964217,0.32001696980964217,0.037827113737589776,0.32001696980964217,0.32001696980964217,0.32001696980964217,270573.3809364953,0.32001696980964217,0.32001696980964217,0.32001696980964217,270573.3809364953,0.32001696980964217,0.32001696980964217,0.32001696980964217,270573.3809364953,0.09264540986708387,0.32001696980964217,0.32001696980964217,0.32001696980964217,270573.3809364953,270573.3809364953,0.40562633618736066,0.40562633618736066,0.40562633618736066,449.981093755975,449.981093755975,0.0005480772129041761,0.0023825461745994587
BH,2.8192784372691686e-05,0.20712386094293658,0.7950112193338087,0.06383236787140004,58.546955153792815,58.546955153792815,0.6122115368577418,7.021268511219171e-05,0.10042224222607285,81.50327643969918,81.50327643969918,81.50327643969918,81.50327643969918,81.50327643969918,81.50327643969918,2.139524234544959,81.50327643969918,81.50327643969918,81.50327643969918,203.75014013392217,81.50327643969918,81.50327643969918,81.50327643969918,203.75014013392217,81.50327643969918,81.50327643969918,81.50327643969918,203.75014013392217,17.147147749117096,81.50327643969918,81.50327643969918,81.50327643969918,203.75014013392217,203.75014013392217,145.5587601720994,145.5587601720994,145.5587601720994,218.33624129459855,218.33624129459855,0.000673692963710677,0.0004701932215763161
D,0.6817213272423338,0.05356405615736664,0.08738464931003491,0.10089724246232043,0.20948980767767983,0.20948980767767983,0.1064362297997687,34.60102319516692,2.064862088634309,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.14046032928754998,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.38065344918094207,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.38065344918094207,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.38065344918094207,0.6942928392650429,0.26874873524522774,0.26874873524522774,0.26874873524522774,0.38065344918094207,0.38065344918094207,0.3498571387086795,0.3498571387086795,0.3498571387086795,0.3498571387086795,0.3498571387086795,0.2004524051528806,0.2728515746453971
H,0.6889150689808533,4.365141095113375,0.7903126990343289,1.7939866557030018,1.8444079403967573,1.8444079403967573,1.3231928747592523,0.0002167789735936317,0.030571827981438766,2.0038323563959057,2.0038323563959057,2.0038323563959057,2.0038323563959057,2.0038323563959057,2.0038323563959057,0.6237432532170103,2.0038323563959057,2.0038323563959057,2.0038323563959057,1.9999018147310759,2.0038323563959057,2.0038323563959057,2.0038323563959057,1.9999018147310759,2.0038323563959057,2.0038323563959057,2.0038323563959057,1.9999018147310759,0.35452098613015204,2.0038323563959057,2.0038323563959057,2.0038323563959057,1.9999018147310759,1.9999018147310759,1.9416102523628531,1.9416102523628531,1.9416102523628531,1.9414287255444305,1.9414287255444305,5.900304657525162,1.9820562107181903
DBCV,0.9585401120092207,0.008664846725636294,-0.33113365639507175,-0.2211187921172617,0.21166386864965414,0.21166386864965414,0.8678120119236709,0.9998148566191173,0.992300886383202,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.6781206424958284,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9782368245338174,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9782368245338174,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9782368245338174,0.990413867147695,0.9485984922857033,0.9485984922857033,0.9485984922857033,0.9782368245338174,0.9782368245338174,0.7045173729741396,0.7045173729741396,0.7045173729741396,0.7556631151844583,0.7556631151844583,0.6416162949266228,0.8336346107131526
I,23.027030419752585,0.0182300494965286,0.0804045172965518,0.021450354142280734,0.1029965710068321,0.1029965710068321,0.11834248442674143,60.71736140284587,0.4392828218501398,0.10862199023610386,0.10862199023610386,0.10862199023610386,0.10862199023610386,0.10862199023610386,0.10862199023610386,0.2608099882529767,0.10862199023610386,0.10862199023610386,0.10862199023610386,7.545386183453234e-07,0.10862199023610386,0.10862199023610386,0.10862199023610386,7.545386183453234e-07,0.10862199023610386,0.10862199023610386,0.10862199023610386,7.545386183453234e-07,1.1609450135215515,0.10862199023610386,0.10862199023610386,0.10862199023610386,7.545386183453234e-07,7.545386183453234e-07,0.2561272021717203,0.2561272021717203,0.2561272021717203,0.00047735598039678047,0.00047735598039678047,1.216881552766288,0.1114209557561404
C,0.00010786762992691528,0.010667527510643834,0.04627025455743086,0.06088729800297192,0.24673181347760004,0.24673181347760004,0.006485319723775512,0.0,-2.856859717598519e-17,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.004453652831902855,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.347138511052551,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.347138511052551,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.347138511052551,0.005733087804590116,0.3177662263851737,0.3177662263851737,0.3177662263851737,0.347138511052551,0.347138511052551,0.3475893320993411,0.3475893320993411,0.3475893320993411,0.36079824511975367,0.36079824511975367,0.0025839261521780703,0.003580322236631986
CDbw,134.78983651834974,18.83449585837416,44.022670108525695,1.3406058632853388,9.1793584514402,9.1793584514402,8.444407839895113,153.4391147207593,2.5374480425924766,12.802554103201599,12.802554103201599,12.802554103201599,12.802554103201599,12.802554103201599,12.802554103201599,3.2500077703590096,12.802554103201599,12.802554103201599,12.802554103201599,0.12094270421948586,12.802554103201599,12.802554103201599,12.802554103201599,0.12094270421948586,12.802554103201599,12.802554103201599,12.802554103201599,0.12094270421948586,0.9680395698062301,12.802554103201599,12.802554103201599,12.802554103201599,0.12094270421948586,0.12094270421948586,10.392000660429922,10.392000660429922,10.392000660429922,0.1545268012489114,0.1545268012489114,76.45907404673642,6.832240637174749
VIASCKDE,0.4080540596430366,0.5786504874605503,0.6590750089165194,0.582441909842672,0.7808193737292418,0.7808193737292418,0.7322317375781208,0.597741152342918,0.5480655422859936,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7527580927924461,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7869205894160839,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7869205894160839,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7869205894160839,0.7925139754955915,0.7846411623543574,0.7846411623543574,0.7846411623543574,0.7869205894160839,0.7869205894160839,0.7810463144180616,0.7810463144180616,0.7810463144180616,0.7810712102847346,0.7810712102847346,0.41633551564902654,0.4293637289201902
COP,0.20093925106122948,0.32807290652814475,0.4265475399226266,0.1674086755627031,0.6132052996761628,0.6132052996761628,0.32130389139596366,0.20926480474239476,0.21620190927962232,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.3538448331781156,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6784407168429362,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6784407168429362,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6784407168429362,0.44383312170596595,0.6591714740018829,0.6591714740018829,0.6591714740018829,0.6784407168429362,0.6784407168429362,0.6329382859761744,0.6329382859761744,0.6329382859761744,0.6328206386666124,0.6328206386666124,0.14565311973303247,0.13519309111255662
Sym,120.63000384140607,0.04309009750796399,0.13139284848662158,0.2275249279657811,0.0045606802666754665,0.0045606802666754665,0.09801610935754872,1977.2924249422788,5.111501776993619,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.08382656782287196,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.00010996905354196473,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.00010996905354196473,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.00010996905354196473,0.049569798047972985,0.038839831394496226,0.038839831394496226,0.038839831394496226,0.00010996905354196473,0.00010996905354196473,0.016980096621854422,0.016980096621854422,0.016980096621854422,0.0007525062836510916,0.0007525062836510916,1.6141216056525882,1.8095815066354126
CS,0.08489269722015312,0.4151022008022284,0.19021956997105174,0.9888230334022435,1.1205941157936627,1.1205941157936627,0.4253219383699121,0.02205481235233989,0.2892333551227971,1.125914668926753,1.125914668926753,1.125914668926753,1.125914668926753,1.125914668926753,1.125914668926753,0.5319614295045818,1.125914668926753,1.125914668926753,1.125914668926753,638.5828817785441,1.125914668926753,1.125914668926753,1.125914668926753,638.5828817785441,1.125914668926753,1.125914668926753,1.125914668926753,638.5828817785441,0.8717115027757862,1.125914668926753,1.125914668926753,1.125914668926753,638.5828817785441,638.5828817785441,1.5584278511377463,1.5584278511377463,1.5584278511377463,26.810219625157337,26.810219625157337,0.19973775544564598,0.5516772803804669
SF,0.6106924205992443,0.3042209224600195,0.49354361069551733,0.5205140767079807,0.2366688678007095,0.2366688678007095,0.3059507419583205,0.6344152979859617,0.6096595627848305,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.3009475639055147,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.29266791816302773,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.29266791816302773,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.29266791816302773,0.37501386497687295,0.28096570230771845,0.28096570230771845,0.28096570230771845,0.29266791816302773,0.29266791816302773,0.28731620310303985,0.28731620310303985,0.28731620310303985,0.2897388087951872,0.2897388087951872,0.4679647346850926,0.5616936644336665
SD,222796.9995768603,153817.26030774834,1787611.4709933987,849457.358454423,23055599.698481143,23055599.698481143,621841.8941379841,924.0466185162653,683031.9380623106,25841769.502934184,25841769.502934184,25841769.502934184,25841769.502934184,25841769.502934184,25841769.502934184,2951391.960644344,25841769.502934184,25841769.502934184,25841769.502934184,51253870.54083706,25841769.502934184,25841769.502934184,25841769.502934184,51253870.54083706,25841769.502934184,25841769.502934184,25841769.502934184,51253870.54083706,23608753.792370986,25841769.502934184,25841769.502934184,25841769.502934184,51253870.54083706,51253870.54083706,42758783.97973133,42758783.97973133,42758783.97973133,55777931.021749265,55777931.021749265,162446.61177820276,28349.508851119743
SDbw,0.1517973446378488,0.03685195222338946,0.07840963114342227,0.5356741258190809,1.0988852573184047,1.0988852573184047,0.059097894476919245,0.0003331028120818689,0.8171377896548945,2.580859005374494,2.580859005374494,2.580859005374494,2.580859005374494,2.580859005374494,2.580859005374494,0.15022643862952867,2.580859005374494,2.580859005374494,2.580859005374494,1.999998164220446,2.580859005374494,2.580859005374494,2.580859005374494,1.999998164220446,2.580859005374494,2.580859005374494,2.580859005374494,1.999998164220446,0.6212274193807239,2.580859005374494,2.580859005374494,2.580859005374494,1.999998164220446,1.999998164220446,4.0979797551715835,4.0979797551715835,4.0979797551715835,1.9813424879950952,1.9813424879950952,0.07727191318121325,0.16969531071933489
XB*,0.18998620905591543,43.827202246740555,10.262892199526474,3.070040404330688,40.38344990268123,40.38344990268123,2.562875591250572,0.00013477561021552563,0.01943271054719197,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,0.9080323235295992,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,0.21485193071745312,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,259432.23295156902,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,424.4903238755126,1.9729805760904853,0.48683845656306646
S,0.7649929892975713,0.2561612425096389,0.18186827163886166,0.3480517488428541,0.28994764278573054,0.28994764278573054,0.6665093725973702,0.984940438407304,0.8428168166691227,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.6096033352497696,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.26745777665634934,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.26745777665634934,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.26745777665634934,0.6563366357351172,0.23468390804053627,0.23468390804053627,0.23468390804053627,0.26745777665634934,0.26745777665634934,0.24756915418628805,0.24756915418628805,0.24756915418628805,0.2584143130210735,0.2584143130210735,0.4832883402629475,0.6252929617040939
DB,0.27999002315287225,0.4282136620235184,0.3577629162767943,0.6455542471497512,3.03467124591463,3.03467124591463,0.38740274273320013,0.01977696891191545,0.23104194554743812,244.6093628739299,244.6093628739299,244.6093628739299,244.6093628739299,244.6093628739299,244.6093628739299,0.4403414094054106,244.6093628739299,244.6093628739299,244.6093628739299,610.4812475512019,244.6093628739299,244.6093628739299,244.6093628739299,610.4812475512019,244.6093628739299,244.6093628739299,244.6093628739299,610.4812475512019,0.6067549867840712,244.6093628739299,244.6093628739299,244.6093628739299,610.4812475512019,610.4812475512019,16.59338391950642,16.59338391950642,16.59338391950642,24.57481652495569,24.57481652495569,0.48496456089418444,0.46998671558706717
CH,26862.857040934574,182.0791810737616,222.4694334958213,563.8006507334612,62.4033626855098,62.4033626855098,538.0385533630961,21547.947320432442,1794.637914308589,31.94492782074751,31.94492782074751,31.94492782074751,31.94492782074751,31.94492782074751,31.94492782074751,912.178411621805,31.94492782074751,31.94492782074751,31.94492782074751,0.0018479275317824116,31.94492782074751,31.94492782074751,31.94492782074751,0.0018479275317824116,31.94492782074751,31.94492782074751,31.94492782074751,0.0018479275317824116,1403.0580907800254,31.94492782074751,31.94492782074751,31.94492782074751,0.0018479275317824116,0.0018479275317824116,25.449876278629116,25.449876278629116,25.449876278629116,1.1325097896829521,1.1325097896829521,7170.447482361389,2952.621598842092
AD-S,0.8099187106569069,0.5335695169413236,0.37467178786312705,0.17467769493536422,0.5771686669668297,0.5771686669668297,0.8281236249760484,0.9903046500408732,0.9445702349776455,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.7255575394696625,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9452599380144918,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9452599380144918,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9452599380144918,0.9624431715675899,0.9461621155472187,0.9461621155472187,0.9461621155472187,0.9452599380144918,0.9452599380144918,0.9249978817587986,0.9249978817587986,0.9249978817587986,0.9248614193568604,0.9248614193568604,0.555437475836989,0.6119787809578683
AD-DB,0.3872714050078935,0.5961432281698789,0.3895394098667577,1.601013196457683,0.5906699399969634,0.5906699399969634,0.7513688720685868,0.01928763625510491,0.1085605828426561,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.9313106500899191,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10948012397101632,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10948012397101632,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10948012397101632,0.11231901563755727,0.10094257912651221,0.10094257912651221,0.10094257912651221,0.10948012397101632,0.10948012397101632,0.15848414828806176,0.15848414828806176,0.15848414828806176,0.1616568164591199,0.1616568164591199,0.747756632878872,0.8262477671780343
AD-CH,160.7502991135472,203.81174705685513,330.3475644507553,52.6263628594171,2050.394223523225,2050.394223523225,434.03454546303027,437.3725535904171,966.9917867562734,2475.1952364719973,2475.1952364719973,2475.1952364719973,2475.1952364719973,2475.1952364719973,2475.1952364719973,802.9357287364505,2475.1952364719973,2475.1952364719973,2475.1952364719973,9115.809918741137,2475.1952364719973,2475.1952364719973,2475.1952364719973,9115.809918741137,2475.1952364719973,2475.1952364719973,2475.1952364719973,9115.809918741137,3487.0262568842854,2475.1952364719973,2475.1952364719973,2475.1952364719973,9115.809918741137,9115.809918741137,3276.177799856496,3276.177799856496,3276.177799856496,6338.700870293227,6338.700870293227,120.4213293135584,55.13655709958247
AD-idea,1476791064219.686,2.645368990828228e+21,562744345976030.2,51.71540299278987,5222770.544907639,5222770.544907639,2.764863780919433e+16,4720.196226539686,343.8124911525957,39359551.9159699,39359551.9159699,39359551.9159699,39359551.9159699,39359551.9159699,39359551.9159699,2424808.0953312404,39359551.9159699,39359551.9159699,39359551.9159699,444.01540646037637,39359551.9159699,39359551.9159699,39359551.9159699,444.01540646037637,39359551.9159699,39359551.9159699,39359551.9159699,444.01540646037637,10367.709392985533,39359551.9159699,39359551.9159699,39359551.9159699,444.01540646037637,444.01540646037637,11344.867156980508,11344.867156980508,11344.867156980508,263.3440632386743,263.3440632386743,2.6906871197059437e+27,943430.5865326435
