,labels_fuzzyx_DBSCAN_params1,labels_fuzzyx_DBSCAN_params11,labels_fuzzyx_DBSCAN_params12,labels_fuzzyx_DBSCAN_params16,labels_fuzzyx_DBSCAN_params17,labels_fuzzyx_DBSCAN_params18,labels_fuzzyx_DBSCAN_params21,labels_fuzzyx_DBSCAN_params24,labels_fuzzyx_DBSCAN_params35,labels_fuzzyx_DBSCAN_params6
ARI_nn,0.5,0.07747910331706154,0.3246130803794309,0.026675826150783604,0.2379436771859463,0.5265769750111929,-0.00015591958573820023,0.48977241460303805,0.011633336648556336,0.2322688909728049
