,labels_x3_MeanShift_params1,labels_x3_MeanShift_params10,labels_x3_MeanShift_params11,labels_x3_MeanShift_params12,labels_x3_MeanShift_params13,labels_x3_MeanShift_params14,labels_x3_MeanShift_params15,labels_x3_MeanShift_params16,labels_x3_MeanShift_params17,labels_x3_MeanShift_params18,labels_x3_MeanShift_params19,labels_x3_MeanShift_params2,labels_x3_MeanShift_params20,labels_x3_MeanShift_params21,labels_x3_MeanShift_params22,labels_x3_MeanShift_params23,labels_x3_MeanShift_params24,labels_x3_MeanShift_params25,labels_x3_MeanShift_params26,labels_x3_MeanShift_params27,labels_x3_MeanShift_params28,labels_x3_MeanShift_params29,labels_x3_MeanShift_params3,labels_x3_MeanShift_params30,labels_x3_MeanShift_params4,labels_x3_MeanShift_params5,labels_x3_MeanShift_params6,labels_x3_MeanShift_params7,labels_x3_MeanShift_params8,labels_x3_MeanShift_params9
BARI_nn,0.645007532250924,0.5538553955528283,0.5538553955528283,0.5538553955528283,0.5538553955528283,0.5538553955528283,0.5538553955528283,0.5538553955528283,0.5669120939267318,0.5669120939267318,0.5556357925738417,0.6079198735313133,0.5284544770210344,0.5669120939267318,0.5039556513029226,0.142092931318482,0.15845400704823343,0.142092931318482,0.13609202513813431,0.13899265774837705,0.136440633796676,0.142092931318482,0.6927072199983375,0.136440633796676,0.6676221542891853,0.7365284326543696,0.7365284326543696,0.5538553955528283,0.5538553955528283,0.5538553955528283
