,labels_a3_DBSCAN_params10,labels_a3_DBSCAN_params13,labels_a3_DBSCAN_params14,labels_a3_DBSCAN_params15,labels_a3_DBSCAN_params16,labels_a3_DBSCAN_params17,labels_a3_DBSCAN_params18,labels_a3_DBSCAN_params19,labels_a3_DBSCAN_params20,labels_a3_DBSCAN_params5,labels_a3_DBSCAN_params9
FMI,0.13906421241556263,0.5436481936617362,0.19189635711603795,0.11860737370793249,0.13183709014199615,0.33812633140654486,0.4449984178708974,0.6054652010666512,0.6676235800392385,0.13931396188158077,0.09807903965338921
