,labels_spiral_DBSCAN_params11,labels_spiral_DBSCAN_params16,labels_spiral_DBSCAN_params17,labels_spiral_DBSCAN_params21,labels_spiral_DBSCAN_params22,labels_spiral_DBSCAN_params23,labels_spiral_DBSCAN_params26,labels_spiral_DBSCAN_params27,labels_spiral_DBSCAN_params28,labels_spiral_DBSCAN_params31,labels_spiral_DBSCAN_params32,labels_spiral_DBSCAN_params33,labels_spiral_DBSCAN_params34,labels_spiral_DBSCAN_params36,labels_spiral_DBSCAN_params37,labels_spiral_DBSCAN_params38,labels_spiral_DBSCAN_params39,labels_spiral_DBSCAN_params41,labels_spiral_DBSCAN_params42,labels_spiral_DBSCAN_params43,labels_spiral_DBSCAN_params44
BARI,-0.0003200719340890855,0.5133212961410726,-0.0014053328936989209,0.9956778321960725,-0.002003320971651634,0.008231614940176386,1.0,0.5864669214895208,0.00015356731700257842,1.0,1.0,-0.0022474905984550806,0.014027665265011117,1.0,1.0,0.4765045156046592,-0.0006320094651957436,1.0,1.0,0.6704302386655558,-0.0022199058212705237
