,labels_zigzag_noisy_MeanShift_params1,labels_zigzag_noisy_MeanShift_params10,labels_zigzag_noisy_MeanShift_params11,labels_zigzag_noisy_MeanShift_params12,labels_zigzag_noisy_MeanShift_params13,labels_zigzag_noisy_MeanShift_params14,labels_zigzag_noisy_MeanShift_params15,labels_zigzag_noisy_MeanShift_params16,labels_zigzag_noisy_MeanShift_params17,labels_zigzag_noisy_MeanShift_params18,labels_zigzag_noisy_MeanShift_params19,labels_zigzag_noisy_MeanShift_params2,labels_zigzag_noisy_MeanShift_params20,labels_zigzag_noisy_MeanShift_params21,labels_zigzag_noisy_MeanShift_params22,labels_zigzag_noisy_MeanShift_params23,labels_zigzag_noisy_MeanShift_params24,labels_zigzag_noisy_MeanShift_params25,labels_zigzag_noisy_MeanShift_params26,labels_zigzag_noisy_MeanShift_params27,labels_zigzag_noisy_MeanShift_params28,labels_zigzag_noisy_MeanShift_params3,labels_zigzag_noisy_MeanShift_params4,labels_zigzag_noisy_MeanShift_params5,labels_zigzag_noisy_MeanShift_params6,labels_zigzag_noisy_MeanShift_params7,labels_zigzag_noisy_MeanShift_params8,labels_zigzag_noisy_MeanShift_params9
AMI,0.43276143846584214,0.48350762389550767,0.5312708226947623,0.5060692027732278,0.48693116023799526,0.48350762389550767,0.48700587843157717,0.48350762389550767,0.5269115560646969,0.5205348599710492,0.3671441730954929,0.4362030489818865,0.3671441730954929,0.5269115560646969,0.49949869022945026,0.46626160156450264,0.49104919741172887,0.4896910221547688,0.47955562858910844,0.3616572698253012,0.3635282982454446,0.4601359515629732,0.4636111246937025,0.4901170650243044,0.4818887100450469,0.48693116023799526,0.48350762389550767,0.48700587843157717
