,labels_mk1_KMeans_params1,labels_mk1_KMeans_params10,labels_mk1_KMeans_params11,labels_mk1_KMeans_params12,labels_mk1_KMeans_params13,labels_mk1_KMeans_params14,labels_mk1_KMeans_params15,labels_mk1_KMeans_params16,labels_mk1_KMeans_params17,labels_mk1_KMeans_params18,labels_mk1_KMeans_params19,labels_mk1_KMeans_params2,labels_mk1_KMeans_params20,labels_mk1_KMeans_params21,labels_mk1_KMeans_params22,labels_mk1_KMeans_params23,labels_mk1_KMeans_params24,labels_mk1_KMeans_params25,labels_mk1_KMeans_params26,labels_mk1_KMeans_params27,labels_mk1_KMeans_params28,labels_mk1_KMeans_params29,labels_mk1_KMeans_params3,labels_mk1_KMeans_params30,labels_mk1_KMeans_params31,labels_mk1_KMeans_params32,labels_mk1_KMeans_params33,labels_mk1_KMeans_params34,labels_mk1_KMeans_params35,labels_mk1_KMeans_params36,labels_mk1_KMeans_params37,labels_mk1_KMeans_params38,labels_mk1_KMeans_params39,labels_mk1_KMeans_params4,labels_mk1_KMeans_params40,labels_mk1_KMeans_params41,labels_mk1_KMeans_params42,labels_mk1_KMeans_params43,labels_mk1_KMeans_params44,labels_mk1_KMeans_params45,labels_mk1_KMeans_params46,labels_mk1_KMeans_params47,labels_mk1_KMeans_params48,labels_mk1_KMeans_params49,labels_mk1_KMeans_params5,labels_mk1_KMeans_params50,labels_mk1_KMeans_params51,labels_mk1_KMeans_params52,labels_mk1_KMeans_params53,labels_mk1_KMeans_params54,labels_mk1_KMeans_params55,labels_mk1_KMeans_params56,labels_mk1_KMeans_params57,labels_mk1_KMeans_params58,labels_mk1_KMeans_params59,labels_mk1_KMeans_params6,labels_mk1_KMeans_params60,labels_mk1_KMeans_params61,labels_mk1_KMeans_params62,labels_mk1_KMeans_params63,labels_mk1_KMeans_params64,labels_mk1_KMeans_params65,labels_mk1_KMeans_params66,labels_mk1_KMeans_params67,labels_mk1_KMeans_params68,labels_mk1_KMeans_params69,labels_mk1_KMeans_params7,labels_mk1_KMeans_params70,labels_mk1_KMeans_params71,labels_mk1_KMeans_params72,labels_mk1_KMeans_params8,labels_mk1_KMeans_params9
B,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.3288641141097621,0.10916645635897565,0.3288641141097621,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.3288641141097621,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10916645635897565,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.3288641141097621,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.3288641141097621,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.10913888838488013,0.09552772269865739,0.09552772269865739,0.09429638510683018,0.09429638510683018,0.09429638510683018,0.3288641141097621,0.09429638510683018,0.09552772269865739,0.09552772269865739,0.09429638510683018,0.09429638510683018,0.09429638510683018,0.09429638510683018,0.09552772269865739,0.09552772269865739,0.09429638510683018,0.3288641141097621,0.09429638510683018,0.09429638510683018,0.09429638510683018,0.3288641141097621,0.3288641141097621
BH,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,37.64619138426297,7.796807911933982,37.64619138426297,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,37.64619138426297,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,7.796807911933982,5.0009304780406,5.0009304780406,5.0009304780406,37.64619138426297,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,37.64619138426297,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,5.0009304780406,3.4274914751590204,3.4274914751590204,3.4185264958791834,3.4185264958791834,3.4185264958791834,37.64619138426297,3.4185264958791834,3.4274914751590204,3.4274914751590204,3.4185264958791834,3.4185264958791834,3.4185264958791834,3.4185264958791834,3.4274914751590204,3.4274914751590204,3.4185264958791834,37.64619138426297,3.4185264958791834,3.4185264958791834,3.4185264958791834,37.64619138426297,37.64619138426297
D,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.3926801754246554,0.46014093789550964,0.3926801754246554,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.3926801754246554,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.46014093789550964,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.3926801754246554,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.3926801754246554,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.1974702752037801,0.17322198427683588,0.17322198427683588,0.17481504540375176,0.17481504540375176,0.17481504540375176,0.3926801754246554,0.17481504540375176,0.17322198427683588,0.17322198427683588,0.17481504540375176,0.17481504540375176,0.17481504540375176,0.17481504540375176,0.17322198427683588,0.17322198427683588,0.17481504540375176,0.3926801754246554,0.17481504540375176,0.17481504540375176,0.17481504540375176,0.3926801754246554,0.3926801754246554
H,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.2506465210880728,0.1865473552798752,0.2506465210880728,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.2506465210880728,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.1865473552798752,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.2506465210880728,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.2506465210880728,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,0.6276752708026017,1.1168619155103134,1.1168619155103134,1.1340896913122027,1.1340896913122027,1.1340896913122027,0.2506465210880728,1.1340896913122027,1.1168619155103134,1.1168619155103134,1.1340896913122027,1.1340896913122027,1.1340896913122027,1.1340896913122027,1.1168619155103134,1.1168619155103134,1.1340896913122027,0.2506465210880728,1.1340896913122027,1.1340896913122027,1.1340896913122027,0.2506465210880728,0.2506465210880728
DBCV,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.7092821850259956,0.40569515432295306,0.7092821850259956,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.7092821850259956,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.40569515432295306,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.7092821850259956,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.7092821850259956,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,0.1728861766251572,-0.11350861037935166,-0.11350861037935166,-0.24319713456667083,-0.24319713456667083,-0.24319713456667083,0.7092821850259956,-0.24319713456667083,-0.11350861037935166,-0.11350861037935166,-0.24319713456667083,-0.24319713456667083,-0.24319713456667083,-0.24319713456667083,-0.11350861037935166,-0.11350861037935166,-0.24319713456667083,0.7092821850259956,-0.24319713456667083,-0.24319713456667083,-0.24319713456667083,0.7092821850259956,0.7092821850259956
I,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,0.9026312565997175,1.5613902052385138,0.9026312565997175,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,0.9026312565997175,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.5613902052385138,1.0298873153915158,1.0298873153915158,1.0298873153915158,0.9026312565997175,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,0.9026312565997175,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,1.0298873153915158,0.9883773581954836,0.9883773581954836,0.9938432395400336,0.9938432395400336,0.9938432395400336,0.9026312565997175,0.9938432395400336,0.9883773581954836,0.9883773581954836,0.9938432395400336,0.9938432395400336,0.9938432395400336,0.9938432395400336,0.9883773581954836,0.9883773581954836,0.9938432395400336,0.9026312565997175,0.9938432395400336,0.9938432395400336,0.9938432395400336,0.9026312565997175,0.9026312565997175
C,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.083867813831444,0.011829208463548931,0.083867813831444,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.083867813831444,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.011829208463548931,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.083867813831444,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.083867813831444,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.034156671340877284,0.045871793287284184,0.045871793287284184,0.04696448853036167,0.04696448853036167,0.04696448853036167,0.083867813831444,0.04696448853036167,0.045871793287284184,0.045871793287284184,0.04696448853036167,0.04696448853036167,0.04696448853036167,0.04696448853036167,0.045871793287284184,0.045871793287284184,0.04696448853036167,0.083867813831444,0.04696448853036167,0.04696448853036167,0.04696448853036167,0.083867813831444,0.083867813831444
CDbw,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.11761959453088454,0.07010525783835472,0.11761959453088454,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.11761959453088454,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.07010525783835472,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.11761959453088454,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.11761959453088454,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.15443121902348095,0.2104278155779519,0.2104278155779519,0.20828213381172658,0.20828213381172658,0.20828213381172658,0.11761959453088454,0.20828213381172658,0.2104278155779519,0.2104278155779519,0.20828213381172658,0.20828213381172658,0.20828213381172658,0.20828213381172658,0.2104278155779519,0.2104278155779519,0.20828213381172658,0.11761959453088454,0.20828213381172658,0.20828213381172658,0.20828213381172658,0.11761959453088454,0.11761959453088454
VIASCKDE,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5469477728491342,0.5666491484790193,0.5469477728491342,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5469477728491342,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5666491484790193,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5469477728491342,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5469477728491342,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.5360600635359536,0.49039045701055384,0.49039045701055384,0.4950154737394583,0.4950154737394583,0.4950154737394583,0.5469477728491342,0.4950154737394583,0.49039045701055384,0.49039045701055384,0.4950154737394583,0.4950154737394583,0.4950154737394583,0.4950154737394583,0.49039045701055384,0.49039045701055384,0.4950154737394583,0.5469477728491342,0.4950154737394583,0.4950154737394583,0.4950154737394583,0.5469477728491342,0.5469477728491342
COP,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.21045176342330912,0.23090379382323648,0.21045176342330912,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.21045176342330912,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23090379382323648,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.21045176342330912,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.21045176342330912,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.23359085701609017,0.21826753833431692,0.21826753833431692,0.220638092828188,0.220638092828188,0.220638092828188,0.21045176342330912,0.220638092828188,0.21826753833431692,0.21826753833431692,0.220638092828188,0.220638092828188,0.220638092828188,0.220638092828188,0.21826753833431692,0.21826753833431692,0.220638092828188,0.21045176342330912,0.220638092828188,0.220638092828188,0.220638092828188,0.21045176342330912,0.21045176342330912
Sym,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.0729552789368533,0.08079013268403668,0.0729552789368533,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.0729552789368533,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.08079013268403668,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.0729552789368533,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.0729552789368533,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06341184057424246,0.06291465279085844,0.06291465279085844,0.06396714711342343,0.06396714711342343,0.06396714711342343,0.0729552789368533,0.06396714711342343,0.06291465279085844,0.06291465279085844,0.06396714711342343,0.06396714711342343,0.06396714711342343,0.06396714711342343,0.06291465279085844,0.06291465279085844,0.06396714711342343,0.0729552789368533,0.06396714711342343,0.06396714711342343,0.06396714711342343,0.0729552789368533,0.0729552789368533
CS,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,1.057268815921739,0.728924300250648,1.057268815921739,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,1.057268815921739,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.728924300250648,0.971677439328356,0.971677439328356,0.971677439328356,1.057268815921739,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,1.057268815921739,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,0.971677439328356,1.2287011096541025,1.2287011096541025,1.2429194115286395,1.2429194115286395,1.2429194115286395,1.057268815921739,1.2429194115286395,1.2287011096541025,1.2287011096541025,1.2429194115286395,1.2429194115286395,1.2429194115286395,1.2429194115286395,1.2287011096541025,1.2287011096541025,1.2429194115286395,1.057268815921739,1.2429194115286395,1.2429194115286395,1.2429194115286395,1.057268815921739,1.057268815921739
SF,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4098178424803284,0.4263407269196253,0.4098178424803284,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4098178424803284,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.4263407269196253,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.4098178424803284,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.4098178424803284,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.3701999471885439,0.32426684873169165,0.32426684873169165,0.32583420636700455,0.32583420636700455,0.32583420636700455,0.4098178424803284,0.32583420636700455,0.32426684873169165,0.32426684873169165,0.32583420636700455,0.32583420636700455,0.32583420636700455,0.32583420636700455,0.32426684873169165,0.32426684873169165,0.32583420636700455,0.4098178424803284,0.32583420636700455,0.32583420636700455,0.32583420636700455,0.4098178424803284,0.4098178424803284
SD,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,202485.61683083896,67422.7069716494,202485.61683083896,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,202485.61683083896,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,67422.7069716494,53932.02773465666,53932.02773465666,53932.02773465666,202485.61683083896,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,202485.61683083896,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,53932.02773465666,47959.97623740484,47959.97623740484,47607.89176422903,47607.89176422903,47607.89176422903,202485.61683083896,47607.89176422903,47959.97623740484,47959.97623740484,47607.89176422903,47607.89176422903,47607.89176422903,47607.89176422903,47959.97623740484,47959.97623740484,47607.89176422903,202485.61683083896,47607.89176422903,47607.89176422903,47607.89176422903,202485.61683083896,202485.61683083896
SDbw,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.8005579918228791,0.3542174781915658,0.8005579918228791,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.8005579918228791,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.3542174781915658,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.8005579918228791,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.8005579918228791,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.45501500920388965,0.4241808571811551,0.4241808571811551,0.42786841577253154,0.42786841577253154,0.42786841577253154,0.8005579918228791,0.42786841577253154,0.4241808571811551,0.4241808571811551,0.42786841577253154,0.42786841577253154,0.42786841577253154,0.42786841577253154,0.4241808571811551,0.4241808571811551,0.42786841577253154,0.8005579918228791,0.42786841577253154,0.42786841577253154,0.42786841577253154,0.8005579918228791,0.8005579918228791
XB*,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.24306415079247873,0.07775154759840021,0.24306415079247873,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.24306415079247873,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.07775154759840021,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.24306415079247873,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.24306415079247873,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.48805373991407613,0.6299032069397883,0.6299032069397883,0.6037250414240155,0.6037250414240155,0.6037250414240155,0.24306415079247873,0.6037250414240155,0.6299032069397883,0.6299032069397883,0.6037250414240155,0.6037250414240155,0.6037250414240155,0.6037250414240155,0.6299032069397883,0.6299032069397883,0.6037250414240155,0.24306415079247873,0.6037250414240155,0.6037250414240155,0.6037250414240155,0.24306415079247873,0.24306415079247873
S,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.5463947544068183,0.6677588992266851,0.5463947544068183,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.5463947544068183,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.6677588992266851,0.545339316687827,0.545339316687827,0.545339316687827,0.5463947544068183,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.5463947544068183,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.545339316687827,0.4623683984518944,0.4623683984518944,0.4581561424193068,0.4581561424193068,0.4581561424193068,0.5463947544068183,0.4581561424193068,0.4623683984518944,0.4623683984518944,0.4581561424193068,0.4581561424193068,0.4581561424193068,0.4581561424193068,0.4623683984518944,0.4623683984518944,0.4581561424193068,0.5463947544068183,0.4581561424193068,0.4581561424193068,0.4581561424193068,0.5463947544068183,0.5463947544068183
DB,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.6748447091362094,0.458729086279903,0.6748447091362094,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.6748447091362094,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.458729086279903,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.6748447091362094,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.6748447091362094,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.7398275095504435,0.9422421091897046,0.9422421091897046,0.9524010076351883,0.9524010076351883,0.9524010076351883,0.6748447091362094,0.9524010076351883,0.9422421091897046,0.9422421091897046,0.9524010076351883,0.9524010076351883,0.9524010076351883,0.9524010076351883,0.9422421091897046,0.9422421091897046,0.9524010076351883,0.6748447091362094,0.9524010076351883,0.9524010076351883,0.9524010076351883,0.6748447091362094,0.6748447091362094
CH,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,364.8923517387751,914.8253061785797,364.8923517387751,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,364.8923517387751,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,914.8253061785797,727.4424853921263,727.4424853921263,727.4424853921263,364.8923517387751,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,364.8923517387751,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,727.4424853921263,647.014557378356,647.014557378356,648.904739984905,648.904739984905,648.904739984905,364.8923517387751,648.904739984905,647.014557378356,647.014557378356,648.904739984905,648.904739984905,648.904739984905,648.904739984905,647.014557378356,647.014557378356,648.904739984905,364.8923517387751,648.904739984905,648.904739984905,648.904739984905,364.8923517387751,364.8923517387751
AD-S,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.5662559478016338,0.6362627989065841,0.5662559478016338,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.5662559478016338,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.6362627989065841,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.5662559478016338,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.5662559478016338,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.47423390609010635,0.3250565141969209,0.3250565141969209,0.3266884982439972,0.3266884982439972,0.3266884982439972,0.5662559478016338,0.3266884982439972,0.3250565141969209,0.3250565141969209,0.3266884982439972,0.3266884982439972,0.3266884982439972,0.3266884982439972,0.3250565141969209,0.3250565141969209,0.3266884982439972,0.5662559478016338,0.3266884982439972,0.3266884982439972,0.3266884982439972,0.5662559478016338,0.5662559478016338
