,labels_coil20_HDBSCAN_params1,labels_coil20_HDBSCAN_params10,labels_coil20_HDBSCAN_params11,labels_coil20_HDBSCAN_params12,labels_coil20_HDBSCAN_params13,labels_coil20_HDBSCAN_params14,labels_coil20_HDBSCAN_params15,labels_coil20_HDBSCAN_params16,labels_coil20_HDBSCAN_params17,labels_coil20_HDBSCAN_params18,labels_coil20_HDBSCAN_params19,labels_coil20_HDBSCAN_params2,labels_coil20_HDBSCAN_params20,labels_coil20_HDBSCAN_params21,labels_coil20_HDBSCAN_params22,labels_coil20_HDBSCAN_params23,labels_coil20_HDBSCAN_params24,labels_coil20_HDBSCAN_params25,labels_coil20_HDBSCAN_params26,labels_coil20_HDBSCAN_params27,labels_coil20_HDBSCAN_params28,labels_coil20_HDBSCAN_params29,labels_coil20_HDBSCAN_params3,labels_coil20_HDBSCAN_params30,labels_coil20_HDBSCAN_params31,labels_coil20_HDBSCAN_params32,labels_coil20_HDBSCAN_params33,labels_coil20_HDBSCAN_params34,labels_coil20_HDBSCAN_params35,labels_coil20_HDBSCAN_params36,labels_coil20_HDBSCAN_params37,labels_coil20_HDBSCAN_params38,labels_coil20_HDBSCAN_params39,labels_coil20_HDBSCAN_params4,labels_coil20_HDBSCAN_params40,labels_coil20_HDBSCAN_params41,labels_coil20_HDBSCAN_params42,labels_coil20_HDBSCAN_params43,labels_coil20_HDBSCAN_params44,labels_coil20_HDBSCAN_params45,labels_coil20_HDBSCAN_params46,labels_coil20_HDBSCAN_params47,labels_coil20_HDBSCAN_params48,labels_coil20_HDBSCAN_params49,labels_coil20_HDBSCAN_params5,labels_coil20_HDBSCAN_params50,labels_coil20_HDBSCAN_params51,labels_coil20_HDBSCAN_params52,labels_coil20_HDBSCAN_params53,labels_coil20_HDBSCAN_params54,labels_coil20_HDBSCAN_params55,labels_coil20_HDBSCAN_params56,labels_coil20_HDBSCAN_params57,labels_coil20_HDBSCAN_params58,labels_coil20_HDBSCAN_params59,labels_coil20_HDBSCAN_params6,labels_coil20_HDBSCAN_params60,labels_coil20_HDBSCAN_params61,labels_coil20_HDBSCAN_params62,labels_coil20_HDBSCAN_params63,labels_coil20_HDBSCAN_params7,labels_coil20_HDBSCAN_params8,labels_coil20_HDBSCAN_params9
BH,19474.47816848755,12752.892787767492,12752.892787767492,12752.892787767492,12752.892787767492,12752.892787767492,12340.620296223959,12340.620296223959,12340.620296223959,12340.620296223959,12340.620296223959,19474.47816848755,12340.620296223959,12340.620296223959,20372.598048997963,20372.598048997963,20372.598048997963,20372.598048997963,20372.598048997963,20372.598048997963,20372.598048997963,14830.892907714844,19474.47816848755,14830.892907714844,14830.892907714844,14830.892907714844,14830.892907714844,14830.892907714844,14830.892907714844,13985.960505558895,13985.960505558895,13985.960505558895,13985.960505558895,19474.47816848755,13985.960505558895,13985.960505558895,13985.960505558895,24520.977612304687,24520.977612304687,24520.977612304687,24520.977612304687,24520.977612304687,24520.977612304687,24520.977612304687,19474.47816848755,20424.650830078124,20424.650830078124,20424.650830078124,20424.650830078124,20424.650830078124,20424.650830078124,20424.650830078124,13985.960505558895,13985.960505558895,13985.960505558895,19474.47816848755,13985.960505558895,13985.960505558895,13985.960505558895,13985.960505558895,19474.47816848755,12752.892787767492,12752.892787767492
D,0.1934890492397374,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.1934890492397374,0.39642525800984457,0.39642525800984457,0.25486531515636335,0.25486531515636335,0.25486531515636335,0.25486531515636335,0.25486531515636335,0.25486531515636335,0.25486531515636335,0.38552040111506813,0.1934890492397374,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.38552040111506813,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.1934890492397374,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.31196099335009686,0.31196099335009686,0.31196099335009686,0.31196099335009686,0.31196099335009686,0.31196099335009686,0.31196099335009686,0.1934890492397374,0.3187707795675654,0.3187707795675654,0.3187707795675654,0.3187707795675654,0.3187707795675654,0.3187707795675654,0.3187707795675654,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.1934890492397374,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.39642525800984457,0.1934890492397374,0.38552040111506813,0.38552040111506813
H,8.894050755200976,6.521221609698826,6.521221609698826,6.521221609698826,6.521221609698826,6.521221609698826,3.788694583959676,3.788694583959676,3.788694583959676,3.788694583959676,3.788694583959676,8.894050755200976,3.788694583959676,3.788694583959676,8.532881109029002,8.532881109029002,8.532881109029002,8.532881109029002,8.532881109029002,8.532881109029002,8.532881109029002,5.9044730120756395,8.894050755200976,5.9044730120756395,5.9044730120756395,5.9044730120756395,5.9044730120756395,5.9044730120756395,5.9044730120756395,3.364777556072906,3.364777556072906,3.364777556072906,3.364777556072906,8.894050755200976,3.364777556072906,3.364777556072906,3.364777556072906,8.079866348914384,8.079866348914384,8.079866348914384,8.079866348914384,8.079866348914384,8.079866348914384,8.079866348914384,8.894050755200976,5.135420005163271,5.135420005163271,5.135420005163271,5.135420005163271,5.135420005163271,5.135420005163271,5.135420005163271,3.364777556072906,3.364777556072906,3.364777556072906,8.894050755200976,3.364777556072906,3.364777556072906,3.364777556072906,3.364777556072906,8.894050755200976,6.521221609698826,6.521221609698826
DBCV,0.9999999999999392,0.9999999999999288,0.9999999999999288,0.9999999999999288,0.9999999999999288,0.9999999999999288,0.9999999999999095,0.9999999999999095,0.9999999999999095,0.9999999999999095,0.9999999999999095,0.9999999999999392,0.9999999999999095,0.9999999999999095,0.9999999999999394,0.9999999999999394,0.9999999999999394,0.9999999999999394,0.9999999999999394,0.9999999999999394,0.9999999999999394,0.9999999999999286,0.9999999999999392,0.9999999999999286,0.9999999999999286,0.9999999999999286,0.9999999999999286,0.9999999999999286,0.9999999999999286,0.9999999999999082,0.9999999999999082,0.9999999999999082,0.9999999999999082,0.9999999999999392,0.9999999999999082,0.9999999999999082,0.9999999999999082,0.9999999999999406,0.9999999999999406,0.9999999999999406,0.9999999999999406,0.9999999999999406,0.9999999999999406,0.9999999999999406,0.9999999999999392,0.9999999999999255,0.9999999999999255,0.9999999999999255,0.9999999999999255,0.9999999999999255,0.9999999999999255,0.9999999999999255,0.9999999999999082,0.9999999999999082,0.9999999999999082,0.9999999999999392,0.9999999999999082,0.9999999999999082,0.9999999999999082,0.9999999999999082,0.9999999999999392,0.9999999999999288,0.9999999999999288
I,20.228621567927277,29.69799204148011,29.69799204148011,29.69799204148011,29.69799204148011,29.69799204148011,87.17223300899204,87.17223300899204,87.17223300899204,87.17223300899204,87.17223300899204,20.228621567927277,87.17223300899204,87.17223300899204,21.96648583966524,21.96648583966524,21.96648583966524,21.96648583966524,21.96648583966524,21.96648583966524,21.96648583966524,38.520897483363164,20.228621567927277,38.520897483363164,38.520897483363164,38.520897483363164,38.520897483363164,38.520897483363164,38.520897483363164,115.57541243278159,115.57541243278159,115.57541243278159,115.57541243278159,20.228621567927277,115.57541243278159,115.57541243278159,115.57541243278159,27.352269884994833,27.352269884994833,27.352269884994833,27.352269884994833,27.352269884994833,27.352269884994833,27.352269884994833,20.228621567927277,63.94143278079517,63.94143278079517,63.94143278079517,63.94143278079517,63.94143278079517,63.94143278079517,63.94143278079517,115.57541243278159,115.57541243278159,115.57541243278159,20.228621567927277,115.57541243278159,115.57541243278159,115.57541243278159,115.57541243278159,20.228621567927277,29.69799204148011,29.69799204148011
C,0.10585391884432745,0.061967714043630696,0.061967714043630696,0.061967714043630696,0.061967714043630696,0.061967714043630696,0.03888196119221016,0.03888196119221016,0.03888196119221016,0.03888196119221016,0.03888196119221016,0.10585391884432745,0.03888196119221016,0.03888196119221016,0.10497564456799219,0.10497564456799219,0.10497564456799219,0.10497564456799219,0.10497564456799219,0.10497564456799219,0.10497564456799219,0.059780488603180484,0.10585391884432745,0.059780488603180484,0.059780488603180484,0.059780488603180484,0.059780488603180484,0.059780488603180484,0.059780488603180484,0.039143945189019355,0.039143945189019355,0.039143945189019355,0.039143945189019355,0.10585391884432745,0.039143945189019355,0.039143945189019355,0.039143945189019355,0.10225110286073937,0.10225110286073937,0.10225110286073937,0.10225110286073937,0.10225110286073937,0.10225110286073937,0.10225110286073937,0.10585391884432745,0.06664410257245917,0.06664410257245917,0.06664410257245917,0.06664410257245917,0.06664410257245917,0.06664410257245917,0.06664410257245917,0.039143945189019355,0.039143945189019355,0.039143945189019355,0.10585391884432745,0.039143945189019355,0.039143945189019355,0.039143945189019355,0.039143945189019355,0.10585391884432745,0.061967714043630696,0.061967714043630696
VIASCKDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COP,0.4308565706448792,0.3902862705480727,0.3902862705480727,0.3902862705480727,0.3902862705480727,0.3902862705480727,0.360866206031326,0.360866206031326,0.360866206031326,0.360866206031326,0.360866206031326,0.4308565706448792,0.360866206031326,0.360866206031326,0.4243015819424169,0.4243015819424169,0.4243015819424169,0.4243015819424169,0.4243015819424169,0.4243015819424169,0.4243015819424169,0.37917131495091766,0.4308565706448792,0.37917131495091766,0.37917131495091766,0.37917131495091766,0.37917131495091766,0.37917131495091766,0.37917131495091766,0.36128855341959426,0.36128855341959426,0.36128855341959426,0.36128855341959426,0.4308565706448792,0.36128855341959426,0.36128855341959426,0.36128855341959426,0.4148549756225995,0.4148549756225995,0.4148549756225995,0.4148549756225995,0.4148549756225995,0.4148549756225995,0.4148549756225995,0.4308565706448792,0.38846731416294883,0.38846731416294883,0.38846731416294883,0.38846731416294883,0.38846731416294883,0.38846731416294883,0.38846731416294883,0.36128855341959426,0.36128855341959426,0.36128855341959426,0.4308565706448792,0.36128855341959426,0.36128855341959426,0.36128855341959426,0.36128855341959426,0.4308565706448792,0.3902862705480727,0.3902862705480727
Sym,5.197423741667266e-06,8.817402977101341e-06,8.817402977101341e-06,8.817402977101341e-06,8.817402977101341e-06,8.817402977101341e-06,2.222986333842612e-05,2.222986333842612e-05,2.222986333842612e-05,2.222986333842612e-05,2.222986333842612e-05,5.197423741667266e-06,2.222986333842612e-05,2.222986333842612e-05,5.408549837852734e-06,5.408549837852734e-06,5.408549837852734e-06,5.408549837852734e-06,5.408549837852734e-06,5.408549837852734e-06,5.408549837852734e-06,1.000414798131209e-05,5.197423741667266e-06,1.000414798131209e-05,1.000414798131209e-05,1.000414798131209e-05,1.000414798131209e-05,1.000414798131209e-05,1.000414798131209e-05,2.608133787049702e-05,2.608133787049702e-05,2.608133787049702e-05,2.608133787049702e-05,5.197423741667266e-06,2.608133787049702e-05,2.608133787049702e-05,2.608133787049702e-05,5.829880143712801e-06,5.829880143712801e-06,5.829880143712801e-06,5.829880143712801e-06,5.829880143712801e-06,5.829880143712801e-06,5.829880143712801e-06,5.197423741667266e-06,1.3041136541108907e-05,1.3041136541108907e-05,1.3041136541108907e-05,1.3041136541108907e-05,1.3041136541108907e-05,1.3041136541108907e-05,1.3041136541108907e-05,2.608133787049702e-05,2.608133787049702e-05,2.608133787049702e-05,5.197423741667266e-06,2.608133787049702e-05,2.608133787049702e-05,2.608133787049702e-05,2.608133787049702e-05,5.197423741667266e-06,8.817402977101341e-06,8.817402977101341e-06
CS,1.554319938867583,1.238288172133398,1.238288172133398,1.238288172133398,1.238288172133398,1.238288172133398,1.1163135052611899,1.1163135052611899,1.1163135052611899,1.1163135052611899,1.1163135052611899,1.554319938867583,1.1163135052611899,1.1163135052611899,1.5469536582869219,1.5469536582869219,1.5469536582869219,1.5469536582869219,1.5469536582869219,1.5469536582869219,1.5469536582869219,1.268619685981692,1.554319938867583,1.268619685981692,1.268619685981692,1.268619685981692,1.268619685981692,1.268619685981692,1.268619685981692,1.1401911270809635,1.1401911270809635,1.1401911270809635,1.1401911270809635,1.554319938867583,1.1401911270809635,1.1401911270809635,1.1401911270809635,1.6432785482095031,1.6432785482095031,1.6432785482095031,1.6432785482095031,1.6432785482095031,1.6432785482095031,1.6432785482095031,1.554319938867583,1.4032378773325629,1.4032378773325629,1.4032378773325629,1.4032378773325629,1.4032378773325629,1.4032378773325629,1.4032378773325629,1.1401911270809635,1.1401911270809635,1.1401911270809635,1.554319938867583,1.1401911270809635,1.1401911270809635,1.1401911270809635,1.1401911270809635,1.554319938867583,1.238288172133398,1.238288172133398
SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
