,labels_dense_HDBSCAN_params1,labels_dense_HDBSCAN_params10,labels_dense_HDBSCAN_params11,labels_dense_HDBSCAN_params12,labels_dense_HDBSCAN_params13,labels_dense_HDBSCAN_params14,labels_dense_HDBSCAN_params15,labels_dense_HDBSCAN_params16,labels_dense_HDBSCAN_params17,labels_dense_HDBSCAN_params18,labels_dense_HDBSCAN_params19,labels_dense_HDBSCAN_params2,labels_dense_HDBSCAN_params20,labels_dense_HDBSCAN_params21,labels_dense_HDBSCAN_params22,labels_dense_HDBSCAN_params23,labels_dense_HDBSCAN_params24,labels_dense_HDBSCAN_params25,labels_dense_HDBSCAN_params26,labels_dense_HDBSCAN_params27,labels_dense_HDBSCAN_params28,labels_dense_HDBSCAN_params29,labels_dense_HDBSCAN_params3,labels_dense_HDBSCAN_params30,labels_dense_HDBSCAN_params31,labels_dense_HDBSCAN_params32,labels_dense_HDBSCAN_params33,labels_dense_HDBSCAN_params34,labels_dense_HDBSCAN_params35,labels_dense_HDBSCAN_params36,labels_dense_HDBSCAN_params37,labels_dense_HDBSCAN_params38,labels_dense_HDBSCAN_params39,labels_dense_HDBSCAN_params4,labels_dense_HDBSCAN_params40,labels_dense_HDBSCAN_params41,labels_dense_HDBSCAN_params42,labels_dense_HDBSCAN_params43,labels_dense_HDBSCAN_params44,labels_dense_HDBSCAN_params45,labels_dense_HDBSCAN_params46,labels_dense_HDBSCAN_params47,labels_dense_HDBSCAN_params48,labels_dense_HDBSCAN_params49,labels_dense_HDBSCAN_params5,labels_dense_HDBSCAN_params50,labels_dense_HDBSCAN_params51,labels_dense_HDBSCAN_params52,labels_dense_HDBSCAN_params53,labels_dense_HDBSCAN_params54,labels_dense_HDBSCAN_params55,labels_dense_HDBSCAN_params56,labels_dense_HDBSCAN_params57,labels_dense_HDBSCAN_params58,labels_dense_HDBSCAN_params59,labels_dense_HDBSCAN_params6,labels_dense_HDBSCAN_params60,labels_dense_HDBSCAN_params61,labels_dense_HDBSCAN_params62,labels_dense_HDBSCAN_params63,labels_dense_HDBSCAN_params7,labels_dense_HDBSCAN_params8,labels_dense_HDBSCAN_params9
B,0.15457408092479236,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.15457408092479236,0.04665359910208099,0.04665359910208099,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.09549430553059306,0.15457408092479236,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.15457408092479236,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.15457408092479236,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.09549430553059306,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.15457408092479236,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.04665359910208099,0.15457408092479236,0.09549430553059306,0.09549430553059306
BH,9.869713557442303,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,3.092901716663497,3.092901716663497,3.092901716663497,3.092901716663497,3.092901716663497,9.869713557442303,3.092901716663497,3.092901716663497,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,6.043209053032642,9.869713557442303,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,3.092901716663497,3.092901716663497,3.092901716663497,3.092901716663497,9.869713557442303,3.092901716663497,3.092901716663497,3.092901716663497,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,9.869713557442303,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,6.043209053032642,3.092901716663497,3.092901716663497,3.092901716663497,9.869713557442303,3.092901716663497,3.092901716663497,3.092901716663497,3.092901716663497,9.869713557442303,6.043209053032642,6.043209053032642
D,0.24712300109629334,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.24712300109629334,0.7834833991191331,0.7834833991191331,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.4081796425912219,0.24712300109629334,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.24712300109629334,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.24712300109629334,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.4081796425912219,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.24712300109629334,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.7834833991191331,0.24712300109629334,0.4081796425912219,0.4081796425912219
H,0.14459476947311325,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.14459476947311325,0.07003864514503869,0.07003864514503869,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.11075275371599268,0.14459476947311325,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.14459476947311325,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.14459476947311325,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.11075275371599268,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.14459476947311325,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.07003864514503869,0.14459476947311325,0.11075275371599268,0.11075275371599268
DBCV,0.5342258987278042,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.97276210211954,0.97276210211954,0.97276210211954,0.97276210211954,0.97276210211954,0.5342258987278042,0.97276210211954,0.97276210211954,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.9154291520384757,0.5342258987278042,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.97276210211954,0.97276210211954,0.97276210211954,0.97276210211954,0.5342258987278042,0.97276210211954,0.97276210211954,0.97276210211954,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.5342258987278042,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.9154291520384757,0.97276210211954,0.97276210211954,0.97276210211954,0.5342258987278042,0.97276210211954,0.97276210211954,0.97276210211954,0.97276210211954,0.5342258987278042,0.9154291520384757,0.9154291520384757
I,2.6090564588730927,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,6.434147161833373,6.434147161833373,6.434147161833373,6.434147161833373,6.434147161833373,2.6090564588730927,6.434147161833373,6.434147161833373,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,3.899510525694794,2.6090564588730927,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,6.434147161833373,6.434147161833373,6.434147161833373,6.434147161833373,2.6090564588730927,6.434147161833373,6.434147161833373,6.434147161833373,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,2.6090564588730927,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,3.899510525694794,6.434147161833373,6.434147161833373,6.434147161833373,2.6090564588730927,6.434147161833373,6.434147161833373,6.434147161833373,6.434147161833373,2.6090564588730927,3.899510525694794,3.899510525694794
C,0.04258384994343064,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.04258384994343064,0.0024769035021711193,0.0024769035021711193,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.020278681451206447,0.04258384994343064,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.04258384994343064,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.04258384994343064,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.020278681451206447,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.04258384994343064,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.0024769035021711193,0.04258384994343064,0.020278681451206447,0.020278681451206447
CDbw,0.2994589809593069,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.2994589809593069,0.17996134780625614,0.17996134780625614,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.24867657774011367,0.2994589809593069,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.2994589809593069,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.2994589809593069,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.24867657774011367,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.2994589809593069,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.17996134780625614,0.2994589809593069,0.24867657774011367,0.24867657774011367
VIASCKDE,0.6353161973456087,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.6353161973456087,0.7109646367705151,0.7109646367705151,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6838231673733102,0.6353161973456087,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.6353161973456087,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6353161973456087,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.6838231673733102,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.6353161973456087,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.7109646367705151,0.6353161973456087,0.6838231673733102,0.6838231673733102
COP,0.1900413155582243,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.1900413155582243,0.11095754816783975,0.11095754816783975,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.161501237635895,0.1900413155582243,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.1900413155582243,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.1900413155582243,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.161501237635895,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.1900413155582243,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.11095754816783975,0.1900413155582243,0.161501237635895,0.161501237635895
Sym,0.16446508857495237,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.16446508857495237,0.3359711354053343,0.3359711354053343,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.2580277761117841,0.16446508857495237,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.16446508857495237,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.16446508857495237,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.2580277761117841,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.16446508857495237,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.3359711354053343,0.16446508857495237,0.2580277761117841,0.2580277761117841
