,labels_mk2_MeanShift_params1,labels_mk2_MeanShift_params10,labels_mk2_MeanShift_params11,labels_mk2_MeanShift_params12,labels_mk2_MeanShift_params13,labels_mk2_MeanShift_params14,labels_mk2_MeanShift_params15,labels_mk2_MeanShift_params16,labels_mk2_MeanShift_params18,labels_mk2_MeanShift_params19,labels_mk2_MeanShift_params2,labels_mk2_MeanShift_params20,labels_mk2_MeanShift_params26,labels_mk2_MeanShift_params3,labels_mk2_MeanShift_params4,labels_mk2_MeanShift_params5,labels_mk2_MeanShift_params6,labels_mk2_MeanShift_params7,labels_mk2_MeanShift_params8,labels_mk2_MeanShift_params9
BARI,0.0019994071250996432,0.0051406539772893885,0.0077684409040434475,0.0018692941165432374,0.0036099581924806234,0.003594179428051916,0.005674244742429859,0.0051406539772893885,0.007119041564063962,0.005923114588020748,0.00263920267996178,0.005923114588020748,0.003934528395192712,-0.0005386289086711995,-0.0001546500838366244,0.004951629761249658,0.004805827395314365,0.0036099581924806234,0.003594179428051916,0.005674244742429859
