,labels_wine_MeanShift_params1,labels_wine_MeanShift_params10,labels_wine_MeanShift_params11,labels_wine_MeanShift_params12,labels_wine_MeanShift_params13,labels_wine_MeanShift_params14,labels_wine_MeanShift_params15,labels_wine_MeanShift_params16,labels_wine_MeanShift_params17,labels_wine_MeanShift_params18,labels_wine_MeanShift_params2,labels_wine_MeanShift_params21,labels_wine_MeanShift_params22,labels_wine_MeanShift_params25,labels_wine_MeanShift_params26,labels_wine_MeanShift_params3,labels_wine_MeanShift_params4,labels_wine_MeanShift_params5,labels_wine_MeanShift_params6,labels_wine_MeanShift_params7,labels_wine_MeanShift_params8,labels_wine_MeanShift_params9
ARI,0.7601527296575125,0.3756222068439981,0.37787325741377237,0.3756222068439981,0.4353192798282085,0.40616689422636787,0.38959203695981515,0.3756222068439981,0.38148876747094,0.3801561010227666,0.7596822735127852,0.38148876747094,0.3801561010227666,0.38148876747094,0.3801561010227666,0.8511681500407958,0.7942282119734624,0.4420934538200622,0.399603856047312,0.4353192798282085,0.40616689422636787,0.38959203695981515
