,labels_mk2_MeanShift_params1,labels_mk2_MeanShift_params10,labels_mk2_MeanShift_params11,labels_mk2_MeanShift_params12,labels_mk2_MeanShift_params13,labels_mk2_MeanShift_params14,labels_mk2_MeanShift_params15,labels_mk2_MeanShift_params16,labels_mk2_MeanShift_params18,labels_mk2_MeanShift_params19,labels_mk2_MeanShift_params2,labels_mk2_MeanShift_params20,labels_mk2_MeanShift_params26,labels_mk2_MeanShift_params3,labels_mk2_MeanShift_params4,labels_mk2_MeanShift_params5,labels_mk2_MeanShift_params6,labels_mk2_MeanShift_params7,labels_mk2_MeanShift_params8,labels_mk2_MeanShift_params9
FMI,0.18587947868416219,0.3644292373422102,0.3603561020444468,0.36390991359027697,0.3052078609816444,0.29801811165865394,0.4172892755464303,0.3644292373422102,0.50628138718333,0.3626866658735429,0.16864918999513942,0.3626866658735429,0.4168027674928521,0.24859793104426897,0.1985846932379127,0.3221071729735915,0.3226332142941542,0.3052078609816444,0.29801811165865394,0.4172892755464303
