,labels_a1_MeanShift_params1,labels_a1_MeanShift_params10,labels_a1_MeanShift_params11,labels_a1_MeanShift_params12,labels_a1_MeanShift_params13,labels_a1_MeanShift_params14,labels_a1_MeanShift_params15,labels_a1_MeanShift_params16,labels_a1_MeanShift_params17,labels_a1_MeanShift_params18,labels_a1_MeanShift_params19,labels_a1_MeanShift_params2,labels_a1_MeanShift_params20,labels_a1_MeanShift_params3,labels_a1_MeanShift_params4,labels_a1_MeanShift_params5,labels_a1_MeanShift_params6,labels_a1_MeanShift_params7,labels_a1_MeanShift_params8,labels_a1_MeanShift_params9
FMI,0.8437224621089751,0.4641947565543871,0.4564822368397041,0.4564822368397041,0.5786024175403337,0.5063893021438721,0.4543349833555881,0.4641947565543871,0.36947315923588503,0.30229895185393324,0.3024441800514922,0.8439239985538973,0.3021807321590027,0.5791502660224936,0.5656840338142523,0.582834577319223,0.5789450882377554,0.5786024175403337,0.5063893021438721,0.4543349833555881
