,labels_a1_DBSCAN_params13,labels_a1_DBSCAN_params14,labels_a1_DBSCAN_params15,labels_a1_DBSCAN_params17,labels_a1_DBSCAN_params18,labels_a1_DBSCAN_params19,labels_a1_DBSCAN_params20,labels_a1_DBSCAN_params21,labels_a1_DBSCAN_params22,labels_a1_DBSCAN_params23,labels_a1_DBSCAN_params24,labels_a1_DBSCAN_params9
FMI,0.22338794922531016,0.18893932191763105,0.22013345668337655,0.432428773473594,0.7639180840780799,0.7535252102515593,0.658091035299502,0.32693524909661414,0.3268461960609771,0.3268461960609771,0.3267569671164888,0.20886431938707584
