,labels_data5_DBSCAN_params10,labels_data5_DBSCAN_params13,labels_data5_DBSCAN_params14,labels_data5_DBSCAN_params17,labels_data5_DBSCAN_params18,labels_data5_DBSCAN_params19,labels_data5_DBSCAN_params20,labels_data5_DBSCAN_params21,labels_data5_DBSCAN_params22,labels_data5_DBSCAN_params23,labels_data5_DBSCAN_params24,labels_data5_DBSCAN_params25,labels_data5_DBSCAN_params26,labels_data5_DBSCAN_params27,labels_data5_DBSCAN_params28,labels_data5_DBSCAN_params29,labels_data5_DBSCAN_params30,labels_data5_DBSCAN_params31,labels_data5_DBSCAN_params32,labels_data5_DBSCAN_params33,labels_data5_DBSCAN_params34,labels_data5_DBSCAN_params35,labels_data5_DBSCAN_params36,labels_data5_DBSCAN_params37,labels_data5_DBSCAN_params38,labels_data5_DBSCAN_params39,labels_data5_DBSCAN_params40,labels_data5_DBSCAN_params41,labels_data5_DBSCAN_params42,labels_data5_DBSCAN_params43,labels_data5_DBSCAN_params44,labels_data5_DBSCAN_params5,labels_data5_DBSCAN_params9
B,0.02129846821277159,1.287366764384626,0.8072036667929855,2.777266655701163,2.3864654765144966,1.555834878110092,1.4891056859425869,1.8411096678187173,2.2326758563884828,2.010621360430021,2.227698283092647,1.9824790947560187,1.9824790947560187,1.9824790947560187,1.9681561246058865,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.18606111696384134,0.00637939751514473,0.5976275790901391
BH,0.0006362568077401226,0.1303081183334041,0.1404795007480245,0.7331632645242531,1.1980918531900295,1.5901691563610625,1.2995958101161298,7.574167581902293,7.437391688401306,4.64206969957395,3.3893153278052646,70.22321552381581,70.22321552381581,70.22321552381581,10.881013417186239,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,106.72569953690382,9.184373474425853e-05,0.014136305488847716
D,0.45453575792723433,0.15803674667012843,0.16742513152235647,0.03013495105034019,0.009490731452282058,1.8457651751949227,1.9690670126173628,0.01850445835811315,0.0170996278855403,0.011816570402541412,0.007989973514015411,0.13870234618359567,0.13870234618359567,0.13870234618359567,0.084680552698998,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,0.4484797481977612,2.805717414475243,0.11320260127972637
H,,,,,,,,,,,,,,,,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,0.13545758655315496,,
DBCV,0.037463011263918544,-0.12770567548674647,0.27483944358429996,0.6424283952832747,0.656971393939672,0.6027815633283948,0.5728452253294224,0.5990383749256469,0.8606575039854002,0.8261961586104656,0.8027994083145249,0.8759964650543215,0.8759964650543215,0.8759964650543215,0.6574276458294588,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.9153604094712743,0.018446939790817116,-0.038542563143790155
I,482.1795740283549,21.53932725803758,343.32244424696603,1.5716321873902486,20.282759766672502,76.65776352636944,95.95302797094573,4.417489487856307,5.618030482795407,8.915451823472216,12.228834586386704,1.0504615379833162,1.0504615379833162,1.0504615379833162,3.8983221723276142,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,2.3274394838558803,12118.157631495496,327.0035071157004
C,0.39129029457102704,0.24881748140013604,0.2338828891732207,0.02863939302432454,0.06728117963824398,0.07693165346923933,0.10337012899622446,0.008038055866057787,0.010476782008282785,0.01650001841603347,0.023138917258813375,0.01949697381167915,0.01949697381167915,0.01949697381167915,0.007815708767775376,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.01916917331267023,0.43865009949799355,0.3371779186889589
CDbw,0.056483997223751276,0.5409209138480733,0.8311980108685351,0.9206148664173893,1.9290461295628605,1.5099722451345565,1.3555967071884931,0.5278454637246518,0.6418826598919528,0.9089073270845576,1.2061002618337957,16.712721156393627,16.712721156393627,16.712721156393627,0.8943586197090043,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.8216839895810036,0.06677317424247269,0.43509126115864777
VIASCKDE,0.5571021469898084,0.48185170610263667,0.507901676724538,0.6131075822468072,0.6252038240781723,0.6444547114666616,0.6130948427598922,0.7367845546736066,0.6991678931396704,0.6994839135217943,0.6733498559918015,0.697205913495189,0.697205913495189,0.697205913495189,0.7498093705365638,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.6988793114648971,0.5843275246838536,0.4278882732205142
COP,0.4625357025290909,0.3689827096291457,0.39897672204033313,0.3603819424368791,0.3196885715888053,0.2235084788904397,0.2346595558826777,0.34045795903949866,0.2737361874648506,0.26969145687149026,0.25140618149943744,0.280055480927382,0.280055480927382,0.280055480927382,0.2628424190447392,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.2767038060924082,0.46002931249849793,0.41829830515950417
Sym,0.000898855677950098,0.002363895866497854,0.0028028535247674635,0.008910662955506743,0.01569804431186706,0.021930890988066404,0.020202724364155156,0.05941353307720875,0.04894220319372243,0.04828947499733238,0.045801788229806115,0.02084282667018133,0.02084282667018133,0.02084282667018133,0.0792551844979927,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0302221494060655,0.0009985925975201507,0.0008263219864912617
CS,1.6909451450634516,1.7281742927094192,1.0120043873804443,0.9937587736366627,0.9926213179395998,0.6769172571073201,0.6933854059138906,1.0217386561899744,1.1063697887028316,1.072199351373446,0.9993494653881995,0.4613124813546525,0.4613124813546525,0.4613124813546525,0.6480545338462381,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,0.6027689127859446,1.7672696032803679,2.11808001427104
SF,0.3630831786984803,0.36675042035441763,0.39970680680927084,0.28357352244769696,0.4310905869991467,0.4919934709907372,0.4791621786632877,0.2946982597625726,0.3571480293276412,0.38685716091819533,0.40916812038830863,0.4647130474844675,0.4647130474844675,0.4647130474844675,0.39360830221830223,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.49993006965039666,0.361805194210141,0.3621003987206709
SD,6334922.421445501,1717566.7835054745,4753579.495026414,1242912.3342427812,2517399.2536907005,4227327.091999015,4721287.978091222,6034761.250831542,4861711.307280156,3952146.826393254,3321313.9764690334,5145239.3827918535,5145239.3827918535,5145239.3827918535,3329370.904160995,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,7758044.231219011,8090441.071761346,2067206.5154014356
SDbw,1.2139842233889087,0.9185748019699218,1.5842578735740462,0.6235188918248862,0.4675551439046801,0.3194814299641102,0.4238467598537607,0.48064409465567765,0.38154758630903557,0.3383888837072154,0.3405674953216623,0.6987304131453483,0.6987304131453483,0.6987304131453483,0.25025437309041776,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,0.2767693289438648,1.4753159953973942,0.9147338938703332
XB*,2009.8945036071666,248.35820745844407,193.17215178817176,40.73906974224205,48.17215857967741,0.3468765199439406,0.4497832095932886,48.94876284649131,194.90441049711788,1395.4410041879153,262.5782680148327,0.22548403627356678,0.22548403627356678,0.22548403627356678,0.4129750714038633,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,0.15355168572521596,1609.6260803416706,1094.8002206307754
S,0.02833612142985769,-0.007830768094270052,0.012952226556961882,0.46670294391527295,0.4265584221483822,0.6497072746332148,0.5917326860759813,0.6742158845824718,0.6864698498363291,0.6552278638904511,0.62850855387083,0.5286785964921011,0.5286785964921011,0.5286785964921011,0.7059985732239324,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,0.6869432122754151,-0.030206971671816615,-0.33779724997445437
DB,0.7651881551848232,1.0115624261251026,1.1282216385168984,2.455476766851999,4.143489106739558,0.5190351317493828,0.583354889568921,4.346653258318309,10.265226291745854,25.657416703800727,10.873840397461906,0.45518644639832045,0.45518644639832045,0.45518644639832045,0.7409867312100692,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.4147047057047375,0.8116292876207101,1.0653814089232971
CH,22.118464263736072,197.7987360692121,238.58833952742398,862.4688468118119,1789.201851951898,2748.812413898722,2207.169766724097,3506.4621627168353,4448.497097277046,4161.046793965955,4079.575060802936,1093.6069212088037,1093.6069212088037,1093.6069212088037,4735.684228058346,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,2147.895222557754,9.670762381230263,47.65479782398206
AD-S,0.31750670934675973,0.26364040855074483,0.14758895903147745,0.6499529400663323,0.5645680124293427,0.7317353427102538,0.6829457559585667,0.7077065454481917,0.714519470917582,0.6650085310751174,0.624274771613756,0.6766380597433579,0.6766380597433579,0.6766380597433579,0.7760068357718447,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.8970420214441932,0.2721608567737205,-0.15477763158840996
AD-DB,1.063262232156212,1.2202093034587442,1.1277260912134088,2.0478283786565465,1.9313434730824277,0.45013899917137906,0.4774148115982581,1.5880132737758796,1.1476646588787456,1.2683690301332784,1.6137941927097086,0.4557089467408604,0.4557089467408604,0.4557089467408604,1.2058926791619926,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.1621760954874953,0.8104061719543902,1.496290229045954
AD-CH,35.69896441249001,353.527042612509,487.70479493125544,817.5886720925305,2291.306570896236,4088.6086285698875,3650.5624620380763,2754.627232903344,3639.1602330507862,3619.537269604835,3602.0303114588132,1902.5459323405303,1902.5459323405303,1902.5459323405303,3656.4477170044843,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,3784.8627958493717,16.19337541248375,97.21388829145071
AD-idea,1.110775887608756,4.2667169185887355,5.134613250431524,48489.29034065333,84.87845102925097,116.99190852345214,95.18443433811191,1284.9167539287969,915.2956427683589,629.8289263313329,486.36870604070725,433.230012743487,433.230012743487,433.230012743487,1167.0004174873793,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,437.1023518323985,1.0279508571334592,1.6215264660065905
