,labels_a3_DBSCAN_params10,labels_a3_DBSCAN_params13,labels_a3_DBSCAN_params14,labels_a3_DBSCAN_params15,labels_a3_DBSCAN_params16,labels_a3_DBSCAN_params17,labels_a3_DBSCAN_params18,labels_a3_DBSCAN_params19,labels_a3_DBSCAN_params20,labels_a3_DBSCAN_params5,labels_a3_DBSCAN_params9
ARI,9.400192181262979e-05,0.5126360720825865,0.0959179004468919,0.014056263043649934,0.0021082274869257543,0.17702454983526433,0.3105188983578468,0.5282393453672581,0.6144942122046038,2.993687351773638e-05,0.0033150701394012365
