,labels_a3_DBSCAN_params10,labels_a3_DBSCAN_params13,labels_a3_DBSCAN_params14,labels_a3_DBSCAN_params15,labels_a3_DBSCAN_params16,labels_a3_DBSCAN_params17,labels_a3_DBSCAN_params18,labels_a3_DBSCAN_params19,labels_a3_DBSCAN_params20,labels_a3_DBSCAN_params5,labels_a3_DBSCAN_params9
AMI,0.018736166724141336,0.8433888762677574,0.6751078652364092,0.4432381764606586,0.16029065088194644,0.6646681296195592,0.7843746554419871,0.8662364994322639,0.8914534051608808,0.010467251977747994,0.3049276419436551
