,labels_a2_DBSCAN_params13,labels_a2_DBSCAN_params14,labels_a2_DBSCAN_params15,labels_a2_DBSCAN_params16,labels_a2_DBSCAN_params17,labels_a2_DBSCAN_params18,labels_a2_DBSCAN_params19,labels_a2_DBSCAN_params20,labels_a2_DBSCAN_params23,labels_a2_DBSCAN_params24,labels_a2_DBSCAN_params5,labels_a2_DBSCAN_params9
BARI_nn,0.921496940957303,0.8336168324455725,0.9490968284722859,1.0,0.3626604880093849,0.6396132332607455,0.7089800817824342,0.8366175860530946,0.0027828981349639196,0.0027828981349639196,1.0,0.5681775340164057
