,labels_s4_HDBSCAN_params1,labels_s4_HDBSCAN_params10,labels_s4_HDBSCAN_params11,labels_s4_HDBSCAN_params12,labels_s4_HDBSCAN_params13,labels_s4_HDBSCAN_params14,labels_s4_HDBSCAN_params15,labels_s4_HDBSCAN_params16,labels_s4_HDBSCAN_params17,labels_s4_HDBSCAN_params18,labels_s4_HDBSCAN_params19,labels_s4_HDBSCAN_params2,labels_s4_HDBSCAN_params20,labels_s4_HDBSCAN_params21,labels_s4_HDBSCAN_params22,labels_s4_HDBSCAN_params23,labels_s4_HDBSCAN_params24,labels_s4_HDBSCAN_params25,labels_s4_HDBSCAN_params26,labels_s4_HDBSCAN_params27,labels_s4_HDBSCAN_params28,labels_s4_HDBSCAN_params29,labels_s4_HDBSCAN_params3,labels_s4_HDBSCAN_params30,labels_s4_HDBSCAN_params31,labels_s4_HDBSCAN_params32,labels_s4_HDBSCAN_params33,labels_s4_HDBSCAN_params34,labels_s4_HDBSCAN_params35,labels_s4_HDBSCAN_params36,labels_s4_HDBSCAN_params37,labels_s4_HDBSCAN_params38,labels_s4_HDBSCAN_params39,labels_s4_HDBSCAN_params4,labels_s4_HDBSCAN_params40,labels_s4_HDBSCAN_params41,labels_s4_HDBSCAN_params42,labels_s4_HDBSCAN_params43,labels_s4_HDBSCAN_params44,labels_s4_HDBSCAN_params45,labels_s4_HDBSCAN_params46,labels_s4_HDBSCAN_params47,labels_s4_HDBSCAN_params48,labels_s4_HDBSCAN_params49,labels_s4_HDBSCAN_params5,labels_s4_HDBSCAN_params50,labels_s4_HDBSCAN_params51,labels_s4_HDBSCAN_params52,labels_s4_HDBSCAN_params53,labels_s4_HDBSCAN_params54,labels_s4_HDBSCAN_params55,labels_s4_HDBSCAN_params56,labels_s4_HDBSCAN_params57,labels_s4_HDBSCAN_params58,labels_s4_HDBSCAN_params59,labels_s4_HDBSCAN_params6,labels_s4_HDBSCAN_params60,labels_s4_HDBSCAN_params61,labels_s4_HDBSCAN_params62,labels_s4_HDBSCAN_params63,labels_s4_HDBSCAN_params64,labels_s4_HDBSCAN_params65,labels_s4_HDBSCAN_params66,labels_s4_HDBSCAN_params67,labels_s4_HDBSCAN_params68,labels_s4_HDBSCAN_params69,labels_s4_HDBSCAN_params7,labels_s4_HDBSCAN_params70,labels_s4_HDBSCAN_params71,labels_s4_HDBSCAN_params72,labels_s4_HDBSCAN_params8,labels_s4_HDBSCAN_params9
ARI,0.07358357284865105,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.1448806645611538,0.14850245346921834,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.12553138991475943,0.00026481201665041207,0.0017685455126333369,0.0017685455126333369,0.0017685455126333369,0.0017685455126333369,0.0017685455126333369,0.11118657738927899,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.027113445990480226,8.825216440605514e-05,0.027113445990480226,0.15051796874391754,0.14850245346921834,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.1645011940031128,0.023790795627001957,0.023790795627001957,8.825216440605514e-05,0.023790795627001957,0.023790795627001957,0.023790795627001957,0.1688165673781832,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.15051796874391754,8.825216440605514e-05,0.14850245346921834,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.20706863317189614,0.023790795627001957,0.023790795627001957,0.023790795627001957,0.023790795627001957,8.825216440605514e-05,0.023790795627001957,0.17703942354774535,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.027113445990480226,0.15996423198989507,0.14850245346921834,0.029887380867940926,0.10629553957536644,0.029887380867940926,0.029887380867940926,0.029887380867940926,0.027113445990480226,0.027113445990480226
