,labels_jain_MeanShift_params1,labels_jain_MeanShift_params10,labels_jain_MeanShift_params11,labels_jain_MeanShift_params12,labels_jain_MeanShift_params13,labels_jain_MeanShift_params14,labels_jain_MeanShift_params15,labels_jain_MeanShift_params16,labels_jain_MeanShift_params17,labels_jain_MeanShift_params18,labels_jain_MeanShift_params19,labels_jain_MeanShift_params2,labels_jain_MeanShift_params20,labels_jain_MeanShift_params21,labels_jain_MeanShift_params22,labels_jain_MeanShift_params25,labels_jain_MeanShift_params26,labels_jain_MeanShift_params3,labels_jain_MeanShift_params4,labels_jain_MeanShift_params5,labels_jain_MeanShift_params6,labels_jain_MeanShift_params7,labels_jain_MeanShift_params8,labels_jain_MeanShift_params9
VMI,0.3392288677889027,0.39271696892692126,0.4549366110552484,0.3977740799034723,0.34100099044712573,0.33121110201459636,0.4406067579062947,0.39271696892692126,0.43456362356348915,0.42677395815902697,0.44104052872585664,0.32664456445740453,0.4396126033565982,0.43787678801549573,0.4382568470292186,0.40492200398955724,0.40565533658923225,0.36656260638624477,0.3505548256609167,0.4187415720975888,0.42130684766942644,0.34100099044712573,0.33121110201459636,0.4406067579062947
