,labels_jain_MeanShift_params1,labels_jain_MeanShift_params10,labels_jain_MeanShift_params11,labels_jain_MeanShift_params12,labels_jain_MeanShift_params13,labels_jain_MeanShift_params14,labels_jain_MeanShift_params15,labels_jain_MeanShift_params16,labels_jain_MeanShift_params17,labels_jain_MeanShift_params18,labels_jain_MeanShift_params19,labels_jain_MeanShift_params2,labels_jain_MeanShift_params20,labels_jain_MeanShift_params21,labels_jain_MeanShift_params22,labels_jain_MeanShift_params25,labels_jain_MeanShift_params26,labels_jain_MeanShift_params3,labels_jain_MeanShift_params4,labels_jain_MeanShift_params5,labels_jain_MeanShift_params6,labels_jain_MeanShift_params7,labels_jain_MeanShift_params8,labels_jain_MeanShift_params9
ARI,0.09000608980881566,0.20760968886883674,0.2808928659667856,0.2158979006231335,0.092948637224576,0.08044865749953373,0.2703851039819998,0.20760968886883674,0.36652293824045973,0.362869101443471,0.26469065440090694,0.07712924153053027,0.2740884091943133,0.2767487252977903,0.27507021059555786,0.19886891901392606,0.20065574336506,0.109453884479102,0.10302319644209477,0.1951176823241352,0.18953453641362433,0.092948637224576,0.08044865749953373,0.2703851039819998
