,labels_smile_HDBSCAN_params1,labels_smile_HDBSCAN_params10,labels_smile_HDBSCAN_params11,labels_smile_HDBSCAN_params12,labels_smile_HDBSCAN_params13,labels_smile_HDBSCAN_params14,labels_smile_HDBSCAN_params15,labels_smile_HDBSCAN_params16,labels_smile_HDBSCAN_params17,labels_smile_HDBSCAN_params18,labels_smile_HDBSCAN_params19,labels_smile_HDBSCAN_params2,labels_smile_HDBSCAN_params20,labels_smile_HDBSCAN_params21,labels_smile_HDBSCAN_params22,labels_smile_HDBSCAN_params23,labels_smile_HDBSCAN_params24,labels_smile_HDBSCAN_params25,labels_smile_HDBSCAN_params26,labels_smile_HDBSCAN_params27,labels_smile_HDBSCAN_params28,labels_smile_HDBSCAN_params29,labels_smile_HDBSCAN_params3,labels_smile_HDBSCAN_params30,labels_smile_HDBSCAN_params31,labels_smile_HDBSCAN_params32,labels_smile_HDBSCAN_params33,labels_smile_HDBSCAN_params34,labels_smile_HDBSCAN_params35,labels_smile_HDBSCAN_params36,labels_smile_HDBSCAN_params37,labels_smile_HDBSCAN_params38,labels_smile_HDBSCAN_params39,labels_smile_HDBSCAN_params4,labels_smile_HDBSCAN_params40,labels_smile_HDBSCAN_params41,labels_smile_HDBSCAN_params42,labels_smile_HDBSCAN_params43,labels_smile_HDBSCAN_params44,labels_smile_HDBSCAN_params45,labels_smile_HDBSCAN_params46,labels_smile_HDBSCAN_params47,labels_smile_HDBSCAN_params48,labels_smile_HDBSCAN_params49,labels_smile_HDBSCAN_params5,labels_smile_HDBSCAN_params50,labels_smile_HDBSCAN_params51,labels_smile_HDBSCAN_params52,labels_smile_HDBSCAN_params53,labels_smile_HDBSCAN_params54,labels_smile_HDBSCAN_params55,labels_smile_HDBSCAN_params56,labels_smile_HDBSCAN_params57,labels_smile_HDBSCAN_params58,labels_smile_HDBSCAN_params59,labels_smile_HDBSCAN_params6,labels_smile_HDBSCAN_params60,labels_smile_HDBSCAN_params61,labels_smile_HDBSCAN_params62,labels_smile_HDBSCAN_params63,labels_smile_HDBSCAN_params7,labels_smile_HDBSCAN_params8,labels_smile_HDBSCAN_params9
COP,0.2016028755383818,0.20405681073654972,0.20405681073654972,0.24352508157535735,0.24352508157535735,0.356739902295388,0.23966239472250606,0.23966239472250606,0.23966239472250606,0.23966239472250606,0.23966239472250606,0.2016028755383818,0.311896296925198,0.356739902295388,0.1930742561558133,0.1930742561558133,0.1930742561558133,0.1930742561558133,0.24352508157535738,0.24352508157535738,0.356739902295388,0.20484577486099748,0.2016028755383818,0.20484577486099748,0.20484577486099748,0.20484577486099748,0.24352508157535735,0.24352508157535735,0.356739902295388,0.22543339521848446,0.22543339521848446,0.22543339521848446,0.22543339521848446,0.19059002381626006,0.22543339521848446,0.311896296925198,0.356739902295388,0.21714140517594718,0.21714140517594718,0.21714140517594718,0.21714140517594718,0.24352508157535738,0.24352508157535738,0.356739902295388,0.24352508157535738,0.21360733498832163,0.21360733498832163,0.21360733498832163,0.21360733498832163,0.24352508157535735,0.24352508157535735,0.356739902295388,0.22981875750206157,0.22981875750206157,0.22981875750206157,0.24352508157535738,0.22981875750206157,0.22981875750206157,0.311896296925198,0.356739902295388,0.356739902295388,0.20405681073654972,0.20405681073654972
Sym,0.002901223892620987,0.003555123453059908,0.003555123453059908,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.004582121381614778,0.004582121381614778,0.004582121381614778,0.004582121381614778,0.004582121381614778,0.002901223892620987,0.007325165734257995,0.006596835711864674,0.0036854176153549613,0.0036854176153549613,0.0036854176153549613,0.0036854176153549613,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.003957122959644538,0.002901223892620987,0.003957122959644538,0.003957122959644538,0.003957122959644538,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.004253593646734333,0.004253593646734333,0.004253593646734333,0.004253593646734333,0.003106885836721142,0.004253593646734333,0.007325165734257995,0.006596835711864674,0.005512571778397405,0.005512571778397405,0.005512571778397405,0.005512571778397405,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.007088425193656428,0.0045371231560928605,0.0045371231560928605,0.0045371231560928605,0.0045371231560928605,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.004959317809140798,0.004959317809140798,0.004959317809140798,0.007088425193656428,0.004959317809140798,0.004959317809140798,0.007325165734257995,0.006596835711864674,0.006596835711864674,0.003555123453059908,0.003555123453059908
CS,0.9119883740908177,0.9691637117966944,0.9691637117966944,0.8866581208671037,0.8866581208671037,1.0752892573181172,1.0815046887965378,1.0815046887965378,1.0815046887965378,1.0815046887965378,1.0815046887965378,0.9119883740908177,1.3579460353203134,1.0752892573181172,1.0961035780866561,1.0961035780866561,1.0961035780866561,1.0961035780866561,0.8866581208671035,0.8866581208671035,1.0752892573181172,1.0336837822019187,0.9119883740908177,1.0336837822019187,1.0336837822019187,1.0336837822019187,0.8866581208671037,0.8866581208671037,1.0752892573181172,1.2617719919924815,1.2617719919924815,1.2617719919924815,1.2617719919924815,0.9295200016231105,1.2617719919924815,1.3579460353203134,1.0752892573181172,1.1888653618259812,1.1888653618259812,1.1888653618259812,1.1888653618259812,0.8866581208671035,0.8866581208671035,1.0752892573181172,0.8866581208671035,1.1674570196478684,1.1674570196478684,1.1674570196478684,1.1674570196478684,0.8866581208671037,0.8866581208671037,1.0752892573181172,1.3719736816169918,1.3719736816169918,1.3719736816169918,0.8866581208671035,1.3719736816169918,1.3719736816169918,1.3579460353203134,1.0752892573181172,1.0752892573181172,0.9691637117966944,0.9691637117966944
SF,0.1627028120190307,0.17660418181480708,0.17660418181480708,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.17277951980895923,0.17277951980895923,0.17277951980895923,0.17277951980895923,0.17277951980895923,0.1627028120190307,0.3623442828036222,0.3769803198383326,0.15060883986932116,0.15060883986932116,0.15060883986932116,0.15060883986932116,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.16667170895011252,0.1627028120190307,0.16667170895011252,0.16667170895011252,0.16667170895011252,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.178096466252872,0.178096466252872,0.178096466252872,0.178096466252872,0.16708712005054294,0.178096466252872,0.3623442828036222,0.3769803198383326,0.22312311675383822,0.22312311675383822,0.22312311675383822,0.22312311675383822,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.35954093052053493,0.1574012354991663,0.1574012354991663,0.1574012354991663,0.1574012354991663,0.35954093052053493,0.35954093052053493,0.3769803198383326,0.19865026767459015,0.19865026767459015,0.19865026767459015,0.35954093052053493,0.19865026767459015,0.19865026767459015,0.3623442828036222,0.3769803198383326,0.3769803198383326,0.17660418181480708,0.17660418181480708
SD,1444172105.630721,2162197960.535006,2162197960.535006,3371172549.493736,3371172549.493736,9588348977.795359,4093809276.899513,4093809276.899513,4093809276.899513,4093809276.899513,4093809276.899513,1444172105.630721,6985535099.772506,9588348977.795359,2123638728.5094078,2123638728.5094078,2123638728.5094078,2123638728.5094078,3371172549.493736,3371172549.493736,9588348977.795359,2365876368.503718,1444172105.630721,2365876368.503718,2365876368.503718,2365876368.503718,3371172549.493736,3371172549.493736,9588348977.795359,4480674842.264437,4480674842.264437,4480674842.264437,4480674842.264437,1359186630.0219104,4480674842.264437,6985535099.772506,9588348977.795359,2394081394.9666963,2394081394.9666963,2394081394.9666963,2394081394.9666963,3371172549.493736,3371172549.493736,9588348977.795359,3371172549.493736,3064141061.187921,3064141061.187921,3064141061.187921,3064141061.187921,3371172549.493736,3371172549.493736,9588348977.795359,4671842196.056748,4671842196.056748,4671842196.056748,3371172549.493736,4671842196.056748,4671842196.056748,6985535099.772506,9588348977.795359,9588348977.795359,2162197960.535006,2162197960.535006
SDbw,0.21942631008159902,0.27231500498474975,0.27231500498474975,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.4535716437337524,0.4535716437337524,0.4535716437337524,0.4535716437337524,0.4535716437337524,0.21942631008159902,0.865084835891756,0.7113541865836127,0.3100760841313226,0.3100760841313226,0.3100760841313226,0.3100760841313226,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.28963528451984993,0.21942631008159902,0.28963528451984993,0.28963528451984993,0.28963528451984993,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.5124559069511159,0.5124559069511159,0.5124559069511159,0.5124559069511159,0.23375957628848346,0.5124559069511159,0.865084835891756,0.7113541865836127,0.5089545516673548,0.5089545516673548,0.5089545516673548,0.5089545516673548,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.6284915704042112,0.38388054289919255,0.38388054289919255,0.38388054289919255,0.38388054289919255,0.6284915704042112,0.6284915704042112,0.7113541865836127,0.5925340939599666,0.5925340939599666,0.5925340939599666,0.6284915704042112,0.5925340939599666,0.5925340939599666,0.865084835891756,0.7113541865836127,0.7113541865836127,0.27231500498474975,0.27231500498474975
XB*,7.466187068926225,8.131821598588779,8.131821598588779,0.4057260788328104,0.4057260788328104,0.28541744603815805,3.9032719293326945,3.9032719293326945,3.9032719293326945,3.9032719293326945,3.9032719293326945,7.466187068926225,1.0715170998729668,0.28541744603815805,7.026088059219889,7.026088059219889,7.026088059219889,7.026088059219889,0.4057260788328104,0.4057260788328104,0.28541744603815805,7.9223341466130295,7.466187068926225,7.9223341466130295,7.9223341466130295,7.9223341466130295,0.4057260788328104,0.4057260788328104,0.28541744603815805,6.836912653946028,6.836912653946028,6.836912653946028,6.836912653946028,6.835325050437623,6.836912653946028,1.0715170998729668,0.28541744603815805,3.8749076632768293,3.8749076632768293,3.8749076632768293,3.8749076632768293,0.4057260788328104,0.4057260788328104,0.28541744603815805,0.4057260788328104,4.1038823351957054,4.1038823351957054,4.1038823351957054,4.1038823351957054,0.4057260788328104,0.4057260788328104,0.28541744603815805,3.734062798821044,3.734062798821044,3.734062798821044,0.4057260788328104,3.734062798821044,3.734062798821044,1.0715170998729668,0.28541744603815805,0.28541744603815805,8.131821598588779,8.131821598588779
S,0.5240447489549913,0.5000398763242192,0.5000398763242192,0.48556584671758324,0.48556584671758324,0.506510074222806,0.4275926282732191,0.4275926282732191,0.4275926282732191,0.4275926282732191,0.4275926282732191,0.5240447489549913,0.32946027499109215,0.506510074222806,0.5241392086977337,0.5241392086977337,0.5241392086977337,0.5241392086977337,0.48556584671758324,0.48556584671758324,0.506510074222806,0.49945828409694365,0.5240447489549913,0.49945828409694365,0.49945828409694365,0.49945828409694365,0.48556584671758324,0.48556584671758324,0.506510074222806,0.4441024669547411,0.4441024669547411,0.4441024669547411,0.4441024669547411,0.52899277522694,0.4441024669547411,0.32946027499109215,0.506510074222806,0.44631767029683017,0.44631767029683017,0.44631767029683017,0.44631767029683017,0.48556584671758324,0.48556584671758324,0.506510074222806,0.48556584671758324,0.4987502056187038,0.4987502056187038,0.4987502056187038,0.4987502056187038,0.48556584671758324,0.48556584671758324,0.506510074222806,0.4633743958038928,0.4633743958038928,0.4633743958038928,0.48556584671758324,0.4633743958038928,0.4633743958038928,0.32946027499109215,0.506510074222806,0.506510074222806,0.5000398763242192,0.5000398763242192
DB,1.0514922974831158,1.1162976057612277,1.1162976057612277,0.5894889610172038,0.5894889610172038,0.8027249458984559,1.359364368012117,1.359364368012117,1.359364368012117,1.359364368012117,1.359364368012117,1.0514922974831158,0.7943809394455235,0.8027249458984559,1.0557171077822287,1.0557171077822287,1.0557171077822287,1.0557171077822287,0.5894889610172037,0.5894889610172037,0.8027249458984559,1.1169276083831599,1.0514922974831158,1.1169276083831599,1.1169276083831599,1.1169276083831599,0.5894889610172038,0.5894889610172038,0.8027249458984559,1.4767740405136902,1.4767740405136902,1.4767740405136902,1.4767740405136902,1.0469972775384813,1.4767740405136902,0.7943809394455235,0.8027249458984559,1.182404232637671,1.182404232637671,1.182404232637671,1.182404232637671,0.5894889610172037,0.5894889610172037,0.8027249458984559,0.5894889610172037,1.0611793368036433,1.0611793368036433,1.0611793368036433,1.0611793368036433,0.5894889610172038,0.5894889610172038,0.8027249458984559,1.3724614380376183,1.3724614380376183,1.3724614380376183,0.5894889610172037,1.3724614380376183,1.3724614380376183,0.7943809394455235,0.8027249458984559,0.8027249458984559,1.1162976057612277,1.1162976057612277
CH,351.14046938615616,408.4372160776218,408.4372160776218,1357.9015170683274,1357.9015170683274,1271.4483892201013,384.3483864570053,384.3483864570053,384.3483864570053,384.3483864570053,384.3483864570053,351.14046938615616,836.4063163667392,1271.4483892201013,483.73741366955517,483.73741366955517,483.73741366955517,483.73741366955517,1357.9015170683274,1357.9015170683274,1271.4483892201013,450.9893476180068,351.14046938615616,450.9893476180068,450.9893476180068,450.9893476180068,1357.9015170683274,1357.9015170683274,1271.4483892201013,487.20514297466065,487.20514297466065,487.20514297466065,487.20514297466065,418.1762914541925,487.20514297466065,836.4063163667392,1271.4483892201013,679.0085032346993,679.0085032346993,679.0085032346993,679.0085032346993,1357.9015170683274,1357.9015170683274,1271.4483892201013,1357.9015170683274,549.1289812478839,549.1289812478839,549.1289812478839,549.1289812478839,1357.9015170683274,1357.9015170683274,1271.4483892201013,687.6946375917404,687.6946375917404,687.6946375917404,1357.9015170683274,687.6946375917404,687.6946375917404,836.4063163667392,1271.4483892201013,1271.4483892201013,408.4372160776218,408.4372160776218
AD-S,0.8714732627965719,0.8428141986472958,0.8428141986472958,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.7697590445917399,0.7697590445917399,0.7697590445917399,0.7697590445917399,0.7697590445917399,0.8714732627965719,0.8713008661976641,0.7585417415258889,0.8589187819843173,0.8589187819843173,0.8589187819843173,0.8589187819843173,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.8414767438020465,0.8714732627965719,0.8414767438020465,0.8414767438020465,0.8414767438020465,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.7706718861315732,0.7706718861315732,0.7706718861315732,0.7706718861315732,0.8674834963881728,0.7706718861315732,0.8713008661976641,0.7585417415258889,0.8493867070552074,0.8493867070552074,0.8493867070552074,0.8493867070552074,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.8271864650039289,0.8189239335542279,0.8189239335542279,0.8189239335542279,0.8189239335542279,0.8271864650039289,0.8271864650039289,0.7585417415258889,0.7628978890303549,0.7628978890303549,0.7628978890303549,0.8271864650039289,0.7628978890303549,0.7628978890303549,0.8713008661976641,0.7585417415258889,0.7585417415258889,0.8428141986472958,0.8428141986472958
AD-DB,1.5056428944781597,1.2041824202988498,1.2041824202988498,0.49224993359764835,0.49224993359764835,0.45217843826707865,1.0876896077534457,1.0876896077534457,1.0876896077534457,1.0876896077534457,1.0876896077534457,1.5056428944781597,0.3090787217040461,0.45217843826707865,1.1356947203002887,1.1356947203002887,1.1356947203002887,1.1356947203002887,0.49224993359764835,0.49224993359764835,0.45217843826707865,1.2049552683170426,1.5056428944781597,1.2049552683170426,1.2049552683170426,1.2049552683170426,0.49224993359764835,0.49224993359764835,0.45217843826707865,1.0601358013740358,1.0601358013740358,1.0601358013740358,1.0601358013740358,1.5287076320521031,1.0601358013740358,0.3090787217040461,0.45217843826707865,0.802666384659085,0.802666384659085,0.802666384659085,0.802666384659085,0.49224993359764835,0.49224993359764835,0.45217843826707865,0.49224993359764835,1.2422438591477665,1.2422438591477665,1.2422438591477665,1.2422438591477665,0.49224993359764835,0.49224993359764835,0.45217843826707865,1.0978107006842428,1.0978107006842428,1.0978107006842428,0.49224993359764835,1.0978107006842428,1.0978107006842428,0.3090787217040461,0.45217843826707865,0.45217843826707865,1.2041824202988498,1.2041824202988498
AD-CH,1759.0495035029987,2020.144166512642,2020.144166512642,4092.034613851012,4092.034613851012,4074.9775562999166,2093.514322829717,2093.514322829717,2093.514322829717,2093.514322829717,2093.514322829717,1759.0495035029987,3231.7735569213028,4074.9775562999166,2251.938147204313,2251.938147204313,2251.938147204313,2251.938147204313,4092.034613851012,4092.034613851012,4074.9775562999166,2151.975427583971,1759.0495035029987,2151.975427583971,2151.975427583971,2151.975427583971,4092.034613851012,4092.034613851012,4074.9775562999166,2351.626690403824,2351.626690403824,2351.626690403824,2351.626690403824,1982.3117635698645,2351.626690403824,3231.7735569213028,4074.9775562999166,3080.72029076674,3080.72029076674,3080.72029076674,3080.72029076674,4092.034613851012,4092.034613851012,4074.9775562999166,4092.034613851012,2280.983776769518,2280.983776769518,2280.983776769518,2280.983776769518,4092.034613851012,4092.034613851012,4074.9775562999166,2408.8700811273666,2408.8700811273666,2408.8700811273666,4092.034613851012,2408.8700811273666,2408.8700811273666,3231.7735569213028,4074.9775562999166,4074.9775562999166,2020.144166512642,2020.144166512642
AD-idea,80552584830.03725,671435208.0453631,671435208.0453631,31959.64619783838,31959.64619783838,138.87704327377295,539076.3617656664,539076.3617656664,539076.3617656664,539076.3617656664,539076.3617656664,80552584830.03725,19323.80152137789,138.87704327377295,3305081078.5889225,3305081078.5889225,3305081078.5889225,3305081078.5889225,31959.646197838378,31959.646197838378,138.87704327377295,358185822.9804599,80552584830.03725,358185822.9804599,358185822.9804599,358185822.9804599,31959.64619783838,31959.64619783838,138.87704327377295,636939.6513731175,636939.6513731175,636939.6513731175,636939.6513731175,15765600778.321789,636939.6513731175,19323.80152137789,138.87704327377295,34902281.24536598,34902281.24536598,34902281.24536598,34902281.24536598,31959.646197838378,31959.646197838378,138.87704327377295,31959.646197838378,9584852.996152066,9584852.996152066,9584852.996152066,9584852.996152066,31959.64619783838,31959.64619783838,138.87704327377295,197863.19269775116,197863.19269775116,197863.19269775116,31959.646197838378,197863.19269775116,197863.19269775116,19323.80152137789,138.87704327377295,138.87704327377295,671435208.0453631,671435208.0453631
