,labels_target_MeanShift_params1,labels_target_MeanShift_params10,labels_target_MeanShift_params11,labels_target_MeanShift_params12,labels_target_MeanShift_params13,labels_target_MeanShift_params14,labels_target_MeanShift_params15,labels_target_MeanShift_params16,labels_target_MeanShift_params17,labels_target_MeanShift_params18,labels_target_MeanShift_params19,labels_target_MeanShift_params2,labels_target_MeanShift_params20,labels_target_MeanShift_params21,labels_target_MeanShift_params22,labels_target_MeanShift_params23,labels_target_MeanShift_params24,labels_target_MeanShift_params25,labels_target_MeanShift_params26,labels_target_MeanShift_params27,labels_target_MeanShift_params28,labels_target_MeanShift_params29,labels_target_MeanShift_params3,labels_target_MeanShift_params30,labels_target_MeanShift_params31,labels_target_MeanShift_params32,labels_target_MeanShift_params4,labels_target_MeanShift_params5,labels_target_MeanShift_params6,labels_target_MeanShift_params7,labels_target_MeanShift_params8,labels_target_MeanShift_params9
BARI_nn,0.8377704093497561,0.8397361037767199,0.8414227793454812,0.8397361037767199,0.8406506716024134,0.8406506716024134,0.8414227793454812,0.8397361037767199,0.841032230843407,0.841032230843407,0.842230842793125,0.8371871157311178,0.8397361037767199,0.842438476424606,0.8412263814579678,0.8465600863594686,0.8418223167722568,0.8414227793454812,0.8393860096818186,0.8470629741086172,0.840840327544026,0.756343565112529,0.838231485693663,0.7545500095671537,0.666679420805553,0.666679420805553,0.8385501102036136,0.841032230843407,0.8414227793454812,0.8406506716024134,0.8406506716024134,0.8414227793454812
