,labels_s2_MeanShift_params1,labels_s2_MeanShift_params10,labels_s2_MeanShift_params11,labels_s2_MeanShift_params12,labels_s2_MeanShift_params13,labels_s2_MeanShift_params14,labels_s2_MeanShift_params15,labels_s2_MeanShift_params16,labels_s2_MeanShift_params17,labels_s2_MeanShift_params18,labels_s2_MeanShift_params19,labels_s2_MeanShift_params2,labels_s2_MeanShift_params20,labels_s2_MeanShift_params27,labels_s2_MeanShift_params28,labels_s2_MeanShift_params3,labels_s2_MeanShift_params37,labels_s2_MeanShift_params38,labels_s2_MeanShift_params4,labels_s2_MeanShift_params5,labels_s2_MeanShift_params6,labels_s2_MeanShift_params7,labels_s2_MeanShift_params8,labels_s2_MeanShift_params9
AMI,0.9293357683860217,0.592407942264702,0.6431055024546498,0.6431055024546498,0.7343659187984394,0.7348406536686052,0.6430752525283931,0.592407942264702,0.5925763843666538,0.4895687352020937,0.6420067435254404,0.9293357683860217,0.5324249291896064,0.6363494305054844,0.6758836922480562,0.9298277085876886,0.5894874341597739,0.48733805976868394,0.9258366925473539,0.7800408054912344,0.7751852500691712,0.7343659187984394,0.7348406536686052,0.6430752525283931
