,labels_mk2_SpectralClustering_params1,labels_mk2_SpectralClustering_params10,labels_mk2_SpectralClustering_params11,labels_mk2_SpectralClustering_params12,labels_mk2_SpectralClustering_params13,labels_mk2_SpectralClustering_params14,labels_mk2_SpectralClustering_params15,labels_mk2_SpectralClustering_params16,labels_mk2_SpectralClustering_params17,labels_mk2_SpectralClustering_params18,labels_mk2_SpectralClustering_params19,labels_mk2_SpectralClustering_params2,labels_mk2_SpectralClustering_params20,labels_mk2_SpectralClustering_params21,labels_mk2_SpectralClustering_params22,labels_mk2_SpectralClustering_params23,labels_mk2_SpectralClustering_params24,labels_mk2_SpectralClustering_params25,labels_mk2_SpectralClustering_params26,labels_mk2_SpectralClustering_params27,labels_mk2_SpectralClustering_params28,labels_mk2_SpectralClustering_params29,labels_mk2_SpectralClustering_params3,labels_mk2_SpectralClustering_params30,labels_mk2_SpectralClustering_params31,labels_mk2_SpectralClustering_params32,labels_mk2_SpectralClustering_params33,labels_mk2_SpectralClustering_params34,labels_mk2_SpectralClustering_params35,labels_mk2_SpectralClustering_params36,labels_mk2_SpectralClustering_params4,labels_mk2_SpectralClustering_params5,labels_mk2_SpectralClustering_params6,labels_mk2_SpectralClustering_params7,labels_mk2_SpectralClustering_params8,labels_mk2_SpectralClustering_params9
VMI,0.04442602613513761,0.004394315570342001,0.0046224704361389046,0.004394315570342001,0.0605969109722307,0.10953785923164701,0.4392110892991464,0.40626577495505006,0.18034727109187393,0.21873755050973046,0.004651235185826328,0.007996241663792782,0.004090807025747081,0.004651235185826328,0.004090807025747081,0.004651235185826328,0.004090807025747081,0.11187308324438441,0.03787611907836381,0.36318710936321746,0.3670368660990627,0.1251238201790599,0.2812837320296369,0.1308291739731821,0.00445938702857404,0.004157366224868848,0.00445938702857404,0.004157366224868848,0.00445938702857404,0.004157366224868848,0.3195073639107958,0.1368372711725693,0.16231552423783238,0.0046224704361389046,0.004394315570342001,0.0046224704361389046
