,labels_data4_DBSCAN_params13,labels_data4_DBSCAN_params14,labels_data4_DBSCAN_params17,labels_data4_DBSCAN_params18,labels_data4_DBSCAN_params19,labels_data4_DBSCAN_params20,labels_data4_DBSCAN_params22,labels_data4_DBSCAN_params23,labels_data4_DBSCAN_params24,labels_data4_DBSCAN_params9
FMI,0.3368701365006148,0.5639740754849285,0.9222170501011365,0.850527076049339,0.7238279357665286,0.5896763602286508,0.9789117006917729,0.9667113273356566,0.9469941124223418,0.5585685674967458
