,labels_data4_MeanShift_params1,labels_data4_MeanShift_params10,labels_data4_MeanShift_params11,labels_data4_MeanShift_params12,labels_data4_MeanShift_params13,labels_data4_MeanShift_params14,labels_data4_MeanShift_params15,labels_data4_MeanShift_params16,labels_data4_MeanShift_params17,labels_data4_MeanShift_params18,labels_data4_MeanShift_params19,labels_data4_MeanShift_params2,labels_data4_MeanShift_params20,labels_data4_MeanShift_params21,labels_data4_MeanShift_params22,labels_data4_MeanShift_params23,labels_data4_MeanShift_params24,labels_data4_MeanShift_params25,labels_data4_MeanShift_params26,labels_data4_MeanShift_params27,labels_data4_MeanShift_params28,labels_data4_MeanShift_params29,labels_data4_MeanShift_params3,labels_data4_MeanShift_params30,labels_data4_MeanShift_params4,labels_data4_MeanShift_params5,labels_data4_MeanShift_params6,labels_data4_MeanShift_params7,labels_data4_MeanShift_params8,labels_data4_MeanShift_params9
AMI,0.5435881053307224,0.6766454791018418,0.7040188685839129,0.6773920607477558,0.6677130502652416,0.6677130502652416,0.6717917274409219,0.6766454791018418,0.6783278189518156,0.6351013885344604,0.7005040565869796,0.5347613500350044,0.7005040565869796,0.6364490006537079,0.6364490006537079,0.6307385986696619,0.6307385986696619,0.6307385986696619,0.5295596276759686,0.6351013885344604,0.5371380681761833,0.6273194312126353,0.6382498077718661,0.556754530479249,0.6410376027456006,0.6691814796368938,0.6804710295482452,0.6677130502652416,0.6677130502652416,0.6717917274409219
