,labels_unbalance_DBSCAN_params1,labels_unbalance_DBSCAN_params10,labels_unbalance_DBSCAN_params11,labels_unbalance_DBSCAN_params12,labels_unbalance_DBSCAN_params13,labels_unbalance_DBSCAN_params14,labels_unbalance_DBSCAN_params15,labels_unbalance_DBSCAN_params16,labels_unbalance_DBSCAN_params17,labels_unbalance_DBSCAN_params18,labels_unbalance_DBSCAN_params19,labels_unbalance_DBSCAN_params20,labels_unbalance_DBSCAN_params21,labels_unbalance_DBSCAN_params22,labels_unbalance_DBSCAN_params23,labels_unbalance_DBSCAN_params24,labels_unbalance_DBSCAN_params25,labels_unbalance_DBSCAN_params26,labels_unbalance_DBSCAN_params27,labels_unbalance_DBSCAN_params28,labels_unbalance_DBSCAN_params29,labels_unbalance_DBSCAN_params30,labels_unbalance_DBSCAN_params31,labels_unbalance_DBSCAN_params32,labels_unbalance_DBSCAN_params33,labels_unbalance_DBSCAN_params34,labels_unbalance_DBSCAN_params35,labels_unbalance_DBSCAN_params36,labels_unbalance_DBSCAN_params37,labels_unbalance_DBSCAN_params38,labels_unbalance_DBSCAN_params39,labels_unbalance_DBSCAN_params40,labels_unbalance_DBSCAN_params41,labels_unbalance_DBSCAN_params42,labels_unbalance_DBSCAN_params43,labels_unbalance_DBSCAN_params44,labels_unbalance_DBSCAN_params5,labels_unbalance_DBSCAN_params6,labels_unbalance_DBSCAN_params7,labels_unbalance_DBSCAN_params8,labels_unbalance_DBSCAN_params9
VMI,0.08134630804696419,0.9024879754957844,0.8827581113975667,0.8616242205481759,0.9380828059237508,0.9479340490350672,0.9445970341615396,0.9427498712190865,0.9876630302908366,0.9810828149704904,0.9698765890445873,0.9592524358524273,0.9986275988954824,0.9979429006667392,0.9956407763927155,0.9945928424169717,0.3227896725187366,0.3228718780644346,0.3228718780644346,0.3603746157353536,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.3227896725187366,0.8167869963862108,0.7490359864738887,0.6708408332032981,0.6037059519734788,0.9169391401133874
