,labels_pathbased_MeanShift_params1,labels_pathbased_MeanShift_params10,labels_pathbased_MeanShift_params11,labels_pathbased_MeanShift_params12,labels_pathbased_MeanShift_params13,labels_pathbased_MeanShift_params14,labels_pathbased_MeanShift_params15,labels_pathbased_MeanShift_params16,labels_pathbased_MeanShift_params17,labels_pathbased_MeanShift_params18,labels_pathbased_MeanShift_params19,labels_pathbased_MeanShift_params2,labels_pathbased_MeanShift_params20,labels_pathbased_MeanShift_params21,labels_pathbased_MeanShift_params22,labels_pathbased_MeanShift_params23,labels_pathbased_MeanShift_params24,labels_pathbased_MeanShift_params25,labels_pathbased_MeanShift_params26,labels_pathbased_MeanShift_params28,labels_pathbased_MeanShift_params29,labels_pathbased_MeanShift_params3,labels_pathbased_MeanShift_params30,labels_pathbased_MeanShift_params4,labels_pathbased_MeanShift_params5,labels_pathbased_MeanShift_params6,labels_pathbased_MeanShift_params7,labels_pathbased_MeanShift_params8,labels_pathbased_MeanShift_params9
FMI,0.5529232559838911,0.7027543324365838,0.6530867356088336,0.6526844868439932,0.6966916667795742,0.7024724462972056,0.7042833259581276,0.7027543324365838,0.6564272988783797,0.6510524414256261,0.6493948552294286,0.5525699870826619,0.6525939113741078,0.6530867356088336,0.6452993621255226,0.656794958016686,0.6544650008112828,0.6688131062206374,0.6663088548118025,0.5359347368251003,0.6592629245193499,0.580767034852352,0.6586063679247527,0.5620331997924722,0.6308446218602677,0.7009146627084175,0.6966916667795742,0.7024724462972056,0.7042833259581276
