,labels_mk1_MeanShift_params1,labels_mk1_MeanShift_params10,labels_mk1_MeanShift_params11,labels_mk1_MeanShift_params12,labels_mk1_MeanShift_params13,labels_mk1_MeanShift_params14,labels_mk1_MeanShift_params15,labels_mk1_MeanShift_params16,labels_mk1_MeanShift_params17,labels_mk1_MeanShift_params18,labels_mk1_MeanShift_params19,labels_mk1_MeanShift_params2,labels_mk1_MeanShift_params20,labels_mk1_MeanShift_params21,labels_mk1_MeanShift_params22,labels_mk1_MeanShift_params23,labels_mk1_MeanShift_params24,labels_mk1_MeanShift_params25,labels_mk1_MeanShift_params26,labels_mk1_MeanShift_params29,labels_mk1_MeanShift_params3,labels_mk1_MeanShift_params30,labels_mk1_MeanShift_params31,labels_mk1_MeanShift_params32,labels_mk1_MeanShift_params4,labels_mk1_MeanShift_params5,labels_mk1_MeanShift_params6,labels_mk1_MeanShift_params7,labels_mk1_MeanShift_params8,labels_mk1_MeanShift_params9
VMI,0.735323879617569,0.9633015691977173,0.9659698982538926,0.8547703892349519,0.9685867943977474,0.9346817741051974,0.9633015691977173,0.9633015691977173,0.9659698982538926,0.9659698982538926,0.9659698982538926,0.7298252074944955,0.9659698982538926,0.9659698982538926,0.9659698982538926,0.9659698982538926,0.9659698982538926,0.9659698982538926,0.733680436651212,0.733680436651212,0.7270623847921671,0.733680436651212,0.733680436651212,0.733680436651212,0.7299743025812183,0.8973781293778307,0.9346817741051974,0.9685867943977474,0.9346817741051974,0.9633015691977173
