,labels_yeast_DBSCAN_params16,labels_yeast_DBSCAN_params21,labels_yeast_DBSCAN_params26,labels_yeast_DBSCAN_params27,labels_yeast_DBSCAN_params31,labels_yeast_DBSCAN_params32,labels_yeast_DBSCAN_params33,labels_yeast_DBSCAN_params36,labels_yeast_DBSCAN_params37,labels_yeast_DBSCAN_params38,labels_yeast_DBSCAN_params41,labels_yeast_DBSCAN_params46,labels_yeast_DBSCAN_params47,labels_yeast_DBSCAN_params51,labels_yeast_DBSCAN_params52
BARI,-0.004136501996467161,-0.010014934435767623,-0.012204537349413517,-0.003644899680739006,0.0119815706222547,-0.0037765561367078147,-0.014867023449966713,0.006064126290124913,0.005966051517300386,0.004908915177845153,0.009267173517625609,0.020682849389890633,0.01771671278177093,0.11086634678098446,0.04743337312138392
