,labels_parabolic_SpectralClustering_params1,labels_parabolic_SpectralClustering_params10,labels_parabolic_SpectralClustering_params11,labels_parabolic_SpectralClustering_params12,labels_parabolic_SpectralClustering_params13,labels_parabolic_SpectralClustering_params14,labels_parabolic_SpectralClustering_params15,labels_parabolic_SpectralClustering_params16,labels_parabolic_SpectralClustering_params17,labels_parabolic_SpectralClustering_params18,labels_parabolic_SpectralClustering_params19,labels_parabolic_SpectralClustering_params2,labels_parabolic_SpectralClustering_params20,labels_parabolic_SpectralClustering_params21,labels_parabolic_SpectralClustering_params22,labels_parabolic_SpectralClustering_params23,labels_parabolic_SpectralClustering_params24,labels_parabolic_SpectralClustering_params25,labels_parabolic_SpectralClustering_params26,labels_parabolic_SpectralClustering_params27,labels_parabolic_SpectralClustering_params28,labels_parabolic_SpectralClustering_params29,labels_parabolic_SpectralClustering_params3,labels_parabolic_SpectralClustering_params30,labels_parabolic_SpectralClustering_params31,labels_parabolic_SpectralClustering_params32,labels_parabolic_SpectralClustering_params33,labels_parabolic_SpectralClustering_params34,labels_parabolic_SpectralClustering_params35,labels_parabolic_SpectralClustering_params36,labels_parabolic_SpectralClustering_params4,labels_parabolic_SpectralClustering_params5,labels_parabolic_SpectralClustering_params6,labels_parabolic_SpectralClustering_params7,labels_parabolic_SpectralClustering_params8,labels_parabolic_SpectralClustering_params9
ARI_nn,0.6557555083635614,0.5863420351978809,0.5863420351978809,0.5863420351978809,0.5258492281891441,0.40524249912438104,0.47549910479288776,0.4756374596797381,0.39321972397476757,0.4092480802990288,0.4018839880076498,0.6557555083635614,0.3324117109474902,0.4018839880076498,0.3324117109474902,0.4018839880076498,0.3324117109474902,0.4129865706396639,0.38467535936429814,0.39722146731750013,0.3782268151068711,0.3984449784097258,0.6300659237624295,0.3723281825862932,0.2878161707652859,0.27146237360144887,0.2878161707652859,0.27146237360144887,0.2878161707652859,0.27146237360144887,0.6332490852037138,0.6237234443352678,0.6237234443352678,0.5863420351978809,0.5863420351978809,0.5863420351978809
