,labels_zigzag_noisy_MeanShift_params1,labels_zigzag_noisy_MeanShift_params10,labels_zigzag_noisy_MeanShift_params11,labels_zigzag_noisy_MeanShift_params12,labels_zigzag_noisy_MeanShift_params13,labels_zigzag_noisy_MeanShift_params14,labels_zigzag_noisy_MeanShift_params15,labels_zigzag_noisy_MeanShift_params16,labels_zigzag_noisy_MeanShift_params17,labels_zigzag_noisy_MeanShift_params18,labels_zigzag_noisy_MeanShift_params19,labels_zigzag_noisy_MeanShift_params2,labels_zigzag_noisy_MeanShift_params20,labels_zigzag_noisy_MeanShift_params21,labels_zigzag_noisy_MeanShift_params22,labels_zigzag_noisy_MeanShift_params23,labels_zigzag_noisy_MeanShift_params24,labels_zigzag_noisy_MeanShift_params25,labels_zigzag_noisy_MeanShift_params26,labels_zigzag_noisy_MeanShift_params27,labels_zigzag_noisy_MeanShift_params28,labels_zigzag_noisy_MeanShift_params3,labels_zigzag_noisy_MeanShift_params4,labels_zigzag_noisy_MeanShift_params5,labels_zigzag_noisy_MeanShift_params6,labels_zigzag_noisy_MeanShift_params7,labels_zigzag_noisy_MeanShift_params8,labels_zigzag_noisy_MeanShift_params9
ARI,0.2296562937402921,0.2699912366776098,0.31271502336853124,0.30488160479843546,0.28094508735920193,0.2699912366776098,0.2806520642715944,0.2699912366776098,0.31144978698697423,0.3083503386624114,0.20281756558534195,0.23126549256295348,0.20281756558534195,0.31144978698697423,0.28979725416972435,0.2922592734409218,0.3106818581354402,0.26973309685266056,0.2649537648590748,0.19728075662575636,0.20004777243498525,0.2533247644603739,0.24764414524487188,0.27064614226412226,0.2657594773548609,0.28094508735920193,0.2699912366776098,0.2806520642715944
