,labels_s1_HDBSCAN_params1,labels_s1_HDBSCAN_params10,labels_s1_HDBSCAN_params11,labels_s1_HDBSCAN_params12,labels_s1_HDBSCAN_params13,labels_s1_HDBSCAN_params14,labels_s1_HDBSCAN_params15,labels_s1_HDBSCAN_params16,labels_s1_HDBSCAN_params17,labels_s1_HDBSCAN_params18,labels_s1_HDBSCAN_params19,labels_s1_HDBSCAN_params2,labels_s1_HDBSCAN_params20,labels_s1_HDBSCAN_params21,labels_s1_HDBSCAN_params22,labels_s1_HDBSCAN_params23,labels_s1_HDBSCAN_params24,labels_s1_HDBSCAN_params25,labels_s1_HDBSCAN_params26,labels_s1_HDBSCAN_params27,labels_s1_HDBSCAN_params28,labels_s1_HDBSCAN_params29,labels_s1_HDBSCAN_params3,labels_s1_HDBSCAN_params30,labels_s1_HDBSCAN_params31,labels_s1_HDBSCAN_params32,labels_s1_HDBSCAN_params33,labels_s1_HDBSCAN_params34,labels_s1_HDBSCAN_params35,labels_s1_HDBSCAN_params36,labels_s1_HDBSCAN_params37,labels_s1_HDBSCAN_params38,labels_s1_HDBSCAN_params39,labels_s1_HDBSCAN_params4,labels_s1_HDBSCAN_params40,labels_s1_HDBSCAN_params41,labels_s1_HDBSCAN_params42,labels_s1_HDBSCAN_params43,labels_s1_HDBSCAN_params44,labels_s1_HDBSCAN_params45,labels_s1_HDBSCAN_params46,labels_s1_HDBSCAN_params47,labels_s1_HDBSCAN_params48,labels_s1_HDBSCAN_params49,labels_s1_HDBSCAN_params5,labels_s1_HDBSCAN_params50,labels_s1_HDBSCAN_params51,labels_s1_HDBSCAN_params52,labels_s1_HDBSCAN_params53,labels_s1_HDBSCAN_params54,labels_s1_HDBSCAN_params55,labels_s1_HDBSCAN_params56,labels_s1_HDBSCAN_params57,labels_s1_HDBSCAN_params58,labels_s1_HDBSCAN_params59,labels_s1_HDBSCAN_params6,labels_s1_HDBSCAN_params60,labels_s1_HDBSCAN_params61,labels_s1_HDBSCAN_params62,labels_s1_HDBSCAN_params63,labels_s1_HDBSCAN_params64,labels_s1_HDBSCAN_params65,labels_s1_HDBSCAN_params66,labels_s1_HDBSCAN_params67,labels_s1_HDBSCAN_params68,labels_s1_HDBSCAN_params69,labels_s1_HDBSCAN_params7,labels_s1_HDBSCAN_params70,labels_s1_HDBSCAN_params71,labels_s1_HDBSCAN_params72,labels_s1_HDBSCAN_params8,labels_s1_HDBSCAN_params9
ARI_nn,0.905685215061431,0.10970838753056335,0.10970838753056335,0.10970838753056335,0.9941387067953203,0.9941387067953203,0.5839858701691043,0.13171945970212143,0.13171945970212143,0.13171945970212143,0.9356825065365523,0.7159194191123468,0.7171520852865737,0.3122144344632938,0.019512990448276486,0.019512990448276486,0.019512990448276486,0.9870277758620127,0.9928888365835573,0.5082031268902122,0.10970838753056335,0.10970838753056335,0.3122144344632938,0.10970838753056335,0.9941387067953203,0.9941387067953203,0.5839858701691043,0.13171945970212143,0.13171945970212143,0.13171945970212143,0.977052838830747,0.7171520852865737,0.3122144344632938,0.019512990448276486,0.019512990448276486,0.019512990448276486,0.019512990448276486,0.9890659848531111,0.9928888365835573,0.5082031268902122,0.10970838753056335,0.10970838753056335,0.10970838753056335,0.9941387067953203,0.019512990448276486,0.9941387067953203,0.5839858701691043,0.13171945970212143,0.13171945970212143,0.13171945970212143,0.9810862674843331,0.7171520852865737,0.3122144344632938,0.019512990448276486,0.019512990448276486,0.019512990448276486,0.019512990448276486,0.9928888365835573,0.9928888365835573,0.5082031268902122,0.10970838753056335,0.10970838753056335,0.10970838753056335,0.9941387067953203,0.9941387067953203,0.5839858701691043,0.980016684911259,0.13171945970212143,0.13171945970212143,0.13171945970212143,0.9928888365835573,0.5082031268902122
