,labels_pathbased_DBSCAN_params16,labels_pathbased_DBSCAN_params17,labels_pathbased_DBSCAN_params21,labels_pathbased_DBSCAN_params22,labels_pathbased_DBSCAN_params26,labels_pathbased_DBSCAN_params27,labels_pathbased_DBSCAN_params28,labels_pathbased_DBSCAN_params33,labels_pathbased_DBSCAN_params34,labels_pathbased_DBSCAN_params38,labels_pathbased_DBSCAN_params39,labels_pathbased_DBSCAN_params44,labels_pathbased_DBSCAN_params45,labels_pathbased_DBSCAN_params50
BARI_nn,0.40805570846143047,0.4718229196495046,0.4878892840794311,0.6594864364453766,0.6645538649948213,0.7464560970210806,0.8308793576737088,0.6526463046667059,1.0,0.0499998768612899,0.6248953149900282,0.45232895674164264,1.0,0.5345204466120269
