,labels_a3_HDBSCAN_params1,labels_a3_HDBSCAN_params10,labels_a3_HDBSCAN_params11,labels_a3_HDBSCAN_params12,labels_a3_HDBSCAN_params13,labels_a3_HDBSCAN_params14,labels_a3_HDBSCAN_params15,labels_a3_HDBSCAN_params16,labels_a3_HDBSCAN_params17,labels_a3_HDBSCAN_params18,labels_a3_HDBSCAN_params19,labels_a3_HDBSCAN_params2,labels_a3_HDBSCAN_params20,labels_a3_HDBSCAN_params21,labels_a3_HDBSCAN_params22,labels_a3_HDBSCAN_params23,labels_a3_HDBSCAN_params24,labels_a3_HDBSCAN_params25,labels_a3_HDBSCAN_params26,labels_a3_HDBSCAN_params27,labels_a3_HDBSCAN_params28,labels_a3_HDBSCAN_params29,labels_a3_HDBSCAN_params3,labels_a3_HDBSCAN_params30,labels_a3_HDBSCAN_params31,labels_a3_HDBSCAN_params32,labels_a3_HDBSCAN_params33,labels_a3_HDBSCAN_params34,labels_a3_HDBSCAN_params35,labels_a3_HDBSCAN_params36,labels_a3_HDBSCAN_params37,labels_a3_HDBSCAN_params38,labels_a3_HDBSCAN_params39,labels_a3_HDBSCAN_params4,labels_a3_HDBSCAN_params40,labels_a3_HDBSCAN_params41,labels_a3_HDBSCAN_params42,labels_a3_HDBSCAN_params43,labels_a3_HDBSCAN_params44,labels_a3_HDBSCAN_params45,labels_a3_HDBSCAN_params46,labels_a3_HDBSCAN_params47,labels_a3_HDBSCAN_params48,labels_a3_HDBSCAN_params49,labels_a3_HDBSCAN_params5,labels_a3_HDBSCAN_params50,labels_a3_HDBSCAN_params51,labels_a3_HDBSCAN_params52,labels_a3_HDBSCAN_params53,labels_a3_HDBSCAN_params54,labels_a3_HDBSCAN_params55,labels_a3_HDBSCAN_params56,labels_a3_HDBSCAN_params57,labels_a3_HDBSCAN_params58,labels_a3_HDBSCAN_params59,labels_a3_HDBSCAN_params6,labels_a3_HDBSCAN_params60,labels_a3_HDBSCAN_params61,labels_a3_HDBSCAN_params62,labels_a3_HDBSCAN_params63,labels_a3_HDBSCAN_params64,labels_a3_HDBSCAN_params65,labels_a3_HDBSCAN_params66,labels_a3_HDBSCAN_params67,labels_a3_HDBSCAN_params68,labels_a3_HDBSCAN_params69,labels_a3_HDBSCAN_params7,labels_a3_HDBSCAN_params70,labels_a3_HDBSCAN_params71,labels_a3_HDBSCAN_params72,labels_a3_HDBSCAN_params8,labels_a3_HDBSCAN_params9
B,1.2715597703877006,1.38464596346367,1.38464596346367,1.38464596346367,0.843576749701309,1.1779031326372813,1.4015248332419155,1.4015248332419155,1.4015248332419155,1.4015248332419155,1.7380507823498865,1.6685902159326327,1.6685902159326327,2.513326145063582,2.513326145063582,2.513326145063582,2.513326145063582,1.4081698873483708,2.3029066947189083,1.38464596346367,1.38464596346367,1.38464596346367,2.513326145063582,1.38464596346367,0.843576749701309,1.1779031326372813,1.4015248332419155,1.4015248332419155,1.4015248332419155,1.4015248332419155,1.3317868275629468,1.6685902159326327,2.513326145063582,2.513326145063582,2.513326145063582,2.513326145063582,2.513326145063582,1.3749043024709415,2.3029066947189083,1.38464596346367,1.38464596346367,1.38464596346367,1.38464596346367,0.843576749701309,2.513326145063582,1.1779031326372813,1.4015248332419155,1.4015248332419155,1.4015248332419155,1.4015248332419155,1.30568681545323,1.6685902159326327,2.513326145063582,2.513326145063582,2.513326145063582,2.513326145063582,2.513326145063582,1.3749043024709415,2.3029066947189083,1.38464596346367,1.38464596346367,1.38464596346367,1.38464596346367,0.843576749701309,1.1779031326372813,1.4015248332419155,1.3749043024709415,1.4015248332419155,1.4015248332419155,1.4015248332419155,2.3029066947189083,1.38464596346367
BH,1.140880640285445,1261.140284849583,1261.140284849583,1261.140284849583,0.5996768843815976,2.8697579983224477,1260.583411807814,1260.583411807814,1260.583411807814,1260.583411807814,0.4041069027022934,106.70265278812622,106.70265278812622,1074.3773283744222,1074.3773283744222,1074.3773283744222,1074.3773283744222,0.6359324300247727,23.648291101755802,1261.140284849583,1261.140284849583,1261.140284849583,1074.3773283744222,1261.140284849583,0.5996768843815976,2.8697579983224477,1260.583411807814,1260.583411807814,1260.583411807814,1260.583411807814,0.40264130088533223,106.70265278812622,1074.3773283744222,1074.3773283744222,1074.3773283744222,1074.3773283744222,1074.3773283744222,0.6545428262103593,23.648291101755802,1261.140284849583,1261.140284849583,1261.140284849583,1261.140284849583,0.5996768843815976,1074.3773283744222,2.8697579983224477,1260.583411807814,1260.583411807814,1260.583411807814,1260.583411807814,0.42357469267594333,106.70265278812622,1074.3773283744222,1074.3773283744222,1074.3773283744222,1074.3773283744222,1074.3773283744222,0.6545428262103593,23.648291101755802,1261.140284849583,1261.140284849583,1261.140284849583,1261.140284849583,0.5996768843815976,2.8697579983224477,1260.583411807814,0.6545428262103593,1260.583411807814,1260.583411807814,1260.583411807814,23.648291101755802,1261.140284849583
D,0.007331910522875131,0.30221618834132363,0.30221618834132363,0.30221618834132363,0.20724606769115478,0.10267597772063926,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.036814247126050526,0.028916590247086937,0.028916590247086937,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.1635189227675937,0.03313396603755911,0.30221618834132363,0.30221618834132363,0.30221618834132363,0.22251972587284957,0.30221618834132363,0.20724606769115478,0.10267597772063926,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.029218485102423607,0.028916590247086937,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.18643571761719752,0.03313396603755911,0.30221618834132363,0.30221618834132363,0.30221618834132363,0.30221618834132363,0.20724606769115478,0.22251972587284957,0.10267597772063926,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.05439006473921634,0.028916590247086937,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.22251972587284957,0.18643571761719752,0.03313396603755911,0.30221618834132363,0.30221618834132363,0.30221618834132363,0.30221618834132363,0.20724606769115478,0.10267597772063926,0.2825389434436296,0.18643571761719752,0.2825389434436296,0.2825389434436296,0.2825389434436296,0.03313396603755911,0.30221618834132363
H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBCV,0.38641558220666933,-0.08837988299461978,-0.08837988299461978,-0.08837988299461978,0.6558876517681798,0.6300506099249636,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,0.4213110817000732,-0.13877125128498846,-0.13877125128498846,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,0.5961438380264524,0.23556604885488688,-0.08837988299461978,-0.08837988299461978,-0.08837988299461978,-0.6562154109713536,-0.08837988299461978,0.6558876517681798,0.6300506099249636,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,0.4397155136352588,-0.13877125128498846,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,0.5937463314342684,0.23556604885488688,-0.08837988299461978,-0.08837988299461978,-0.08837988299461978,-0.08837988299461978,0.6558876517681798,-0.6562154109713536,0.6300506099249636,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,0.423931688116136,-0.13877125128498846,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,-0.6562154109713536,0.5937463314342684,0.23556604885488688,-0.08837988299461978,-0.08837988299461978,-0.08837988299461978,-0.08837988299461978,0.6558876517681798,0.6300506099249636,-0.2140998213953023,0.5937463314342684,-0.2140998213953023,-0.2140998213953023,-0.2140998213953023,0.23556604885488688,-0.08837988299461978
I,0.16804807824824824,0.1568192649939692,0.1568192649939692,0.1568192649939692,0.5331114146343237,0.313702186291113,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.37284411600899525,0.11915457715622235,0.11915457715622235,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.4508569880377086,0.16983765069288828,0.1568192649939692,0.1568192649939692,0.1568192649939692,0.14554191849592707,0.1568192649939692,0.5331114146343237,0.313702186291113,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.4544412514263936,0.11915457715622235,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.46157386898668046,0.16983765069288828,0.1568192649939692,0.1568192649939692,0.1568192649939692,0.1568192649939692,0.5331114146343237,0.14554191849592707,0.313702186291113,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.47793248798838067,0.11915457715622235,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.14554191849592707,0.46157386898668046,0.16983765069288828,0.1568192649939692,0.1568192649939692,0.1568192649939692,0.1568192649939692,0.5331114146343237,0.313702186291113,0.15699212796444256,0.46157386898668046,0.15699212796444256,0.15699212796444256,0.15699212796444256,0.16983765069288828,0.1568192649939692
C,0.09296754089806691,0.34861627088595043,0.34861627088595043,0.34861627088595043,0.25161845078244344,0.08662921645177762,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.18486804583486668,0.17099331880990737,0.17099331880990737,0.291716670169361,0.291716670169361,0.291716670169361,0.291716670169361,0.18443937198648133,0.09338836155176414,0.34861627088595043,0.34861627088595043,0.34861627088595043,0.291716670169361,0.34861627088595043,0.25161845078244344,0.08662921645177762,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.18492346141006816,0.17099331880990737,0.291716670169361,0.291716670169361,0.291716670169361,0.291716670169361,0.291716670169361,0.17718486492062716,0.09338836155176414,0.34861627088595043,0.34861627088595043,0.34861627088595043,0.34861627088595043,0.25161845078244344,0.291716670169361,0.08662921645177762,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.17587676042880296,0.17099331880990737,0.291716670169361,0.291716670169361,0.291716670169361,0.291716670169361,0.291716670169361,0.17718486492062716,0.09338836155176414,0.34861627088595043,0.34861627088595043,0.34861627088595043,0.34861627088595043,0.25161845078244344,0.08662921645177762,0.34880915474897556,0.17718486492062716,0.34880915474897556,0.34880915474897556,0.34880915474897556,0.09338836155176414,0.34861627088595043
CDbw,0.276005491559718,0.04473523858991743,0.04473523858991743,0.04473523858991743,0.37135810771623023,0.3717480147901957,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.3888450966520709,0.35962623325460147,0.35962623325460147,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.38114660217898466,0.387517241862394,0.04473523858991743,0.04473523858991743,0.04473523858991743,0.034012093623438995,0.04473523858991743,0.37135810771623023,0.3717480147901957,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.39702502988775307,0.35962623325460147,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.3669264239427839,0.387517241862394,0.04473523858991743,0.04473523858991743,0.04473523858991743,0.04473523858991743,0.37135810771623023,0.034012093623438995,0.3717480147901957,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.38885913089603547,0.35962623325460147,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.034012093623438995,0.3669264239427839,0.387517241862394,0.04473523858991743,0.04473523858991743,0.04473523858991743,0.04473523858991743,0.37135810771623023,0.3717480147901957,0.04655958828085181,0.3669264239427839,0.04655958828085181,0.04655958828085181,0.04655958828085181,0.387517241862394,0.04473523858991743
VIASCKDE,0.6019940274700908,0.7282836358133197,0.7282836358133197,0.7282836358133197,0.534553089551758,0.5768817232187117,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.5569679307981047,0.746613710421107,0.746613710421107,0.785020137053794,0.785020137053794,0.785020137053794,0.785020137053794,0.5579165276125311,0.6782703939595099,0.7282836358133197,0.7282836358133197,0.7282836358133197,0.785020137053794,0.7282836358133197,0.534553089551758,0.5768817232187117,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.5588684317121183,0.746613710421107,0.785020137053794,0.785020137053794,0.785020137053794,0.785020137053794,0.785020137053794,0.5595010588491559,0.6782703939595099,0.7282836358133197,0.7282836358133197,0.7282836358133197,0.7282836358133197,0.534553089551758,0.785020137053794,0.5768817232187117,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.5586605563791793,0.746613710421107,0.785020137053794,0.785020137053794,0.785020137053794,0.785020137053794,0.785020137053794,0.5595010588491559,0.6782703939595099,0.7282836358133197,0.7282836358133197,0.7282836358133197,0.7282836358133197,0.534553089551758,0.5768817232187117,0.7130081937408926,0.5595010588491559,0.7130081937408926,0.7130081937408926,0.7130081937408926,0.6782703939595099,0.7282836358133197
COP,0.12980190119374888,0.38806466833432013,0.38806466833432013,0.38806466833432013,0.13535092470238957,0.149486942752112,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.118295549874518,0.2578754390873163,0.2578754390873163,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.1255570660013102,0.19349590702832528,0.38806466833432013,0.38806466833432013,0.38806466833432013,0.3448111828572659,0.38806466833432013,0.13535092470238957,0.149486942752112,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.11427475696679788,0.2578754390873163,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.12226702419293493,0.19349590702832528,0.38806466833432013,0.38806466833432013,0.38806466833432013,0.38806466833432013,0.13535092470238957,0.3448111828572659,0.149486942752112,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.11368284357674237,0.2578754390873163,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.3448111828572659,0.12226702419293493,0.19349590702832528,0.38806466833432013,0.38806466833432013,0.38806466833432013,0.38806466833432013,0.13535092470238957,0.149486942752112,0.3882000218234276,0.12226702419293493,0.3882000218234276,0.3882000218234276,0.3882000218234276,0.19349590702832528,0.38806466833432013
Sym,0.00093329638964031,0.0012436343503495371,0.0012436343503495371,0.0012436343503495371,0.0009888814389144899,0.0016807435593757455,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.001050053587854457,0.0007075306524959317,0.0007075306524959317,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0011682856293558687,0.0011780813239054442,0.0012436343503495371,0.0012436343503495371,0.0012436343503495371,0.0008676742771880832,0.0012436343503495371,0.0009888814389144899,0.0016807435593757455,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.0008357795666782292,0.0007075306524959317,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0012071932728518844,0.0011780813239054442,0.0012436343503495371,0.0012436343503495371,0.0012436343503495371,0.0012436343503495371,0.0009888814389144899,0.0008676742771880832,0.0016807435593757455,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.0008569445197815582,0.0007075306524959317,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0008676742771880832,0.0012071932728518844,0.0011780813239054442,0.0012436343503495371,0.0012436343503495371,0.0012436343503495371,0.0012436343503495371,0.0009888814389144899,0.0016807435593757455,0.0012560959141712938,0.0012071932728518844,0.0012560959141712938,0.0012560959141712938,0.0012560959141712938,0.0011780813239054442,0.0012436343503495371
CS,1.043074927816216,3.415848524955841,3.415848524955841,3.415848524955841,0.8094771388558097,1.0149810810956592,3.3956434372254853,3.3956434372254853,3.3956434372254853,3.3956434372254853,0.929494969373547,1.8870795764794195,1.8870795764794195,4.676547098896019,4.676547098896019,4.676547098896019,4.676547098896019,0.8554130850374223,1.3479814065459519,3.415848524955841,3.415848524955841,3.415848524955841,4.676547098896019,3.415848524955841,0.8094771388558097,1.0149810810956592,3.3956434372254853,3.3956434372254853,3.3956434372254853,3.3956434372254853,0.8914676026539006,1.8870795764794195,4.676547098896019,4.676547098896019,4.676547098896019,4.676547098896019,4.676547098896019,0.8498715268114093,1.3479814065459519,3.415848524955841,3.415848524955841,3.415848524955841,3.415848524955841,0.8094771388558097,4.676547098896019,1.0149810810956592,3.3956434372254853,3.3956434372254853,3.3956434372254853,3.3956434372254853,0.893878966903871,1.8870795764794195,4.676547098896019,4.676547098896019,4.676547098896019,4.676547098896019,4.676547098896019,0.8498715268114093,1.3479814065459519,3.415848524955841,3.415848524955841,3.415848524955841,3.415848524955841,0.8094771388558097,1.0149810810956592,3.3956434372254853,0.8498715268114093,3.3956434372254853,3.3956434372254853,3.3956434372254853,1.3479814065459519,3.415848524955841
SF,0.03793187875703152,0.18511200223308377,0.18511200223308377,0.18511200223308377,0.04939791121875625,0.04344713343665574,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.03959700279011824,0.06584167642389549,0.06584167642389549,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.04663979077369018,0.051815746856908595,0.18511200223308377,0.18511200223308377,0.18511200223308377,0.16291316394292987,0.18511200223308377,0.04939791121875625,0.04344713343665574,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.042425240030203204,0.06584167642389549,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.04552743189037678,0.051815746856908595,0.18511200223308377,0.18511200223308377,0.18511200223308377,0.18511200223308377,0.04939791121875625,0.16291316394292987,0.04344713343665574,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.04189636824491405,0.06584167642389549,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.16291316394292987,0.04552743189037678,0.051815746856908595,0.18511200223308377,0.18511200223308377,0.18511200223308377,0.18511200223308377,0.04939791121875625,0.04344713343665574,0.18299599311263037,0.04552743189037678,0.18299599311263037,0.18299599311263037,0.18299599311263037,0.051815746856908595,0.18511200223308377
SD,13823096.410521103,392582450.0062752,392582450.0062752,392582450.0062752,14944185.632681446,27555167.108092856,400001996.56608564,400001996.56608564,400001996.56608564,400001996.56608564,11543080.31431435,126352115.76209338,126352115.76209338,445431159.672477,445431159.672477,445431159.672477,445431159.672477,14156879.493529929,58945292.162771754,392582450.0062752,392582450.0062752,392582450.0062752,445431159.672477,392582450.0062752,14944185.632681446,27555167.108092856,400001996.56608564,400001996.56608564,400001996.56608564,400001996.56608564,12290755.610992016,126352115.76209338,445431159.672477,445431159.672477,445431159.672477,445431159.672477,445431159.672477,15004377.493222186,58945292.162771754,392582450.0062752,392582450.0062752,392582450.0062752,392582450.0062752,14944185.632681446,445431159.672477,27555167.108092856,400001996.56608564,400001996.56608564,400001996.56608564,400001996.56608564,13223887.119814543,126352115.76209338,445431159.672477,445431159.672477,445431159.672477,445431159.672477,445431159.672477,15004377.493222186,58945292.162771754,392582450.0062752,392582450.0062752,392582450.0062752,392582450.0062752,14944185.632681446,27555167.108092856,400001996.56608564,15004377.493222186,400001996.56608564,400001996.56608564,400001996.56608564,58945292.162771754,392582450.0062752
SDbw,0.12420538109016431,1.57341432407052,1.57341432407052,1.57341432407052,0.08922512087462921,0.15575131992183955,1.6010843489799633,1.6010843489799633,1.6010843489799633,1.6010843489799633,0.0724917127628705,0.6675067761592095,0.6675067761592095,1.6657355200419313,1.6657355200419313,1.6657355200419313,1.6657355200419313,0.08714752436530382,0.34375837380688135,1.57341432407052,1.57341432407052,1.57341432407052,1.6657355200419313,1.57341432407052,0.08922512087462921,0.15575131992183955,1.6010843489799633,1.6010843489799633,1.6010843489799633,1.6010843489799633,0.0752404291417674,0.6675067761592095,1.6657355200419313,1.6657355200419313,1.6657355200419313,1.6657355200419313,1.6657355200419313,0.08838289529807969,0.34375837380688135,1.57341432407052,1.57341432407052,1.57341432407052,1.57341432407052,0.08922512087462921,1.6657355200419313,0.15575131992183955,1.6010843489799633,1.6010843489799633,1.6010843489799633,1.6010843489799633,0.07648301122063228,0.6675067761592095,1.6657355200419313,1.6657355200419313,1.6657355200419313,1.6657355200419313,1.6657355200419313,0.08838289529807969,0.34375837380688135,1.57341432407052,1.57341432407052,1.57341432407052,1.57341432407052,0.08922512087462921,0.15575131992183955,1.6010843489799633,0.08838289529807969,1.6010843489799633,1.6010843489799633,1.6010843489799633,0.34375837380688135,1.57341432407052
XB*,521.6016335885779,36.48588149877798,36.48588149877798,36.48588149877798,18.37967525836386,24.28934521340431,25.866668428527777,25.866668428527777,25.866668428527777,25.866668428527777,275.4752580458932,19.333687876404024,19.333687876404024,49.08178228052528,49.08178228052528,49.08178228052528,49.08178228052528,90.72305007483729,30.160703994841306,36.48588149877798,36.48588149877798,36.48588149877798,49.08178228052528,36.48588149877798,18.37967525836386,24.28934521340431,25.866668428527777,25.866668428527777,25.866668428527777,25.866668428527777,275.3335414801714,19.333687876404024,49.08178228052528,49.08178228052528,49.08178228052528,49.08178228052528,49.08178228052528,17.861121031867516,30.160703994841306,36.48588149877798,36.48588149877798,36.48588149877798,36.48588149877798,18.37967525836386,49.08178228052528,24.28934521340431,25.866668428527777,25.866668428527777,25.866668428527777,25.866668428527777,108.17946435303872,19.333687876404024,49.08178228052528,49.08178228052528,49.08178228052528,49.08178228052528,49.08178228052528,17.861121031867516,30.160703994841306,36.48588149877798,36.48588149877798,36.48588149877798,36.48588149877798,18.37967525836386,24.28934521340431,25.866668428527777,17.861121031867516,25.866668428527777,25.866668428527777,25.866668428527777,30.160703994841306,36.48588149877798
