,labels_dense_MeanShift_params1,labels_dense_MeanShift_params10,labels_dense_MeanShift_params11,labels_dense_MeanShift_params12,labels_dense_MeanShift_params13,labels_dense_MeanShift_params14,labels_dense_MeanShift_params15,labels_dense_MeanShift_params16,labels_dense_MeanShift_params17,labels_dense_MeanShift_params18,labels_dense_MeanShift_params19,labels_dense_MeanShift_params2,labels_dense_MeanShift_params20,labels_dense_MeanShift_params21,labels_dense_MeanShift_params22,labels_dense_MeanShift_params23,labels_dense_MeanShift_params24,labels_dense_MeanShift_params25,labels_dense_MeanShift_params26,labels_dense_MeanShift_params27,labels_dense_MeanShift_params28,labels_dense_MeanShift_params29,labels_dense_MeanShift_params3,labels_dense_MeanShift_params30,labels_dense_MeanShift_params31,labels_dense_MeanShift_params32,labels_dense_MeanShift_params4,labels_dense_MeanShift_params5,labels_dense_MeanShift_params6,labels_dense_MeanShift_params7,labels_dense_MeanShift_params8,labels_dense_MeanShift_params9
VMI,0.44311271662524365,0.5303979299539895,0.5179142499885834,0.5273390572993444,0.46305567428444744,0.46474784965133187,0.5317774976894676,0.5303979299539895,0.534228693182964,0.5447438826276161,0.5425101492871883,0.4349128917534789,0.5412906086503146,0.5449768982695827,0.5491591935386525,0.59951681312547,0.5823882886818572,0.48386373588639026,0.49396282406276587,0.7445519511009138,0.7445519511009138,0.7287008798015757,0.4528284176573227,0.7287008798015757,0.7445519511009138,0.7445519511009138,0.4456528536494693,0.5099976086194346,0.505314900082567,0.46305567428444744,0.46474784965133187,0.5317774976894676
