,labels_wingnut_MeanShift_params1,labels_wingnut_MeanShift_params10,labels_wingnut_MeanShift_params11,labels_wingnut_MeanShift_params12,labels_wingnut_MeanShift_params13,labels_wingnut_MeanShift_params14,labels_wingnut_MeanShift_params15,labels_wingnut_MeanShift_params16,labels_wingnut_MeanShift_params17,labels_wingnut_MeanShift_params18,labels_wingnut_MeanShift_params19,labels_wingnut_MeanShift_params2,labels_wingnut_MeanShift_params20,labels_wingnut_MeanShift_params21,labels_wingnut_MeanShift_params22,labels_wingnut_MeanShift_params23,labels_wingnut_MeanShift_params24,labels_wingnut_MeanShift_params3,labels_wingnut_MeanShift_params4,labels_wingnut_MeanShift_params5,labels_wingnut_MeanShift_params6,labels_wingnut_MeanShift_params7,labels_wingnut_MeanShift_params8,labels_wingnut_MeanShift_params9
BARI_nn,0.09263476159161117,0.24449677783977172,0.24154091024783886,0.24480390588720086,0.23004778072282747,0.23006444591120678,0.24156944606104666,0.24449677783977172,0.26942962361221123,0.25560336623634206,0.26636622068970806,0.07288186515692373,0.259537059340419,0.27354260398115254,0.39620592258936,0.27975935408439495,0.2812298747852896,0.13354909672825999,0.11084155555012822,0.14985749241219595,0.15215773780023928,0.23004778072282747,0.23006444591120678,0.24156944606104666
