,labels_fuzzyx_MeanShift_params1,labels_fuzzyx_MeanShift_params10,labels_fuzzyx_MeanShift_params11,labels_fuzzyx_MeanShift_params12,labels_fuzzyx_MeanShift_params13,labels_fuzzyx_MeanShift_params14,labels_fuzzyx_MeanShift_params15,labels_fuzzyx_MeanShift_params16,labels_fuzzyx_MeanShift_params2,labels_fuzzyx_MeanShift_params3,labels_fuzzyx_MeanShift_params4,labels_fuzzyx_MeanShift_params5,labels_fuzzyx_MeanShift_params6,labels_fuzzyx_MeanShift_params7,labels_fuzzyx_MeanShift_params8,labels_fuzzyx_MeanShift_params9
ARI,0.47828986348325286,0.5639951857406761,0.5511769019405015,0.5826881299944368,0.692420025334506,0.6848634141978565,0.5511769019405015,0.5639951857406761,0.46337092078875186,0.6797193784199631,0.6661200744332927,0.6917959180371657,0.6472150222527956,0.692420025334506,0.6848634141978565,0.5511769019405015
