,labels_olivetti_HDBSCAN_params1,labels_olivetti_HDBSCAN_params10,labels_olivetti_HDBSCAN_params11,labels_olivetti_HDBSCAN_params12,labels_olivetti_HDBSCAN_params13,labels_olivetti_HDBSCAN_params14,labels_olivetti_HDBSCAN_params15,labels_olivetti_HDBSCAN_params16,labels_olivetti_HDBSCAN_params17,labels_olivetti_HDBSCAN_params18,labels_olivetti_HDBSCAN_params19,labels_olivetti_HDBSCAN_params2,labels_olivetti_HDBSCAN_params20,labels_olivetti_HDBSCAN_params21,labels_olivetti_HDBSCAN_params22,labels_olivetti_HDBSCAN_params23,labels_olivetti_HDBSCAN_params24,labels_olivetti_HDBSCAN_params25,labels_olivetti_HDBSCAN_params26,labels_olivetti_HDBSCAN_params27,labels_olivetti_HDBSCAN_params28,labels_olivetti_HDBSCAN_params29,labels_olivetti_HDBSCAN_params3,labels_olivetti_HDBSCAN_params30,labels_olivetti_HDBSCAN_params31,labels_olivetti_HDBSCAN_params32,labels_olivetti_HDBSCAN_params33,labels_olivetti_HDBSCAN_params34,labels_olivetti_HDBSCAN_params35,labels_olivetti_HDBSCAN_params4,labels_olivetti_HDBSCAN_params43,labels_olivetti_HDBSCAN_params44,labels_olivetti_HDBSCAN_params45,labels_olivetti_HDBSCAN_params46,labels_olivetti_HDBSCAN_params47,labels_olivetti_HDBSCAN_params48,labels_olivetti_HDBSCAN_params49,labels_olivetti_HDBSCAN_params5,labels_olivetti_HDBSCAN_params6,labels_olivetti_HDBSCAN_params7,labels_olivetti_HDBSCAN_params8,labels_olivetti_HDBSCAN_params9
ARI,0.16693695808574197,0.03934665125769065,0.03934665125769065,0.03934665125769065,0.03934665125769065,0.03934665125769065,0.0007627857026114926,0.0007627857026114926,0.0007627857026114926,0.0007627857026114926,0.0007627857026114926,0.16693695808574197,0.0007627857026114926,0.0007627857026114926,0.06810443647748442,0.06810443647748442,0.06810443647748442,0.06810443647748442,0.06810443647748442,0.06810443647748442,0.06810443647748442,0.012062145635023728,0.16693695808574197,0.012062145635023728,0.012062145635023728,0.012062145635023728,0.012062145635023728,0.012062145635023728,0.012062145635023728,0.16693695808574197,0.03774897302497581,0.03774897302497581,0.03774897302497581,0.03774897302497581,0.03774897302497581,0.03774897302497581,0.03774897302497581,0.16693695808574197,0.16693695808574197,0.16693695808574197,0.03934665125769065,0.03934665125769065
