,labels_x2_MeanShift_params1,labels_x2_MeanShift_params10,labels_x2_MeanShift_params11,labels_x2_MeanShift_params12,labels_x2_MeanShift_params13,labels_x2_MeanShift_params14,labels_x2_MeanShift_params15,labels_x2_MeanShift_params16,labels_x2_MeanShift_params17,labels_x2_MeanShift_params18,labels_x2_MeanShift_params19,labels_x2_MeanShift_params2,labels_x2_MeanShift_params20,labels_x2_MeanShift_params21,labels_x2_MeanShift_params22,labels_x2_MeanShift_params23,labels_x2_MeanShift_params24,labels_x2_MeanShift_params25,labels_x2_MeanShift_params26,labels_x2_MeanShift_params27,labels_x2_MeanShift_params28,labels_x2_MeanShift_params29,labels_x2_MeanShift_params3,labels_x2_MeanShift_params30,labels_x2_MeanShift_params31,labels_x2_MeanShift_params32,labels_x2_MeanShift_params4,labels_x2_MeanShift_params5,labels_x2_MeanShift_params6,labels_x2_MeanShift_params7,labels_x2_MeanShift_params8,labels_x2_MeanShift_params9
FMI,0.6768501155186704,0.7014311650481188,0.48971899981516354,0.5119890739555673,0.7051439921532577,0.7014311650481188,0.6847801544577011,0.7014311650481188,0.5082338212530902,0.5052464021874846,0.5205245941096047,0.6835691697652834,0.5260902809815131,0.5130596465104184,0.5165318180881634,0.5328297939873425,0.5315478091594295,0.5205245941096047,0.5295216943335681,0.6217212018900672,0.6217212018900672,0.6217212018900672,0.7002850390463426,0.6217212018900672,0.6217212018900672,0.6217212018900672,0.6974119935417346,0.7051439921532577,0.7014311650481188,0.7051439921532577,0.7014311650481188,0.6847801544577011
