,labels_trajectories_DBSCAN_params10,labels_trajectories_DBSCAN_params11,labels_trajectories_DBSCAN_params12,labels_trajectories_DBSCAN_params13,labels_trajectories_DBSCAN_params14,labels_trajectories_DBSCAN_params15,labels_trajectories_DBSCAN_params16,labels_trajectories_DBSCAN_params17,labels_trajectories_DBSCAN_params18,labels_trajectories_DBSCAN_params19,labels_trajectories_DBSCAN_params20,labels_trajectories_DBSCAN_params21,labels_trajectories_DBSCAN_params22,labels_trajectories_DBSCAN_params23,labels_trajectories_DBSCAN_params24,labels_trajectories_DBSCAN_params25,labels_trajectories_DBSCAN_params26,labels_trajectories_DBSCAN_params27,labels_trajectories_DBSCAN_params28,labels_trajectories_DBSCAN_params5,labels_trajectories_DBSCAN_params6,labels_trajectories_DBSCAN_params9
BARI_nn,0.23018607423209103,0.262180980151363,0.3406897761001078,0.7828023801728079,0.6761347431938147,0.44818711513671133,0.393555083990349,1.0,1.0,0.8703621599912205,0.8701647331651609,1.0,1.0,1.0,1.0,0.199951992318771,0.199951992318771,0.199951992318771,0.199951992318771,0.09083744917736783,0.3635114043371673,0.3305374166027898
