,labels_ionosphere_HDBSCAN_params1,labels_ionosphere_HDBSCAN_params10,labels_ionosphere_HDBSCAN_params11,labels_ionosphere_HDBSCAN_params12,labels_ionosphere_HDBSCAN_params13,labels_ionosphere_HDBSCAN_params14,labels_ionosphere_HDBSCAN_params2,labels_ionosphere_HDBSCAN_params22,labels_ionosphere_HDBSCAN_params23,labels_ionosphere_HDBSCAN_params24,labels_ionosphere_HDBSCAN_params25,labels_ionosphere_HDBSCAN_params26,labels_ionosphere_HDBSCAN_params27,labels_ionosphere_HDBSCAN_params28,labels_ionosphere_HDBSCAN_params29,labels_ionosphere_HDBSCAN_params3,labels_ionosphere_HDBSCAN_params30,labels_ionosphere_HDBSCAN_params31,labels_ionosphere_HDBSCAN_params32,labels_ionosphere_HDBSCAN_params33,labels_ionosphere_HDBSCAN_params34,labels_ionosphere_HDBSCAN_params35,labels_ionosphere_HDBSCAN_params4,labels_ionosphere_HDBSCAN_params43,labels_ionosphere_HDBSCAN_params44,labels_ionosphere_HDBSCAN_params45,labels_ionosphere_HDBSCAN_params46,labels_ionosphere_HDBSCAN_params47,labels_ionosphere_HDBSCAN_params48,labels_ionosphere_HDBSCAN_params49,labels_ionosphere_HDBSCAN_params5,labels_ionosphere_HDBSCAN_params6,labels_ionosphere_HDBSCAN_params7,labels_ionosphere_HDBSCAN_params8,labels_ionosphere_HDBSCAN_params9
BARI,0.1303652454552547,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1303652454552547,0.1169158303044675,0.1169158303044675,0.1169158303044675,0.1169158303044675,0.1169158303044675,0.1169158303044675,0.1169158303044675,0.1189979260640773,0.1303652454552547,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1189979260640773,0.1303652454552547,0.4479968330866549,0.4479968330866549,0.4479968330866549,0.4479968330866549,0.4479968330866549,0.4479968330866549,0.4479968330866549,0.1303652454552547,0.1303652454552547,0.1303652454552547,0.1189979260640773,0.1189979260640773
