,labels_yeast_DBSCAN_params16,labels_yeast_DBSCAN_params21,labels_yeast_DBSCAN_params26,labels_yeast_DBSCAN_params27,labels_yeast_DBSCAN_params31,labels_yeast_DBSCAN_params32,labels_yeast_DBSCAN_params33,labels_yeast_DBSCAN_params36,labels_yeast_DBSCAN_params37,labels_yeast_DBSCAN_params38,labels_yeast_DBSCAN_params41,labels_yeast_DBSCAN_params46,labels_yeast_DBSCAN_params47,labels_yeast_DBSCAN_params51,labels_yeast_DBSCAN_params52
AMI,-0.0008176335044914228,0.0002227273643366965,0.006111257199699457,0.003318653663507587,0.11053142753087165,0.06862315614775949,0.028413783207217394,0.03606748058621558,0.0774191117143664,0.05811764145591967,0.027405644079144413,0.027837517710621356,0.02178332531621338,0.05022096188121392,0.04026330288135167
