,labels_wingnut_MeanShift_params1,labels_wingnut_MeanShift_params10,labels_wingnut_MeanShift_params11,labels_wingnut_MeanShift_params12,labels_wingnut_MeanShift_params13,labels_wingnut_MeanShift_params14,labels_wingnut_MeanShift_params15,labels_wingnut_MeanShift_params16,labels_wingnut_MeanShift_params17,labels_wingnut_MeanShift_params18,labels_wingnut_MeanShift_params19,labels_wingnut_MeanShift_params2,labels_wingnut_MeanShift_params20,labels_wingnut_MeanShift_params21,labels_wingnut_MeanShift_params22,labels_wingnut_MeanShift_params23,labels_wingnut_MeanShift_params24,labels_wingnut_MeanShift_params3,labels_wingnut_MeanShift_params4,labels_wingnut_MeanShift_params5,labels_wingnut_MeanShift_params6,labels_wingnut_MeanShift_params7,labels_wingnut_MeanShift_params8,labels_wingnut_MeanShift_params9
ARI_nn,0.14764864710233264,0.24425373310146678,0.24119360847630536,0.2451625015188277,0.22969363885551206,0.229740565045625,0.2412969469078161,0.24425373310146678,0.26911251823782806,0.25590473431533983,0.2660512197775041,0.12706021487222147,0.2597111585910912,0.2732253509755386,0.39620592258936,0.2794537866612827,0.28178213770189553,0.20810200838320844,0.19254326638951114,0.29266362495311354,0.32771628213501997,0.22969363885551206,0.229740565045625,0.2412969469078161
