,labels_wine_SpectralClustering_params1,labels_wine_SpectralClustering_params10,labels_wine_SpectralClustering_params11,labels_wine_SpectralClustering_params12,labels_wine_SpectralClustering_params13,labels_wine_SpectralClustering_params14,labels_wine_SpectralClustering_params15,labels_wine_SpectralClustering_params16,labels_wine_SpectralClustering_params17,labels_wine_SpectralClustering_params18,labels_wine_SpectralClustering_params19,labels_wine_SpectralClustering_params2,labels_wine_SpectralClustering_params20,labels_wine_SpectralClustering_params21,labels_wine_SpectralClustering_params22,labels_wine_SpectralClustering_params23,labels_wine_SpectralClustering_params24,labels_wine_SpectralClustering_params25,labels_wine_SpectralClustering_params26,labels_wine_SpectralClustering_params27,labels_wine_SpectralClustering_params28,labels_wine_SpectralClustering_params29,labels_wine_SpectralClustering_params3,labels_wine_SpectralClustering_params30,labels_wine_SpectralClustering_params31,labels_wine_SpectralClustering_params32,labels_wine_SpectralClustering_params33,labels_wine_SpectralClustering_params34,labels_wine_SpectralClustering_params35,labels_wine_SpectralClustering_params36,labels_wine_SpectralClustering_params37,labels_wine_SpectralClustering_params38,labels_wine_SpectralClustering_params39,labels_wine_SpectralClustering_params4,labels_wine_SpectralClustering_params40,labels_wine_SpectralClustering_params41,labels_wine_SpectralClustering_params42,labels_wine_SpectralClustering_params43,labels_wine_SpectralClustering_params44,labels_wine_SpectralClustering_params45,labels_wine_SpectralClustering_params46,labels_wine_SpectralClustering_params47,labels_wine_SpectralClustering_params48,labels_wine_SpectralClustering_params5,labels_wine_SpectralClustering_params6,labels_wine_SpectralClustering_params7,labels_wine_SpectralClustering_params8,labels_wine_SpectralClustering_params9
BARI_nn,0.3198364030600686,0.26820438999339813,0.2960840033472756,0.26820438999339813,0.8678622081721766,0.8678622081721766,0.8821525675575215,0.8821525675575215,0.8962463766521044,0.8819854187829913,0.939936412107348,0.3198364030600686,0.9251933864027769,0.939936412107348,0.9251933864027769,0.939936412107348,0.9251933864027769,0.7181422254768925,0.7126568767669431,0.7141381717831671,0.7277725482426046,0.7547518978753475,0.29079830023177694,0.7547518978753475,0.7102770405268167,0.7390068133084471,0.7102770405268167,0.7390068133084471,0.7102770405268167,0.7390068133084471,0.5429913429498082,0.5061776077366287,0.6343566435594051,0.2644424785915491,0.6082076944540352,0.6130019095716723,0.5901952920282951,0.6513037420976222,0.6460718940271926,0.6513037420976222,0.6460718940271926,0.6513037420976222,0.6460718940271926,0.30743485380488916,0.2809982918184653,0.2960840033472756,0.26820438999339813,0.2960840033472756
