,labels_ring_outliers_MeanShift_params1,labels_ring_outliers_MeanShift_params10,labels_ring_outliers_MeanShift_params11,labels_ring_outliers_MeanShift_params12,labels_ring_outliers_MeanShift_params13,labels_ring_outliers_MeanShift_params14,labels_ring_outliers_MeanShift_params15,labels_ring_outliers_MeanShift_params16,labels_ring_outliers_MeanShift_params17,labels_ring_outliers_MeanShift_params18,labels_ring_outliers_MeanShift_params19,labels_ring_outliers_MeanShift_params2,labels_ring_outliers_MeanShift_params20,labels_ring_outliers_MeanShift_params21,labels_ring_outliers_MeanShift_params22,labels_ring_outliers_MeanShift_params23,labels_ring_outliers_MeanShift_params24,labels_ring_outliers_MeanShift_params25,labels_ring_outliers_MeanShift_params26,labels_ring_outliers_MeanShift_params27,labels_ring_outliers_MeanShift_params28,labels_ring_outliers_MeanShift_params29,labels_ring_outliers_MeanShift_params3,labels_ring_outliers_MeanShift_params30,labels_ring_outliers_MeanShift_params31,labels_ring_outliers_MeanShift_params32,labels_ring_outliers_MeanShift_params4,labels_ring_outliers_MeanShift_params5,labels_ring_outliers_MeanShift_params6,labels_ring_outliers_MeanShift_params7,labels_ring_outliers_MeanShift_params8,labels_ring_outliers_MeanShift_params9
FMI,0.3966278835001845,0.7338543940842124,0.7395204257298812,0.736331167368689,0.5297487378360128,0.4444912325180855,0.7393687392320074,0.7338543940842124,0.7401476252742909,0.7374067018218285,0.7388890967947414,0.3151904880606255,0.7337506725531701,0.7454590107282915,0.7406265079011994,0.7519425582611947,0.7370440777739303,0.7463048328645774,0.7370129486902179,0.7519169181603079,0.7467485249211827,0.7609815451752657,0.5291018098047884,0.7616439154890245,0.7527544061814813,0.7524536843547247,0.5209493514835625,0.7307637531157296,0.7303387955902813,0.5297487378360128,0.4444912325180855,0.7393687392320074
