,labels_x1_SpectralClustering_params1,labels_x1_SpectralClustering_params10,labels_x1_SpectralClustering_params11,labels_x1_SpectralClustering_params12,labels_x1_SpectralClustering_params13,labels_x1_SpectralClustering_params14,labels_x1_SpectralClustering_params15,labels_x1_SpectralClustering_params16,labels_x1_SpectralClustering_params17,labels_x1_SpectralClustering_params18,labels_x1_SpectralClustering_params19,labels_x1_SpectralClustering_params2,labels_x1_SpectralClustering_params20,labels_x1_SpectralClustering_params21,labels_x1_SpectralClustering_params22,labels_x1_SpectralClustering_params23,labels_x1_SpectralClustering_params24,labels_x1_SpectralClustering_params25,labels_x1_SpectralClustering_params26,labels_x1_SpectralClustering_params27,labels_x1_SpectralClustering_params28,labels_x1_SpectralClustering_params29,labels_x1_SpectralClustering_params3,labels_x1_SpectralClustering_params30,labels_x1_SpectralClustering_params31,labels_x1_SpectralClustering_params32,labels_x1_SpectralClustering_params33,labels_x1_SpectralClustering_params34,labels_x1_SpectralClustering_params35,labels_x1_SpectralClustering_params36,labels_x1_SpectralClustering_params37,labels_x1_SpectralClustering_params38,labels_x1_SpectralClustering_params39,labels_x1_SpectralClustering_params4,labels_x1_SpectralClustering_params40,labels_x1_SpectralClustering_params41,labels_x1_SpectralClustering_params42,labels_x1_SpectralClustering_params43,labels_x1_SpectralClustering_params44,labels_x1_SpectralClustering_params45,labels_x1_SpectralClustering_params46,labels_x1_SpectralClustering_params47,labels_x1_SpectralClustering_params48,labels_x1_SpectralClustering_params5,labels_x1_SpectralClustering_params6,labels_x1_SpectralClustering_params7,labels_x1_SpectralClustering_params8,labels_x1_SpectralClustering_params9
VMI,0.7732385636237635,0.6775182641812635,0.6775182641812635,0.6775182641812635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7732385636237635,1.0,1.0,1.0,1.0,1.0,0.8818247508221897,0.8823066262423996,0.8829111706109362,0.8819450737696598,0.8829111706109362,0.6858199512932353,0.8829111706109362,0.883761682973907,0.783560721294652,0.883761682973907,0.783560721294652,0.883761682973907,0.783560721294652,0.8354998251317008,0.6127296844790463,0.8318012559168941,0.6858199512932353,0.8292186238620446,0.8065644612447223,0.802885947001835,0.7293173278021094,0.6781889727098,0.7293173278021094,0.6781889727098,0.7293173278021094,0.6781889727098,0.6858199512932353,0.6858199512932353,0.6775182641812635,0.6775182641812635,0.6775182641812635
