,labels_data3_DBSCAN_params13,labels_data3_DBSCAN_params14,labels_data3_DBSCAN_params17,labels_data3_DBSCAN_params18,labels_data3_DBSCAN_params19,labels_data3_DBSCAN_params20,labels_data3_DBSCAN_params21,labels_data3_DBSCAN_params22,labels_data3_DBSCAN_params23,labels_data3_DBSCAN_params24,labels_data3_DBSCAN_params25,labels_data3_DBSCAN_params26,labels_data3_DBSCAN_params27,labels_data3_DBSCAN_params28,labels_data3_DBSCAN_params29,labels_data3_DBSCAN_params30,labels_data3_DBSCAN_params31,labels_data3_DBSCAN_params32,labels_data3_DBSCAN_params33,labels_data3_DBSCAN_params34,labels_data3_DBSCAN_params35,labels_data3_DBSCAN_params36,labels_data3_DBSCAN_params37,labels_data3_DBSCAN_params38,labels_data3_DBSCAN_params39,labels_data3_DBSCAN_params40,labels_data3_DBSCAN_params41,labels_data3_DBSCAN_params42,labels_data3_DBSCAN_params43,labels_data3_DBSCAN_params44,labels_data3_DBSCAN_params9
VMI,0.39211616196741683,0.17856798974137478,0.8890976294416438,0.8010166043660207,0.7225843246811409,0.6368094090149086,0.977983127423926,0.9756418947810732,0.9705152421951627,0.9623086717811928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.7335120314836227,0.08780166493959245
