,labels_spiral_MeanShift_params1,labels_spiral_MeanShift_params10,labels_spiral_MeanShift_params11,labels_spiral_MeanShift_params12,labels_spiral_MeanShift_params13,labels_spiral_MeanShift_params14,labels_spiral_MeanShift_params15,labels_spiral_MeanShift_params16,labels_spiral_MeanShift_params19,labels_spiral_MeanShift_params2,labels_spiral_MeanShift_params20,labels_spiral_MeanShift_params22,labels_spiral_MeanShift_params25,labels_spiral_MeanShift_params26,labels_spiral_MeanShift_params3,labels_spiral_MeanShift_params4,labels_spiral_MeanShift_params5,labels_spiral_MeanShift_params6,labels_spiral_MeanShift_params7,labels_spiral_MeanShift_params8,labels_spiral_MeanShift_params9
BARI_nn,0.1622596474564849,0.005091909629285547,-0.002109204611996497,0.005813059243817326,0.1568386631109193,0.13984421327544397,-0.0019563819666250874,0.005091909629285547,0.0013096918467289853,0.1340698625405747,0.00555361291359571,-0.0021734646113853663,-0.0011426255679362854,0.05205834851077346,0.13670800054213036,0.14621047026256614,0.007881692489980963,0.07427754597876911,0.1568386631109193,0.13984421327544397,-0.0019563819666250874
