,labels_twodiamonds_DBSCAN_params11,labels_twodiamonds_DBSCAN_params16,labels_twodiamonds_DBSCAN_params17,labels_twodiamonds_DBSCAN_params21,labels_twodiamonds_DBSCAN_params22,labels_twodiamonds_DBSCAN_params23,labels_twodiamonds_DBSCAN_params28,labels_twodiamonds_DBSCAN_params29,labels_twodiamonds_DBSCAN_params34,labels_twodiamonds_DBSCAN_params40
ARI,0.0017510754862392422,0.05136573620300134,0.015048059433282067,0.0005650012237259958,0.7947685720115086,0.03957727683921897,0.6709692131361393,0.015657466574542006,0.9875280241301126,0.6053410189134026
