,labels_lsun_SpectralClustering_params1,labels_lsun_SpectralClustering_params10,labels_lsun_SpectralClustering_params11,labels_lsun_SpectralClustering_params12,labels_lsun_SpectralClustering_params13,labels_lsun_SpectralClustering_params14,labels_lsun_SpectralClustering_params15,labels_lsun_SpectralClustering_params16,labels_lsun_SpectralClustering_params17,labels_lsun_SpectralClustering_params18,labels_lsun_SpectralClustering_params19,labels_lsun_SpectralClustering_params2,labels_lsun_SpectralClustering_params20,labels_lsun_SpectralClustering_params21,labels_lsun_SpectralClustering_params22,labels_lsun_SpectralClustering_params23,labels_lsun_SpectralClustering_params24,labels_lsun_SpectralClustering_params25,labels_lsun_SpectralClustering_params26,labels_lsun_SpectralClustering_params27,labels_lsun_SpectralClustering_params28,labels_lsun_SpectralClustering_params29,labels_lsun_SpectralClustering_params3,labels_lsun_SpectralClustering_params30,labels_lsun_SpectralClustering_params31,labels_lsun_SpectralClustering_params32,labels_lsun_SpectralClustering_params33,labels_lsun_SpectralClustering_params34,labels_lsun_SpectralClustering_params35,labels_lsun_SpectralClustering_params36,labels_lsun_SpectralClustering_params37,labels_lsun_SpectralClustering_params38,labels_lsun_SpectralClustering_params39,labels_lsun_SpectralClustering_params4,labels_lsun_SpectralClustering_params40,labels_lsun_SpectralClustering_params41,labels_lsun_SpectralClustering_params42,labels_lsun_SpectralClustering_params43,labels_lsun_SpectralClustering_params44,labels_lsun_SpectralClustering_params45,labels_lsun_SpectralClustering_params46,labels_lsun_SpectralClustering_params47,labels_lsun_SpectralClustering_params48,labels_lsun_SpectralClustering_params5,labels_lsun_SpectralClustering_params6,labels_lsun_SpectralClustering_params7,labels_lsun_SpectralClustering_params8,labels_lsun_SpectralClustering_params9
VMI,0.7020168761809927,0.4312193650833391,0.4137296768395286,0.4312193650833391,0.6509082849382775,0.6566475142085396,1.0,0.6692879923476988,1.0,1.0,0.5247414009680681,0.7020168761809927,0.5197444682954739,0.5247414009680681,0.5197444682954739,0.5247414009680681,0.5197444682954739,0.6294024995650531,0.6092548813549707,0.9243956876502771,0.6751996771954616,0.8334948956270942,0.7020168761809927,0.8600300432672815,0.6977885951152278,0.7187108238059781,0.6977885951152278,0.7187108238059781,0.6977885951152278,0.7187108238059781,0.6203771601496747,0.5821606154364598,0.8044321548298665,0.8000000000000007,0.8032765126986812,0.7610213258000019,0.7669650619125652,0.595671271007872,0.6242003058002717,0.595671271007872,0.6242003058002717,0.595671271007872,0.6242003058002717,0.7020168761809927,0.7020168761809927,0.4137296768395286,0.4312193650833391,0.4137296768395286
