,labels_d31_MeanShift_params1,labels_d31_MeanShift_params10,labels_d31_MeanShift_params11,labels_d31_MeanShift_params12,labels_d31_MeanShift_params13,labels_d31_MeanShift_params14,labels_d31_MeanShift_params15,labels_d31_MeanShift_params16,labels_d31_MeanShift_params17,labels_d31_MeanShift_params18,labels_d31_MeanShift_params19,labels_d31_MeanShift_params2,labels_d31_MeanShift_params20,labels_d31_MeanShift_params27,labels_d31_MeanShift_params28,labels_d31_MeanShift_params3,labels_d31_MeanShift_params4,labels_d31_MeanShift_params5,labels_d31_MeanShift_params6,labels_d31_MeanShift_params7,labels_d31_MeanShift_params8,labels_d31_MeanShift_params9
BARI,0.8959091455549292,0.16292917476815535,0.11821194025924707,0.12031628140324468,0.44327113866898393,0.4013700136992359,0.16262674108275255,0.16292917476815535,0.06072527890354432,0.06072527890354432,0.16266649073318765,0.8035245384884024,0.1629329423561149,0.28596965925786505,0.2849982157176224,0.5687602548280882,0.5402936847896933,0.25624961037488797,0.28685014075199994,0.44327113866898393,0.4013700136992359,0.16262674108275255
