,labels_a1_DBSCAN_params13,labels_a1_DBSCAN_params14,labels_a1_DBSCAN_params15,labels_a1_DBSCAN_params17,labels_a1_DBSCAN_params18,labels_a1_DBSCAN_params19,labels_a1_DBSCAN_params20,labels_a1_DBSCAN_params21,labels_a1_DBSCAN_params22,labels_a1_DBSCAN_params23,labels_a1_DBSCAN_params24,labels_a1_DBSCAN_params9
BARI_nn,0.7780888066695708,0.8112405646959775,1.0,0.3950041976414752,0.8240128348593139,0.8994915608651688,0.9026210906539152,0.06926140024407076,0.069264946423935,0.069264946423935,0.0692684921040496,0.7294388717553244
