,labels_s3_DBSCAN_params1,labels_s3_DBSCAN_params10,labels_s3_DBSCAN_params11,labels_s3_DBSCAN_params12,labels_s3_DBSCAN_params13,labels_s3_DBSCAN_params14,labels_s3_DBSCAN_params15,labels_s3_DBSCAN_params16,labels_s3_DBSCAN_params17,labels_s3_DBSCAN_params18,labels_s3_DBSCAN_params19,labels_s3_DBSCAN_params20,labels_s3_DBSCAN_params5,labels_s3_DBSCAN_params6,labels_s3_DBSCAN_params9
ARI_nn,0.5501422475106685,0.99090445284487,0.9903638598938583,1.0,0.6678822279437479,0.8870407153408651,0.9578173504578132,0.9735389400151835,4.9804158166954244e-05,0.08291966694413823,0.2922009097012371,0.5301359983126461,0.8162326732090145,1.0,0.7798211320718107
