,labels_pathbased_DBSCAN_params16,labels_pathbased_DBSCAN_params17,labels_pathbased_DBSCAN_params21,labels_pathbased_DBSCAN_params22,labels_pathbased_DBSCAN_params26,labels_pathbased_DBSCAN_params27,labels_pathbased_DBSCAN_params28,labels_pathbased_DBSCAN_params33,labels_pathbased_DBSCAN_params34,labels_pathbased_DBSCAN_params38,labels_pathbased_DBSCAN_params39,labels_pathbased_DBSCAN_params44,labels_pathbased_DBSCAN_params45,labels_pathbased_DBSCAN_params50
AMI,0.3353777295149296,0.1407567679270264,0.5011317586835735,0.5354936945669703,0.6117021849195625,0.6878514645601543,0.4863373058726362,0.8864389623486759,0.6265931200765361,0.3035945136396723,0.8248841016071383,0.680822563435714,0.7135001175406934,0.7848827757763783
