,labels_data4_DBSCAN_params13,labels_data4_DBSCAN_params14,labels_data4_DBSCAN_params17,labels_data4_DBSCAN_params18,labels_data4_DBSCAN_params19,labels_data4_DBSCAN_params20,labels_data4_DBSCAN_params22,labels_data4_DBSCAN_params23,labels_data4_DBSCAN_params24,labels_data4_DBSCAN_params9
AMI,0.2876847808596403,0.03808710607764014,0.847258742742881,0.7734869657608432,0.6649056312032917,0.5680547276997728,0.9424857825518985,0.9178751512431176,0.8866573914683071,0.043564606897654956
