,labels_data7_DBSCAN_params13,labels_data7_DBSCAN_params17,labels_data7_DBSCAN_params18,labels_data7_DBSCAN_params19,labels_data7_DBSCAN_params21,labels_data7_DBSCAN_params22,labels_data7_DBSCAN_params23,labels_data7_DBSCAN_params24,labels_data7_DBSCAN_params25,labels_data7_DBSCAN_params26,labels_data7_DBSCAN_params27,labels_data7_DBSCAN_params28
ARI,0.0028915781542738638,0.47940480595931245,0.35535557585786215,0.02161753006488936,1.0,1.0,0.5456951014267695,0.9191248008298004,1.0,1.0,1.0,1.0
