,labels_ecoli_HDBSCAN_params1,labels_ecoli_HDBSCAN_params10,labels_ecoli_HDBSCAN_params11,labels_ecoli_HDBSCAN_params12,labels_ecoli_HDBSCAN_params13,labels_ecoli_HDBSCAN_params14,labels_ecoli_HDBSCAN_params15,labels_ecoli_HDBSCAN_params16,labels_ecoli_HDBSCAN_params17,labels_ecoli_HDBSCAN_params18,labels_ecoli_HDBSCAN_params19,labels_ecoli_HDBSCAN_params2,labels_ecoli_HDBSCAN_params20,labels_ecoli_HDBSCAN_params21,labels_ecoli_HDBSCAN_params22,labels_ecoli_HDBSCAN_params23,labels_ecoli_HDBSCAN_params24,labels_ecoli_HDBSCAN_params25,labels_ecoli_HDBSCAN_params26,labels_ecoli_HDBSCAN_params27,labels_ecoli_HDBSCAN_params28,labels_ecoli_HDBSCAN_params29,labels_ecoli_HDBSCAN_params3,labels_ecoli_HDBSCAN_params30,labels_ecoli_HDBSCAN_params31,labels_ecoli_HDBSCAN_params32,labels_ecoli_HDBSCAN_params33,labels_ecoli_HDBSCAN_params34,labels_ecoli_HDBSCAN_params35,labels_ecoli_HDBSCAN_params36,labels_ecoli_HDBSCAN_params37,labels_ecoli_HDBSCAN_params38,labels_ecoli_HDBSCAN_params39,labels_ecoli_HDBSCAN_params4,labels_ecoli_HDBSCAN_params40,labels_ecoli_HDBSCAN_params41,labels_ecoli_HDBSCAN_params42,labels_ecoli_HDBSCAN_params43,labels_ecoli_HDBSCAN_params44,labels_ecoli_HDBSCAN_params45,labels_ecoli_HDBSCAN_params46,labels_ecoli_HDBSCAN_params47,labels_ecoli_HDBSCAN_params48,labels_ecoli_HDBSCAN_params49,labels_ecoli_HDBSCAN_params5,labels_ecoli_HDBSCAN_params50,labels_ecoli_HDBSCAN_params51,labels_ecoli_HDBSCAN_params52,labels_ecoli_HDBSCAN_params53,labels_ecoli_HDBSCAN_params54,labels_ecoli_HDBSCAN_params55,labels_ecoli_HDBSCAN_params56,labels_ecoli_HDBSCAN_params57,labels_ecoli_HDBSCAN_params58,labels_ecoli_HDBSCAN_params59,labels_ecoli_HDBSCAN_params6,labels_ecoli_HDBSCAN_params60,labels_ecoli_HDBSCAN_params61,labels_ecoli_HDBSCAN_params62,labels_ecoli_HDBSCAN_params63,labels_ecoli_HDBSCAN_params7,labels_ecoli_HDBSCAN_params8,labels_ecoli_HDBSCAN_params9
BH,127.59285707048626,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,21.602492968418254,21.602492968418254,21.602492968418254,21.602492968418254,21.602492968418254,127.59285707048626,21.602492968418254,21.602492968418254,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,36.69984461718864,127.59285707048626,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,21.602492968418254,21.602492968418254,21.602492968418254,21.602492968418254,127.59285707048626,21.602492968418254,21.602492968418254,21.602492968418254,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,38.488864373267646,127.59285707048626,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,36.69984461718864,21.602492968418254,21.602492968418254,21.602492968418254,127.59285707048626,21.602492968418254,21.602492968418254,21.602492968418254,21.602492968418254,127.59285707048626,36.69984461718864,36.69984461718864
D,0.7059043398437655,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.7059043398437655,0.46120001645838077,0.46120001645838077,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.43702231043311773,0.7059043398437655,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.7059043398437655,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.374581958957634,0.7059043398437655,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.43702231043311773,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.7059043398437655,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.46120001645838077,0.7059043398437655,0.43702231043311773,0.43702231043311773
H,0.25863157413337,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.25863157413337,0.21363715611911654,0.21363715611911654,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.2970527962819055,0.25863157413337,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.25863157413337,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.31945849064239956,0.25863157413337,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.2970527962819055,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.25863157413337,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.21363715611911654,0.25863157413337,0.2970527962819055,0.2970527962819055
DBCV,0.8507720850060194,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8507720850060194,0.8270631337377554,0.8270631337377554,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6336330823959688,0.8507720850060194,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8507720850060194,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.6245307024405907,0.8507720850060194,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.6336330823959688,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8507720850060194,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8270631337377554,0.8507720850060194,0.6336330823959688,0.6336330823959688
I,1.1728837319782282,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1728837319782282,1.1331108083243178,1.1331108083243178,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.8430782344975478,1.1728837319782282,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1728837319782282,1.1331108083243178,1.1331108083243178,1.1331108083243178,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,0.7952924873223244,1.1728837319782282,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,0.8430782344975478,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1728837319782282,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1331108083243178,1.1728837319782282,0.8430782344975478,0.8430782344975478
C,0.017131176579760925,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.017131176579760925,0.04219218952173816,0.04219218952173816,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07458263513167437,0.017131176579760925,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.017131176579760925,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.07885762133212086,0.017131176579760925,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.07458263513167437,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.017131176579760925,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.04219218952173816,0.017131176579760925,0.07458263513167437,0.07458263513167437
VIASCKDE,0.06064279022766151,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.06064279022766151,0.09952864997861016,0.09952864997861016,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08261621382086312,0.06064279022766151,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.06064279022766151,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.08146189195078846,0.06064279022766151,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.08261621382086312,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.06064279022766151,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.09952864997861016,0.06064279022766151,0.08261621382086312,0.08261621382086312
COP,0.3827925947672935,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.3827925947672935,0.2819541545852486,0.2819541545852486,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.30567793387186765,0.3827925947672935,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.3827925947672935,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.310240003072024,0.3827925947672935,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.30567793387186765,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.3827925947672935,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.2819541545852486,0.3827925947672935,0.30567793387186765,0.30567793387186765
Sym,0.009380175903280325,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.009380175903280325,0.031563702799164026,0.031563702799164026,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.019335800704322916,0.009380175903280325,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.009380175903280325,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.01836238575014054,0.009380175903280325,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.019335800704322916,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.009380175903280325,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.031563702799164026,0.009380175903280325,0.019335800704322916,0.019335800704322916
CS,0.8951971610186933,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,0.890870727807685,0.890870727807685,0.890870727807685,0.890870727807685,0.890870727807685,0.8951971610186933,0.890870727807685,0.890870727807685,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0136560160703625,0.8951971610186933,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,0.890870727807685,0.890870727807685,0.890870727807685,0.890870727807685,0.8951971610186933,0.890870727807685,0.890870727807685,0.890870727807685,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,1.0902953019183985,0.8951971610186933,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,1.0136560160703625,0.890870727807685,0.890870727807685,0.890870727807685,0.8951971610186933,0.890870727807685,0.890870727807685,0.890870727807685,0.890870727807685,0.8951971610186933,1.0136560160703625,1.0136560160703625
SF,0.2099912630007218,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.2099912630007218,0.40337297364439373,0.40337297364439373,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.3594930046836745,0.2099912630007218,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.2099912630007218,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.35132957073345583,0.2099912630007218,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.3594930046836745,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.2099912630007218,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.40337297364439373,0.2099912630007218,0.3594930046836745,0.3594930046836745
SD,2374.0592868196295,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,825.4740296540749,825.4740296540749,825.4740296540749,825.4740296540749,825.4740296540749,2374.0592868196295,825.4740296540749,825.4740296540749,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1003.3714353535705,2374.0592868196295,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,825.4740296540749,825.4740296540749,825.4740296540749,825.4740296540749,2374.0592868196295,825.4740296540749,825.4740296540749,825.4740296540749,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,1079.8395880705316,2374.0592868196295,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,1003.3714353535705,825.4740296540749,825.4740296540749,825.4740296540749,2374.0592868196295,825.4740296540749,825.4740296540749,825.4740296540749,825.4740296540749,2374.0592868196295,1003.3714353535705,1003.3714353535705
SDbw,0.9239203625425283,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.9239203625425283,0.5081412678045408,0.5081412678045408,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.735438741796735,0.9239203625425283,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.9239203625425283,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.8020346234770565,0.9239203625425283,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.735438741796735,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.9239203625425283,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.5081412678045408,0.9239203625425283,0.735438741796735,0.735438741796735
XB*,0.18088145113930104,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.18088145113930104,0.15365399552222636,0.15365399552222636,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.22937634601949902,0.18088145113930104,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.18088145113930104,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.2385583726179238,0.18088145113930104,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.22937634601949902,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.18088145113930104,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.15365399552222636,0.18088145113930104,0.22937634601949902,0.22937634601949902
S,0.5112060045525556,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5112060045525556,0.5588384169192493,0.5588384169192493,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4875370459449695,0.5112060045525556,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5112060045525556,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.4763474133696938,0.5112060045525556,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.4875370459449695,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5112060045525556,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5588384169192493,0.5112060045525556,0.4875370459449695,0.4875370459449695
DB,0.7278619556136325,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.7278619556136325,0.6377868616534799,0.6377868616534799,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.7780041167349051,0.7278619556136325,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.7278619556136325,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.8100834412833116,0.7278619556136325,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.7780041167349051,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.7278619556136325,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.6377868616534799,0.7278619556136325,0.7780041167349051,0.7780041167349051
CH,48.58510152578444,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,278.5193412134998,278.5193412134998,278.5193412134998,278.5193412134998,278.5193412134998,48.58510152578444,278.5193412134998,278.5193412134998,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,246.90834623972495,48.58510152578444,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,278.5193412134998,278.5193412134998,278.5193412134998,278.5193412134998,48.58510152578444,278.5193412134998,278.5193412134998,278.5193412134998,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,237.9471681645241,48.58510152578444,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,246.90834623972495,278.5193412134998,278.5193412134998,278.5193412134998,48.58510152578444,278.5193412134998,278.5193412134998,278.5193412134998,278.5193412134998,48.58510152578444,246.90834623972495,246.90834623972495
AD-S,0.8720284811235608,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.8720284811235608,0.5588025318626342,0.5588025318626342,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.5099664104201808,0.8720284811235608,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.8720284811235608,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.24807857693107407,0.8720284811235608,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5099664104201808,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.8720284811235608,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.5588025318626342,0.8720284811235608,0.5099664104201808,0.5099664104201808
AD-DB,0.37691025066118394,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.37691025066118394,0.8967941995015399,0.8967941995015399,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,0.9911610764393002,0.37691025066118394,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.37691025066118394,0.8967941995015399,0.8967941995015399,0.8967941995015399,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,1.5237718509801823,0.37691025066118394,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.9911610764393002,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.37691025066118394,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.8967941995015399,0.37691025066118394,0.9911610764393002,0.9911610764393002
AD-CH,69.90827908633597,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,242.79412743142802,242.79412743142802,242.79412743142802,242.79412743142802,242.79412743142802,69.90827908633597,242.79412743142802,242.79412743142802,259.466656377234,259.466656377234,259.466656377234,259.466656377234,259.466656377234,259.466656377234,259.466656377234,305.31619732481084,69.90827908633597,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,242.79412743142802,242.79412743142802,242.79412743142802,242.79412743142802,69.90827908633597,242.79412743142802,242.79412743142802,242.79412743142802,259.466656377234,259.466656377234,259.466656377234,259.466656377234,259.466656377234,259.466656377234,259.466656377234,69.90827908633597,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,305.31619732481084,242.79412743142802,242.79412743142802,242.79412743142802,69.90827908633597,242.79412743142802,242.79412743142802,242.79412743142802,242.79412743142802,69.90827908633597,305.31619732481084,305.31619732481084
AD-idea,31.816915118511126,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.97643881901259,4.97643881901259,4.97643881901259,4.97643881901259,4.97643881901259,31.816915118511126,4.97643881901259,4.97643881901259,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,4.068561600727178,31.816915118511126,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.97643881901259,4.97643881901259,4.97643881901259,4.97643881901259,31.816915118511126,4.97643881901259,4.97643881901259,4.97643881901259,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,1.726577572787873,31.816915118511126,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.068561600727178,4.97643881901259,4.97643881901259,4.97643881901259,31.816915118511126,4.97643881901259,4.97643881901259,4.97643881901259,4.97643881901259,31.816915118511126,4.068561600727178,4.068561600727178
