,labels_dense_MeanShift_params1,labels_dense_MeanShift_params10,labels_dense_MeanShift_params11,labels_dense_MeanShift_params12,labels_dense_MeanShift_params13,labels_dense_MeanShift_params14,labels_dense_MeanShift_params15,labels_dense_MeanShift_params16,labels_dense_MeanShift_params17,labels_dense_MeanShift_params18,labels_dense_MeanShift_params19,labels_dense_MeanShift_params2,labels_dense_MeanShift_params20,labels_dense_MeanShift_params21,labels_dense_MeanShift_params22,labels_dense_MeanShift_params23,labels_dense_MeanShift_params24,labels_dense_MeanShift_params25,labels_dense_MeanShift_params26,labels_dense_MeanShift_params27,labels_dense_MeanShift_params28,labels_dense_MeanShift_params29,labels_dense_MeanShift_params3,labels_dense_MeanShift_params30,labels_dense_MeanShift_params31,labels_dense_MeanShift_params32,labels_dense_MeanShift_params4,labels_dense_MeanShift_params5,labels_dense_MeanShift_params6,labels_dense_MeanShift_params7,labels_dense_MeanShift_params8,labels_dense_MeanShift_params9
ARI_nn,0.514585491362315,0.5473028176072359,0.5394274050990469,0.5443748522508741,0.5188272317468804,0.5198371433460542,0.5453845051878347,0.5473028176072359,0.5373465465185835,0.5532941597964541,0.5450178686916839,0.5128685451595183,0.5490551696706985,0.5489542391381904,0.5525320337024301,0.5950688513177825,0.5868796335264981,0.5253914743614732,0.5302386377615567,0.7910627683863763,0.7910627683863763,0.7732770949991515,0.5165043962614437,0.7732770949991515,0.7910627683863763,0.7910627683863763,0.5152924606202242,0.5372060224581681,0.5345806882726362,0.5188272317468804,0.5198371433460542,0.5453845051878347
