,labels_parabolic_MeanShift_params1,labels_parabolic_MeanShift_params10,labels_parabolic_MeanShift_params11,labels_parabolic_MeanShift_params12,labels_parabolic_MeanShift_params13,labels_parabolic_MeanShift_params14,labels_parabolic_MeanShift_params15,labels_parabolic_MeanShift_params16,labels_parabolic_MeanShift_params17,labels_parabolic_MeanShift_params18,labels_parabolic_MeanShift_params19,labels_parabolic_MeanShift_params2,labels_parabolic_MeanShift_params20,labels_parabolic_MeanShift_params21,labels_parabolic_MeanShift_params22,labels_parabolic_MeanShift_params23,labels_parabolic_MeanShift_params24,labels_parabolic_MeanShift_params25,labels_parabolic_MeanShift_params26,labels_parabolic_MeanShift_params27,labels_parabolic_MeanShift_params28,labels_parabolic_MeanShift_params3,labels_parabolic_MeanShift_params31,labels_parabolic_MeanShift_params32,labels_parabolic_MeanShift_params4,labels_parabolic_MeanShift_params5,labels_parabolic_MeanShift_params6,labels_parabolic_MeanShift_params7,labels_parabolic_MeanShift_params8,labels_parabolic_MeanShift_params9
AMI,0.390014819969923,0.37938281834857446,0.38341065819283704,0.40887146998867446,0.4507533993668616,0.43819447041356424,0.38631166631284336,0.37938281834857446,0.40068982969150024,0.40068982969150024,0.4024450704887866,0.37924474727115226,0.4075704897385872,0.3983304106293075,0.4037490973028091,0.41255836811319996,0.41255836811319996,0.4140315551690694,0.4063207906331359,0.48828038808104196,0.48828038808104196,0.4431380053446853,0.4735285515245969,0.4735285515245969,0.42025444669900225,0.4434302930986431,0.42094477873693187,0.4507533993668616,0.43819447041356424,0.38631166631284336
